"基金名稱","亞洲股票基金"	
"2007/06/26","194.31"	
"2007/06/27","191.06"	
"2007/06/28","193.52"	
"2007/06/29","194.09"	
"2007/06/30","194.09"	
"2007/07/01","194.09"	
"2007/07/02","194.09"	
"2007/07/03","198.31"	
"2007/07/04","200.19"	
"2007/07/05","200.81"	
"2007/07/06","202.33"	
"2007/07/07","202.33"	
"2007/07/08","202.33"	
"2007/07/09","205.51"	
"2007/07/10","205.17"	
"2007/07/11","203.58"	
"2007/07/12","204.77"	
"2007/07/13","208.61"	
"2007/07/14","208.61"	
"2007/07/15","208.61"	
"2007/07/16","206.64"	
"2007/07/17","207.18"	
"2007/07/18","205.18"	
"2007/07/19","206.58"	
"2007/07/20","210.38"	
"2007/07/21","210.38"	
"2007/07/22","210.38"	
"2007/07/23","211.0"	
"2007/07/24","212.6"	
"2007/07/25","210.4"	
"2007/07/26","205.84"	
"2007/07/27","195.98"	
"2007/07/28","195.98"	
"2007/07/29","195.98"	
"2007/07/30","197.0"	
"2007/07/31","201.11"	
"2007/08/01","192.32"	
"2007/08/02","194.19"	
"2007/08/03","196.29"	
"2007/08/04","196.29"	
"2007/08/05","196.29"	
"2007/08/06","191.51"	
"2007/08/07","190.91"	
"2007/08/08","197.26"	
"2007/08/09","197.57"	
"2007/08/10","188.36"	
"2007/08/11","188.36"	
"2007/08/12","188.36"	
"2007/08/13","189.15"	
"2007/08/14","187.45"	
"2007/08/15","181.0"	
"2007/08/16","168.55"	
"2007/08/17","166.77"	
"2007/08/18","166.77"	
"2007/08/19","166.77"	
"2007/08/20","177.95"	
"2007/08/21","178.4"	
"2007/08/22","180.81"	
"2007/08/23","187.82"	
"2007/08/24","186.32"	
"2007/08/25","186.32"	
"2007/08/26","186.32"	
"2007/08/27","189.59"	
"2007/08/28","189.38"	
"2007/08/29","186.64"	
"2007/08/30","189.51"	
"2007/08/31","193.07"	
"2007/09/01","193.07"	
"2007/09/02","193.07"	
"2007/09/03","193.85"	
"2007/09/04","194.16"	
"2007/09/05","194.43"	
"2007/09/06","195.92"	
"2007/09/07","196.69"	
"2007/09/08","196.69"	
"2007/09/09","196.69"	
"2007/09/10","192.96"	
"2007/09/11","195.43"	
"2007/09/12","195.84"	
"2007/09/13","197.1"	
"2007/09/14","199.5"	
"2007/09/15","199.5"	
"2007/09/16","199.5"	
"2007/09/17","197.31"	
"2007/09/18","196.29"	
"2007/09/19","204.63"	
"2007/09/20","207.17"	
"2007/09/21","207.46"	
"2007/09/22","207.46"	
"2007/09/23","207.46"	
"2007/09/24","209.82"	
"2007/09/25","210.28"	
"2007/09/26","210.28"	
"2007/09/27","213.99"	
"2007/09/28","215.6"	
"2007/09/29","215.6"	
"2007/09/30","215.6"	
"2007/10/01","215.6"	
"2007/10/02","222.5"	
"2007/10/03","222.75"	
"2007/10/04","221.18"	
"2007/10/05","222.51"	
"2007/10/06","222.51"	
"2007/10/07","222.51"	
"2007/10/08","224.39"	
"2007/10/09","224.69"	
"2007/10/10","227.24"	
"2007/10/11","229.64"	
"2007/10/12","227.25"	
"2007/10/13","227.25"	
"2007/10/14","227.25"	
"2007/10/15","227.19"	
"2007/10/16","223.03"	
"2007/10/17","222.28"	
"2007/10/18","223.65"	
"2007/10/19","223.65"	
"2007/10/20","223.65"	
"2007/10/21","223.65"	
"2007/10/22","213.81"	
"2007/10/23","220.02"	
"2007/10/24","219.73"	
"2007/10/25","223.9"	
"2007/10/26","228.85"	
"2007/10/27","228.85"	
"2007/10/28","228.85"	
"2007/10/29","233.23"	
"2007/10/30","232.1"	
"2007/10/31","232.79"	
"2007/11/01","233.01"	
"2007/11/02","227.55"	
"2007/11/03","227.55"	
"2007/11/04","227.55"	
"2007/11/05","225.21"	
"2007/11/06","226.52"	
"2007/11/07","229.64"	
"2007/11/08","223.24"	
"2007/11/09","222.61"	
"2007/11/10","222.61"	
"2007/11/11","222.61"	
"2007/11/12","213.83"	
"2007/11/13","215.74"	
"2007/11/14","220.34"	
"2007/11/15","216.83"	
"2007/11/16","213.14"	
"2007/11/17","213.14"	
"2007/11/18","213.14"	
"2007/11/19","212.93"	
"2007/11/20","210.09"	
"2007/11/21","204.12"	
"2007/11/22","203.17"	
"2007/11/23","203.31"	
"2007/11/24","203.31"	
"2007/11/25","203.31"	
"2007/11/26","210.61"	
"2007/11/27","209.05"	
"2007/11/28","208.8"	
"2007/11/29","213.14"	
"2007/11/30","217.0"	
"2007/12/01","217.0"	
"2007/12/02","217.0"	
"2007/12/03","216.88"	
"2007/12/04","216.49"	
"2007/12/05","216.72"	
"2007/12/06","219.02"	
"2007/12/07","221.18"	
"2007/12/08","221.18"	
"2007/12/09","221.18"	
"2007/12/10","219.3"	
"2007/12/11","220.44"	
"2007/12/12","217.76"	
"2007/12/13","215.35"	
"2007/12/14","210.1"	
"2007/12/15","210.1"	
"2007/12/16","210.1"	
"2007/12/17","203.1"	
"2007/12/18","203.1"	
"2007/12/19","203.06"	
"2007/12/20","201.46"	
"2007/12/21","205.49"	
"2007/12/22","205.49"	
"2007/12/23","205.49"	
"2007/12/24","208.67"	
"2007/12/25","208.67"	
"2007/12/26","208.67"	
"2007/12/27","211.67"	
"2007/12/28","210.18"	
"2007/12/29","210.18"	
"2007/12/30","210.18"	
"2007/12/31","210.96"	
