"基金名稱","亞洲股票基金"	
"2014/06/26","214.54"	
"2014/06/27","214.39"	
"2014/06/28","214.39"	
"2014/06/29","214.39"	
"2014/06/30","214.67"	
"2014/07/01","214.67"	
"2014/07/02","216.77"	
"2014/07/03","216.79"	
"2014/07/04","217.51"	
"2014/07/05","217.51"	
"2014/07/06","217.51"	
"2014/07/07","217.4"	
"2014/07/08","217.15"	
"2014/07/09","215.71"	
"2014/07/10","216.05"	
"2014/07/11","215.39"	
"2014/07/12","215.39"	
"2014/07/13","215.39"	
"2014/07/14","216.17"	
"2014/07/15","216.46"	
"2014/07/16","216.24"	
"2014/07/17","216.29"	
"2014/07/18","216.28"	
"2014/07/19","216.28"	
"2014/07/20","216.28"	
"2014/07/21","216.36"	
"2014/07/22","217.61"	
"2014/07/23","218.98"	
"2014/07/24","219.1"	
"2014/07/25","218.5"	
"2014/07/26","218.5"	
"2014/07/27","218.5"	
"2014/07/28","218.88"	
"2014/07/29","219.61"	
"2014/07/30","219.98"	
"2014/07/31","218.34"	
"2014/08/01","215.99"	
"2014/08/02","215.99"	
"2014/08/03","215.99"	
"2014/08/04","216.73"	
"2014/08/05","215.58"	
"2014/08/06","214.96"	
"2014/08/07","214.24"	
"2014/08/08","212.08"	
"2014/08/09","212.08"	
"2014/08/10","212.08"	
"2014/08/11","213.3"	
"2014/08/12","214.84"	
"2014/08/13","215.71"	
"2014/08/14","217.29"	
"2014/08/15","217.34"	
"2014/08/16","217.34"	
"2014/08/17","217.34"	
"2014/08/18","217.37"	
"2014/08/19","218.45"	
"2014/08/20","219.38"	
"2014/08/21","218.35"	
"2014/08/22","219.89"	
"2014/08/23","219.89"	
"2014/08/24","219.89"	
"2014/08/25","219.12"	
"2014/08/26","220.02"	
"2014/08/27","222.04"	
"2014/08/28","221.25"	
"2014/08/29","221.16"	
"2014/08/30","221.16"	
"2014/08/31","221.16"	
"2014/09/01","221.78"	
"2014/09/02","220.07"	
"2014/09/03","221.9"	
"2014/09/04","221.95"	
"2014/09/05","220.78"	
"2014/09/06","220.78"	
"2014/09/07","220.78"	
"2014/09/08","220.73"	
"2014/09/09","220.73"	
"2014/09/10","217.99"	
"2014/09/11","216.36"	
"2014/09/12","215.54"	
"2014/09/13","215.54"	
"2014/09/14","215.54"	
"2014/09/15","213.86"	
"2014/09/16","212.66"	
"2014/09/17","213.61"	
"2014/09/18","212.21"	
"2014/09/19","212.13"	
"2014/09/20","212.13"	
"2014/09/21","212.13"	
"2014/09/22","209.3"	
"2014/09/23","208.98"	
"2014/09/24","208.12"	
"2014/09/25","206.32"	
"2014/09/26","204.31"	
"2014/09/27","204.31"	
"2014/09/28","204.31"	
"2014/09/29","202.23"	
"2014/09/30","202.93"	
"2014/10/01","202.93"	
"2014/10/02","202.93"	
"2014/10/03","202.08"	
"2014/10/04","202.08"	
"2014/10/05","202.08"	
"2014/10/06","202.02"	
"2014/10/07","202.06"	
"2014/10/08","199.44"	
"2014/10/09","201.72"	
"2014/10/10","198.45"	
"2014/10/11","198.45"	
"2014/10/12","198.45"	
"2014/10/13","196.77"	
"2014/10/14","197.4"	
"2014/10/15","198.32"	
"2014/10/16","197.21"	
"2014/10/17","196.63"	
"2014/10/18","196.63"	
"2014/10/19","196.63"	
"2014/10/20","199.82"	
"2014/10/21","200.05"	
"2014/10/22","202.21"	
"2014/10/23","201.84"	
"2014/10/24","202.0"	
"2014/10/25","202.0"	
"2014/10/26","202.0"	
"2014/10/27","202.76"	
"2014/10/28","203.97"	
"2014/10/29","205.83"	
"2014/10/30","205.03"	
"2014/10/31","206.34"	
"2014/11/01","206.34"	
"2014/11/02","206.34"	
"2014/11/03","205.3"	
"2014/11/04","205.35"	
"2014/11/05","203.98"	
"2014/11/06","203.65"	
"2014/11/07","204.38"	
"2014/11/08","204.38"	
"2014/11/09","204.38"	
"2014/11/10","205.72"	
"2014/11/11","205.54"	
"2014/11/12","204.99"	
"2014/11/13","204.95"	
"2014/11/14","204.74"	
"2014/11/15","204.74"	
"2014/11/16","204.74"	
"2014/11/17","203.57"	
"2014/11/18","203.62"	
"2014/11/19","202.71"	
"2014/11/20","201.91"	
"2014/11/21","203.41"	
"2014/11/22","203.41"	
"2014/11/23","203.41"	
"2014/11/24","203.83"	
"2014/11/25","202.53"	
"2014/11/26","203.85"	
"2014/11/27","204.9"	
"2014/11/28","203.99"	
"2014/11/29","203.99"	
"2014/11/30","203.99"	
"2014/12/01","201.46"	
"2014/12/02","202.17"	
"2014/12/03","202.43"	
"2014/12/04","203.44"	
"2014/12/05","202.13"	
"2014/12/06","202.13"	
"2014/12/07","202.13"	
"2014/12/08","201.69"	
"2014/12/09","200.53"	
"2014/12/10","198.89"	
"2014/12/11","197.0"	
"2014/12/12","196.82"	
"2014/12/13","196.82"	
"2014/12/14","196.82"	
"2014/12/15","194.99"	
"2014/12/16","192.83"	
"2014/12/17","191.41"	
"2014/12/18","193.65"	
"2014/12/19","196.51"	
"2014/12/20","196.51"	
"2014/12/21","196.51"	
"2014/12/22","199.22"	
"2014/12/23","197.16"	
"2014/12/24","197.31"	
"2014/12/25","197.31"	
"2014/12/26","197.31"	
"2014/12/27","197.31"	
"2014/12/28","197.31"	
"2014/12/29","198.86"	
"2014/12/30","198.49"	
"2014/12/31","198.52"	
