"基金名稱","亞洲股票基金"	
"2010/06/26","157.81"	
"2010/06/27","157.81"	
"2010/06/28","158.44"	
"2010/06/29","154.62"	
"2010/06/30","152.07"	
"2010/07/01","152.07"	
"2010/07/02","150.72"	
"2010/07/03","150.72"	
"2010/07/04","150.72"	
"2010/07/05","150.31"	
"2010/07/06","153.36"	
"2010/07/07","155.77"	
"2010/07/08","157.01"	
"2010/07/09","158.89"	
"2010/07/10","158.89"	
"2010/07/11","158.89"	
"2010/07/12","158.69"	
"2010/07/13","158.63"	
"2010/07/14","161.99"	
"2010/07/15","160.88"	
"2010/07/16","159.68"	
"2010/07/17","159.68"	
"2010/07/18","159.68"	
"2010/07/19","157.62"	
"2010/07/20","159.71"	
"2010/07/21","160.31"	
"2010/07/22","160.24"	
"2010/07/23","163.59"	
"2010/07/24","163.59"	
"2010/07/25","163.59"	
"2010/07/26","164.77"	
"2010/07/27","165.7"	
"2010/07/28","166.22"	
"2010/07/29","166.93"	
"2010/07/30","166.05"	
"2010/07/31","166.05"	
"2010/08/01","166.05"	
"2010/08/02","169.41"	
"2010/08/03","170.42"	
"2010/08/04","170.02"	
"2010/08/05","169.88"	
"2010/08/06","170.27"	
"2010/08/07","170.27"	
"2010/08/08","170.27"	
"2010/08/09","171.23"	
"2010/08/10","168.83"	
"2010/08/11","165.17"	
"2010/08/12","162.58"	
"2010/08/13","164.22"	
"2010/08/14","164.22"	
"2010/08/15","164.22"	
"2010/08/16","164.04"	
"2010/08/17","165.75"	
"2010/08/18","165.77"	
"2010/08/19","166.71"	
"2010/08/20","164.99"	
"2010/08/21","164.99"	
"2010/08/22","164.99"	
"2010/08/23","165.93"	
"2010/08/24","163.72"	
"2010/08/25","161.26"	
"2010/08/26","162.46"	
"2010/08/27","163.03"	
"2010/08/28","163.03"	
"2010/08/29","163.03"	
"2010/08/30","165.78"	
"2010/08/31","163.44"	
"2010/09/01","167.49"	
"2010/09/02","169.01"	
"2010/09/03","170.53"	
"2010/09/04","170.53"	
"2010/09/05","170.53"	
"2010/09/06","172.18"	
"2010/09/07","171.56"	
"2010/09/08","171.16"	
"2010/09/09","172.87"	
"2010/09/10","173.43"	
"2010/09/11","173.43"	
"2010/09/12","173.43"	
"2010/09/13","177.18"	
"2010/09/14","177.76"	
"2010/09/15","178.58"	
"2010/09/16","177.4"	
"2010/09/17","178.8"	
"2010/09/18","178.8"	
"2010/09/19","178.8"	
"2010/09/20","179.76"	
"2010/09/21","179.82"	
"2010/09/22","180.79"	
"2010/09/23","180.79"	
"2010/09/24","181.18"	
"2010/09/25","181.18"	
"2010/09/26","181.18"	
"2010/09/27","183.38"	
"2010/09/28","183.03"	
"2010/09/29","184.12"	
"2010/09/30","183.05"	
"2010/10/01","183.05"	
"2010/10/02","183.05"	
"2010/10/03","183.05"	
"2010/10/04","185.69"	
"2010/10/05","185.16"	
"2010/10/06","189.15"	
"2010/10/07","189.61"	
"2010/10/08","188.59"	
"2010/10/09","188.59"	
"2010/10/10","188.59"	
"2010/10/11","189.28"	
"2010/10/12","186.04"	
"2010/10/13","188.47"	
"2010/10/14","192.04"	
"2010/10/15","191.1"	
"2010/10/16","191.1"	
"2010/10/17","191.1"	
"2010/10/18","188.52"	
"2010/10/19","186.23"	
"2010/10/20","187.06"	
"2010/10/21","187.61"	
"2010/10/22","188.01"	
"2010/10/23","188.01"	
"2010/10/24","188.01"	
"2010/10/25","191.61"	
"2010/10/26","190.77"	
"2010/10/27","186.96"	
"2010/10/28","189.14"	
"2010/10/29","188.13"	
"2010/10/30","188.13"	
"2010/10/31","188.13"	
"2010/11/01","191.49"	
"2010/11/02","192.94"	
"2010/11/03","194.71"	
"2010/11/04","198.24"	
"2010/11/05","200.1"	
"2010/11/06","200.1"	
"2010/11/07","200.1"	
"2010/11/08","199.01"	
"2010/11/09","198.74"	
"2010/11/10","197.3"	
"2010/11/11","196.23"	
"2010/11/12","192.85"	
"2010/11/13","192.85"	
"2010/11/14","192.85"	
"2010/11/15","192.63"	
"2010/11/16","191.29"	
"2010/11/17","188.83"	
"2010/11/18","191.37"	
"2010/11/19","191.65"	
"2010/11/20","191.65"	
"2010/11/21","191.65"	
"2010/11/22","193.26"	
"2010/11/23","188.67"	
"2010/11/24","189.79"	
"2010/11/25","190.46"	
"2010/11/26","187.2"	
"2010/11/27","187.2"	
"2010/11/28","187.2"	
"2010/11/29","187.35"	
"2010/11/30","186.35"	
"2010/12/01","189.54"	
"2010/12/02","193.57"	
"2010/12/03","195.99"	
"2010/12/04","195.99"	
"2010/12/05","195.99"	
"2010/12/06","196.58"	
"2010/12/07","197.88"	
"2010/12/08","194.59"	
"2010/12/09","197.18"	
"2010/12/10","197.26"	
"2010/12/11","197.26"	
"2010/12/12","197.26"	
"2010/12/13","199.22"	
"2010/12/14","200.93"	
"2010/12/15","199.33"	
"2010/12/16","198.6"	
"2010/12/17","199.61"	
"2010/12/18","199.61"	
"2010/12/19","199.61"	
"2010/12/20","198.87"	
"2010/12/21","200.62"	
"2010/12/22","201.06"	
"2010/12/23","202.28"	
"2010/12/24","201.5"	
"2010/12/25","201.5"	
"2010/12/26","201.5"	
"2010/12/27","201.5"	
"2010/12/28","201.52"	
"2010/12/29","203.91"	
"2010/12/30","205.18"	
"2010/12/31","206.21"	
