"基金名稱","亞洲股票基金"	
"2011/06/26","203.98"	
"2011/06/27","201.19"	
"2011/06/28","202.29"	
"2011/06/29","206.06"	
"2011/06/30","209.55"	
"2011/07/01","209.55"	
"2011/07/02","209.55"	
"2011/07/03","209.55"	
"2011/07/04","213.06"	
"2011/07/05","212.54"	
"2011/07/06","213.19"	
"2011/07/07","214.25"	
"2011/07/08","215.86"	
"2011/07/09","215.86"	
"2011/07/10","215.86"	
"2011/07/11","212.29"	
"2011/07/12","207.11"	
"2011/07/13","209.82"	
"2011/07/14","208.95"	
"2011/07/15","208.02"	
"2011/07/16","208.02"	
"2011/07/17","208.02"	
"2011/07/18","206.25"	
"2011/07/19","207.38"	
"2011/07/20","211.34"	
"2011/07/21","212.0"	
"2011/07/22","214.73"	
"2011/07/23","214.73"	
"2011/07/24","214.73"	
"2011/07/25","212.34"	
"2011/07/26","215.14"	
"2011/07/27","216.01"	
"2011/07/28","213.65"	
"2011/07/29","211.46"	
"2011/07/30","211.46"	
"2011/07/31","211.46"	
"2011/08/01","215.15"	
"2011/08/02","210.06"	
"2011/08/03","203.35"	
"2011/08/04","193.86"	
"2011/08/05","190.22"	
"2011/08/06","190.22"	
"2011/08/07","190.22"	
"2011/08/08","178.16"	
"2011/08/09","186.07"	
"2011/08/10","178.98"	
"2011/08/11","183.28"	
"2011/08/12","183.24"	
"2011/08/13","183.24"	
"2011/08/14","183.24"	
"2011/08/15","188.36"	
"2011/08/16","190.0"	
"2011/08/17","191.54"	
"2011/08/18","183.15"	
"2011/08/19","179.21"	
"2011/08/20","179.21"	
"2011/08/21","179.21"	
"2011/08/22","177.96"	
"2011/08/23","182.52"	
"2011/08/24","180.95"	
"2011/08/25","181.08"	
"2011/08/26","182.27"	
"2011/08/27","182.27"	
"2011/08/28","182.27"	
"2011/08/29","186.43"	
"2011/08/30","188.05"	
"2011/08/31","190.85"	
"2011/09/01","191.37"	
"2011/09/02","188.88"	
"2011/09/03","188.88"	
"2011/09/04","188.88"	
"2011/09/05","182.85"	
"2011/09/06","179.57"	
"2011/09/07","184.89"	
"2011/09/08","186.16"	
"2011/09/09","183.49"	
"2011/09/10","183.49"	
"2011/09/11","183.49"	
"2011/09/12","176.97"	
"2011/09/13","176.97"	
"2011/09/14","172.07"	
"2011/09/15","174.34"	
"2011/09/16","179.0"	
"2011/09/17","179.0"	
"2011/09/18","179.0"	
"2011/09/19","174.14"	
"2011/09/20","173.89"	
"2011/09/21","169.81"	
"2011/09/22","164.06"	
"2011/09/23","159.82"	
"2011/09/24","159.82"	
"2011/09/25","159.82"	
"2011/09/26","158.14"	
"2011/09/27","164.13"	
"2011/09/28","164.3"	
"2011/09/29","164.3"	
"2011/09/30","163.19"	
"2011/10/01","163.19"	
"2011/10/02","163.19"	
"2011/10/03","155.11"	
"2011/10/04","154.24"	
"2011/10/05","154.24"	
"2011/10/06","160.64"	
"2011/10/07","165.25"	
"2011/10/08","165.25"	
"2011/10/09","165.25"	
"2011/10/10","167.3"	
"2011/10/11","169.88"	
"2011/10/12","171.84"	
"2011/10/13","172.84"	
"2011/10/14","173.4"	
"2011/10/15","173.4"	
"2011/10/16","173.4"	
"2011/10/17","175.99"	
"2011/10/18","172.06"	
"2011/10/19","173.89"	
"2011/10/20","169.69"	
"2011/10/21","171.19"	
"2011/10/22","171.19"	
"2011/10/23","171.19"	
"2011/10/24","176.59"	
"2011/10/25","177.02"	
"2011/10/26","176.62"	
"2011/10/27","183.32"	
"2011/10/28","185.4"	
"2011/10/29","185.4"	
"2011/10/30","185.4"	
"2011/10/31","182.52"	
"2011/11/01","177.84"	
"2011/11/02","177.6"	
"2011/11/03","178.7"	
"2011/11/04","180.3"	
"2011/11/05","180.3"	
"2011/11/06","180.3"	
"2011/11/07","179.59"	
"2011/11/08","179.55"	
"2011/11/09","175.47"	
"2011/11/10","173.04"	
"2011/11/11","176.82"	
"2011/11/12","176.82"	
"2011/11/13","176.82"	
"2011/11/14","178.41"	
"2011/11/15","176.58"	
"2011/11/16","174.5"	
"2011/11/17","174.1"	
"2011/11/18","170.47"	
"2011/11/19","170.47"	
"2011/11/20","170.47"	
"2011/11/21","166.58"	
"2011/11/22","166.48"	
"2011/11/23","161.94"	
"2011/11/24","162.31"	
"2011/11/25","160.13"	
"2011/11/26","160.13"	
"2011/11/27","160.13"	
"2011/11/28","165.0"	
"2011/11/29","167.77"	
"2011/11/30","174.63"	
"2011/12/01","176.25"	
"2011/12/02","177.44"	
"2011/12/03","177.44"	
"2011/12/04","177.44"	
"2011/12/05","178.33"	
"2011/12/06","175.48"	
"2011/12/07","177.34"	
"2011/12/08","176.06"	
"2011/12/09","172.24"	
"2011/12/10","172.24"	
"2011/12/11","172.24"	
"2011/12/12","172.78"	
"2011/12/13","170.08"	
"2011/12/14","167.87"	
"2011/12/15","164.88"	
"2011/12/16","167.42"	
"2011/12/17","167.42"	
"2011/12/18","167.42"	
"2011/12/19","163.29"	
"2011/12/20","164.56"	
"2011/12/21","169.07"	
"2011/12/22","168.42"	
"2011/12/23","170.45"	
"2011/12/24","170.45"	
"2011/12/25","170.45"	
"2011/12/26","170.45"	
"2011/12/27","170.45"	
"2011/12/28","167.41"	
"2011/12/29","167.35"	
"2011/12/30","168.04"	
"2011/12/31","168.04"	
