"基金名稱","亞洲股票基金"	
"2008/06/25","186.58"	
"2008/06/26","187.1"	
"2008/06/27","184.09"	
"2008/06/28","184.09"	
"2008/06/29","184.09"	
"2008/06/30","183.71"	
"2008/07/01","183.71"	
"2008/07/02","180.21"	
"2008/07/03","177.61"	
"2008/07/04","177.76"	
"2008/07/05","177.76"	
"2008/07/06","177.76"	
"2008/07/07","176.64"	
"2008/07/08","173.29"	
"2008/07/09","175.09"	
"2008/07/10","174.55"	
"2008/07/11","177.53"	
"2008/07/12","177.53"	
"2008/07/13","177.53"	
"2008/07/14","176.36"	
"2008/07/15","172.49"	
"2008/07/16","171.75"	
"2008/07/17","173.15"	
"2008/07/18","170.88"	
"2008/07/19","170.88"	
"2008/07/20","170.88"	
"2008/07/21","176.22"	
"2008/07/22","175.74"	
"2008/07/23","177.37"	
"2008/07/24","179.17"	
"2008/07/25","175.27"	
"2008/07/26","175.27"	
"2008/07/27","175.27"	
"2008/07/28","175.06"	
"2008/07/29","171.64"	
"2008/07/30","172.63"	
"2008/07/31","174.18"	
"2008/08/01","171.56"	
"2008/08/02","171.56"	
"2008/08/03","171.56"	
"2008/08/04","170.57"	
"2008/08/05","169.47"	
"2008/08/06","169.47"	
"2008/08/07","168.99"	
"2008/08/08","167.32"	
"2008/08/09","167.32"	
"2008/08/10","167.32"	
"2008/08/11","168.3"	
"2008/08/12","167.21"	
"2008/08/13","164.69"	
"2008/08/14","166.16"	
"2008/08/15","164.76"	
"2008/08/16","164.76"	
"2008/08/17","164.76"	
"2008/08/18","164.24"	
"2008/08/19","161.41"	
"2008/08/20","163.0"	
"2008/08/21","161.31"	
"2008/08/22","161.31"	
"2008/08/23","161.31"	
"2008/08/24","161.31"	
"2008/08/25","161.51"	
"2008/08/26","159.3"	
"2008/08/27","160.59"	
"2008/08/28","160.82"	
"2008/08/29","161.45"	
"2008/08/30","161.45"	
"2008/08/31","161.45"	
"2008/09/01","156.62"	
"2008/09/02","153.85"	
"2008/09/03","151.52"	
"2008/09/04","147.11"	
"2008/09/05","146.41"	
"2008/09/06","146.41"	
"2008/09/07","146.41"	
"2008/09/08","154.32"	
"2008/09/09","146.85"	
"2008/09/10","148.61"	
"2008/09/11","144.44"	
"2008/09/12","148.6"	
"2008/09/13","148.6"	
"2008/09/14","148.6"	
"2008/09/15","148.6"	
"2008/09/16","139.55"	
"2008/09/17","136.34"	
"2008/09/18","142.28"	
"2008/09/19","146.66"	
"2008/09/20","146.66"	
"2008/09/21","146.66"	
"2008/09/22","148.79"	
"2008/09/23","150.05"	
"2008/09/24","149.6"	
"2008/09/25","148.19"	
"2008/09/26","146.4"	
"2008/09/27","146.4"	
"2008/09/28","146.4"	
"2008/09/29","135.19"	
"2008/09/30","138.89"	
"2008/10/01","138.89"	
"2008/10/02","131.33"	
"2008/10/03","133.78"	
"2008/10/04","133.78"	
"2008/10/05","133.78"	
"2008/10/06","122.79"	
"2008/10/07","122.79"	
"2008/10/08","112.41"	
"2008/10/09","109.72"	
"2008/10/10","107.86"	
"2008/10/11","107.86"	
"2008/10/12","107.86"	
"2008/10/13","121.0"	
"2008/10/14","118.44"	
"2008/10/15","109.65"	
"2008/10/16","109.75"	
"2008/10/17","106.16"	
"2008/10/18","106.16"	
"2008/10/19","106.16"	
"2008/10/20","112.3"	
"2008/10/21","108.74"	
"2008/10/22","101.78"	
"2008/10/23","99.51"	
"2008/10/24","91.85"	
"2008/10/25","91.85"	
"2008/10/26","91.85"	
"2008/10/27","90.56"	
"2008/10/28","99.38"	
"2008/10/29","97.33"	
"2008/10/30","106.34"	
"2008/10/31","105.28"	
"2008/11/01","105.28"	
"2008/11/02","105.28"	
"2008/11/03","110.08"	
"2008/11/04","113.49"	
"2008/11/05","110.37"	
"2008/11/06","102.59"	
"2008/11/07","106.23"	
"2008/11/08","106.23"	
"2008/11/09","106.23"	
"2008/11/10","106.51"	
"2008/11/11","103.14"	
"2008/11/12","97.52"	
"2008/11/13","100.74"	
"2008/11/14","97.98"	
"2008/11/15","97.98"	
"2008/11/16","97.98"	
"2008/11/17","96.26"	
"2008/11/18","92.25"	
"2008/11/19","87.42"	
"2008/11/20","81.38"	
"2008/11/21","88.96"	
"2008/11/22","88.96"	
"2008/11/23","88.96"	
"2008/11/24","90.76"	
"2008/11/25","90.59"	
"2008/11/26","94.35"	
"2008/11/27","93.67"	
"2008/11/28","95.54"	
"2008/11/29","95.54"	
"2008/11/30","95.54"	
"2008/12/01","89.69"	
"2008/12/02","91.1"	
"2008/12/03","93.06"	
"2008/12/04","91.2"	
"2008/12/05","90.08"	
"2008/12/06","90.08"	
"2008/12/07","90.08"	
"2008/12/08","96.0"	
"2008/12/09","96.62"	
"2008/12/10","99.99"	
"2008/12/11","101.1"	
"2008/12/12","99.34"	
"2008/12/13","99.34"	
"2008/12/14","99.34"	
"2008/12/15","100.17"	
"2008/12/16","102.52"	
"2008/12/17","103.2"	
"2008/12/18","105.43"	
"2008/12/19","104.84"	
"2008/12/20","104.84"	
"2008/12/21","104.84"	
"2008/12/22","102.5"	
"2008/12/23","99.99"	
"2008/12/24","101.01"	
"2008/12/25","101.01"	
"2008/12/26","101.01"	
"2008/12/27","101.01"	
"2008/12/28","101.01"	
"2008/12/29","102.36"	
"2008/12/30","103.26"	
"2008/12/31","104.57"	
