"基金名稱","亞洲股票基金"	
"2009/06/26","131.94"	
"2009/06/27","131.94"	
"2009/06/28","131.94"	
"2009/06/29","130.88"	
"2009/06/30","132.73"	
"2009/07/01","132.73"	
"2009/07/02","132.45"	
"2009/07/03","132.18"	
"2009/07/04","132.18"	
"2009/07/05","132.18"	
"2009/07/06","130.51"	
"2009/07/07","130.99"	
"2009/07/08","129.15"	
"2009/07/09","129.82"	
"2009/07/10","129.58"	
"2009/07/11","129.58"	
"2009/07/12","129.58"	
"2009/07/13","126.07"	
"2009/07/14","130.37"	
"2009/07/15","134.51"	
"2009/07/16","136.42"	
"2009/07/17","137.07"	
"2009/07/18","137.07"	
"2009/07/19","137.07"	
"2009/07/20","140.69"	
"2009/07/21","141.41"	
"2009/07/22","141.36"	
"2009/07/23","141.84"	
"2009/07/24","141.72"	
"2009/07/25","141.72"	
"2009/07/26","141.72"	
"2009/07/27","143.76"	
"2009/07/28","146.24"	
"2009/07/29","144.42"	
"2009/07/30","146.26"	
"2009/07/31","148.56"	
"2009/08/01","148.56"	
"2009/08/02","148.56"	
"2009/08/03","150.27"	
"2009/08/04","150.49"	
"2009/08/05","148.75"	
"2009/08/06","150.02"	
"2009/08/07","149.16"	
"2009/08/08","149.16"	
"2009/08/09","149.16"	
"2009/08/10","148.34"	
"2009/08/11","147.96"	
"2009/08/12","146.9"	
"2009/08/13","150.5"	
"2009/08/14","150.78"	
"2009/08/15","150.78"	
"2009/08/16","150.78"	
"2009/08/17","145.64"	
"2009/08/18","146.09"	
"2009/08/19","145.23"	
"2009/08/20","147.31"	
"2009/08/21","146.67"	
"2009/08/22","146.67"	
"2009/08/23","146.67"	
"2009/08/24","151.17"	
"2009/08/25","150.15"	
"2009/08/26","149.68"	
"2009/08/27","149.33"	
"2009/08/28","152.08"	
"2009/08/29","152.08"	
"2009/08/30","152.08"	
"2009/08/31","151.19"	
"2009/09/01","152.99"	
"2009/09/02","150.69"	
"2009/09/03","152.07"	
"2009/09/04","153.07"	
"2009/09/05","153.07"	
"2009/09/06","153.07"	
"2009/09/07","154.99"	
"2009/09/08","158.31"	
"2009/09/09","158.01"	
"2009/09/10","159.57"	
"2009/09/11","160.62"	
"2009/09/12","160.62"	
"2009/09/13","160.62"	
"2009/09/14","157.81"	
"2009/09/15","159.06"	
"2009/09/16","163.73"	
"2009/09/17","166.29"	
"2009/09/18","164.94"	
"2009/09/19","164.94"	
"2009/09/20","164.94"	
"2009/09/21","164.03"	
"2009/09/22","165.66"	
"2009/09/23","166.81"	
"2009/09/24","164.96"	
"2009/09/25","164.67"	
"2009/09/26","164.67"	
"2009/09/27","164.67"	
"2009/09/28","163.14"	
"2009/09/29","166.3"	
"2009/09/30","168.18"	
"2009/10/01","168.18"	
"2009/10/02","163.42"	
"2009/10/03","163.42"	
"2009/10/04","163.42"	
"2009/10/05","162.41"	
"2009/10/06","165.2"	
"2009/10/07","166.91"	
"2009/10/08","169.6"	
"2009/10/09","170.33"	
"2009/10/10","170.33"	
"2009/10/11","170.33"	
"2009/10/12","170.23"	
"2009/10/13","170.47"	
"2009/10/14","173.07"	
"2009/10/15","174.71"	
"2009/10/16","173.32"	
"2009/10/17","173.32"	
"2009/10/18","173.32"	
"2009/10/19","174.0"	
"2009/10/20","175.22"	
"2009/10/21","174.21"	
"2009/10/22","172.37"	
"2009/10/23","174.0"	
"2009/10/24","174.0"	
"2009/10/25","174.0"	
"2009/10/26","174.0"	
"2009/10/27","171.28"	
"2009/10/28","166.51"	
"2009/10/29","164.19"	
"2009/10/30","165.0"	
"2009/10/31","165.0"	
"2009/11/01","165.0"	
"2009/11/02","163.38"	
"2009/11/03","161.95"	
"2009/11/04","164.36"	
"2009/11/05","163.24"	
"2009/11/06","166.93"	
"2009/11/07","166.93"	
"2009/11/08","166.93"	
"2009/11/09","170.53"	
"2009/11/10","171.83"	
"2009/11/11","173.72"	
"2009/11/12","172.6"	
"2009/11/13","172.7"	
"2009/11/14","172.7"	
"2009/11/15","172.7"	
"2009/11/16","175.94"	
"2009/11/17","174.63"	
"2009/11/18","175.48"	
"2009/11/19","173.79"	
"2009/11/20","171.88"	
"2009/11/21","171.88"	
"2009/11/22","171.88"	
"2009/11/23","174.17"	
"2009/11/24","172.29"	
"2009/11/25","174.57"	
"2009/11/26","171.95"	
"2009/11/27","165.01"	
"2009/11/28","165.01"	
"2009/11/29","165.01"	
"2009/11/30","169.14"	
"2009/12/01","171.1"	
"2009/12/02","173.76"	
"2009/12/03","174.69"	
"2009/12/04","172.17"	
"2009/12/05","172.17"	
"2009/12/06","172.17"	
"2009/12/07","172.01"	
"2009/12/08","171.25"	
"2009/12/09","170.23"	
"2009/12/10","170.3"	
"2009/12/11","170.77"	
"2009/12/12","170.77"	
"2009/12/13","170.77"	
"2009/12/14","171.58"	
"2009/12/15","171.21"	
"2009/12/16","170.04"	
"2009/12/17","167.82"	
"2009/12/18","167.25"	
"2009/12/19","167.25"	
"2009/12/20","167.25"	
"2009/12/21","166.53"	
"2009/12/22","168.17"	
"2009/12/23","169.46"	
"2009/12/24","171.54"	
"2009/12/25","171.54"	
"2009/12/26","171.54"	
"2009/12/27","171.54"	
"2009/12/28","171.51"	
"2009/12/29","173.89"	
"2009/12/30","173.98"	
"2009/12/31","175.75"	
