"基金名稱","亞洲股票基金"	
"2016/06/25","176.16"	
"2016/06/26","176.16"	
"2016/06/27","174.96"	
"2016/06/28","175.93"	
"2016/06/29","178.75"	
"2016/06/30","181.68"	
"2016/07/01","181.68"	
"2016/07/02","181.68"	
"2016/07/03","181.68"	
"2016/07/04","184.67"	
"2016/07/05","182.22"	
"2016/07/06","180.13"	
"2016/07/07","181.74"	
"2016/07/08","181.66"	
"2016/07/09","181.66"	
"2016/07/10","181.66"	
"2016/07/11","185.28"	
"2016/07/12","186.73"	
"2016/07/13","187.72"	
"2016/07/14","188.88"	
"2016/07/15","189.53"	
"2016/07/16","189.53"	
"2016/07/17","189.53"	
"2016/07/18","190.07"	
"2016/07/19","189.15"	
"2016/07/20","189.45"	
"2016/07/21","189.92"	
"2016/07/22","189.43"	
"2016/07/23","189.43"	
"2016/07/24","189.43"	
"2016/07/25","189.74"	
"2016/07/26","190.84"	
"2016/07/27","191.04"	
"2016/07/28","192.15"	
"2016/07/29","192.61"	
"2016/07/30","192.61"	
"2016/07/31","192.61"	
"2016/08/01","195.04"	
"2016/08/02","195.04"	
"2016/08/03","191.04"	
"2016/08/04","191.97"	
"2016/08/05","193.74"	
"2016/08/06","193.74"	
"2016/08/07","193.74"	
"2016/08/08","196.17"	
"2016/08/09","196.6"	
"2016/08/10","197.16"	
"2016/08/11","196.1"	
"2016/08/12","195.71"	
"2016/08/13","195.71"	
"2016/08/14","195.71"	
"2016/08/15","195.87"	
"2016/08/16","196.47"	
"2016/08/17","195.48"	
"2016/08/18","196.4"	
"2016/08/19","194.91"	
"2016/08/20","194.91"	
"2016/08/21","194.91"	
"2016/08/22","193.67"	
"2016/08/23","195.04"	
"2016/08/24","194.44"	
"2016/08/25","194.65"	
"2016/08/26","194.67"	
"2016/08/27","194.67"	
"2016/08/28","194.67"	
"2016/08/29","192.79"	
"2016/08/30","193.42"	
"2016/08/31","193.26"	
"2016/09/01","192.72"	
"2016/09/02","192.98"	
"2016/09/03","192.98"	
"2016/09/04","192.98"	
"2016/09/05","195.93"	
"2016/09/06","198.53"	
"2016/09/07","200.16"	
"2016/09/08","199.78"	
"2016/09/09","196.48"	
"2016/09/10","196.48"	
"2016/09/11","196.48"	
"2016/09/12","190.84"	
"2016/09/13","190.56"	
"2016/09/14","190.57"	
"2016/09/15","191.43"	
"2016/09/16","191.43"	
"2016/09/17","191.43"	
"2016/09/18","191.43"	
"2016/09/19","194.99"	
"2016/09/20","194.97"	
"2016/09/21","195.81"	
"2016/09/22","198.66"	
"2016/09/23","199.19"	
"2016/09/24","199.19"	
"2016/09/25","199.19"	
"2016/09/26","197.79"	
"2016/09/27","198.79"	
"2016/09/28","198.48"	
"2016/09/29","199.47"	
"2016/09/30","197.93"	
"2016/10/01","197.93"	
"2016/10/02","197.93"	
"2016/10/03","199.48"	
"2016/10/04","200.09"	
"2016/10/05","198.87"	
"2016/10/06","199.27"	
"2016/10/07","198.6"	
"2016/10/08","198.6"	
"2016/10/09","198.6"	
"2016/10/10","198.6"	
"2016/10/11","196.69"	
"2016/10/12","196.38"	
"2016/10/13","193.97"	
"2016/10/14","195.47"	
"2016/10/15","195.47"	
"2016/10/16","195.47"	
"2016/10/17","194.79"	
"2016/10/18","196.61"	
"2016/10/19","197.61"	
"2016/10/20","196.8"	
"2016/10/21","196.8"	
"2016/10/22","196.8"	
"2016/10/23","196.8"	
"2016/10/24","196.23"	
"2016/10/25","196.7"	
"2016/10/26","195.39"	
"2016/10/27","193.61"	
"2016/10/28","193.64"	
"2016/10/29","193.64"	
"2016/10/30","193.64"	
"2016/10/31","194.16"	
"2016/11/01","194.63"	
"2016/11/02","192.04"	
"2016/11/03","191.9"	
"2016/11/04","190.76"	
"2016/11/05","190.76"	
"2016/11/06","190.76"	
"2016/11/07","192.95"	
"2016/11/08","193.96"	
"2016/11/09","193.28"	
"2016/11/10","192.41"	
"2016/11/11","189.24"	
"2016/11/12","189.24"	
"2016/11/13","189.24"	
"2016/11/14","187.6"	
"2016/11/15","186.58"	
"2016/11/16","186.05"	
"2016/11/17","185.81"	
"2016/11/18","185.13"	
"2016/11/19","185.13"	
"2016/11/20","185.13"	
"2016/11/21","184.57"	
"2016/11/22","187.08"	
"2016/11/23","188.66"	
"2016/11/24","188.04"	
"2016/11/25","189.23"	
"2016/11/26","189.23"	
"2016/11/27","189.23"	
"2016/11/28","189.89"	
"2016/11/29","189.41"	
"2016/11/30","189.09"	
"2016/12/01","190.96"	
"2016/12/02","189.29"	
"2016/12/03","189.29"	
"2016/12/04","189.29"	
"2016/12/05","188.85"	
"2016/12/06","190.82"	
"2016/12/07","192.08"	
"2016/12/08","195.63"	
"2016/12/09","195.2"	
"2016/12/10","195.2"	
"2016/12/11","195.2"	
"2016/12/12","194.6"	
"2016/12/13","194.61"	
"2016/12/14","195.02"	
"2016/12/15","192.06"	
"2016/12/16","191.22"	
"2016/12/17","191.22"	
"2016/12/18","191.22"	
"2016/12/19","190.37"	
"2016/12/20","190.08"	
"2016/12/21","189.76"	
"2016/12/22","188.83"	
"2016/12/23","187.76"	
"2016/12/24","187.76"	
"2016/12/25","187.76"	
"2016/12/26","187.76"	
"2016/12/27","187.76"	
"2016/12/28","188.6"	
"2016/12/29","189.58"	
"2016/12/30","190.04"	
"2016/12/31","190.04"	
