"基金名稱","亞洲股票基金"	
"2018/06/26","240.61"	
"2018/06/27","239.85"	
"2018/06/28","237.16"	
"2018/06/29","239.75"	
"2018/06/30","239.75"	
"2018/07/01","239.75"	
"2018/07/02","239.75"	
"2018/07/03","236.65"	
"2018/07/04","236.96"	
"2018/07/05","237.22"	
"2018/07/06","239.04"	
"2018/07/07","239.04"	
"2018/07/08","239.04"	
"2018/07/09","242.56"	
"2018/07/10","243.31"	
"2018/07/11","241.04"	
"2018/07/12","241.91"	
"2018/07/13","243.85"	
"2018/07/14","243.85"	
"2018/07/15","243.85"	
"2018/07/16","241.91"	
"2018/07/17","241.04"	
"2018/07/18","241.41"	
"2018/07/19","241.63"	
"2018/07/20","243.85"	
"2018/07/21","243.85"	
"2018/07/22","243.85"	
"2018/07/23","242.96"	
"2018/07/24","244.44"	
"2018/07/25","245.4"	
"2018/07/26","246.32"	
"2018/07/27","248.47"	
"2018/07/28","248.47"	
"2018/07/29","248.47"	
"2018/07/30","247.39"	
"2018/07/31","247.33"	
"2018/08/01","247.38"	
"2018/08/02","243.23"	
"2018/08/03","243.89"	
"2018/08/04","243.89"	
"2018/08/05","243.89"	
"2018/08/06","244.7"	
"2018/08/07","245.29"	
"2018/08/08","246.33"	
"2018/08/09","246.0"	
"2018/08/10","242.43"	
"2018/08/11","242.43"	
"2018/08/12","242.43"	
"2018/08/13","238.33"	
"2018/08/14","239.83"	
"2018/08/15","239.81"	
"2018/08/16","237.8"	
"2018/08/17","238.41"	
"2018/08/18","238.41"	
"2018/08/19","238.41"	
"2018/08/20","240.01"	
"2018/08/21","241.48"	
"2018/08/22","241.09"	
"2018/08/23","240.23"	
"2018/08/24","241.23"	
"2018/08/25","241.23"	
"2018/08/26","241.23"	
"2018/08/27","243.3"	
"2018/08/28","245.32"	
"2018/08/29","245.79"	
"2018/08/30","245.64"	
"2018/08/31","243.68"	
"2018/09/01","243.68"	
"2018/09/02","243.68"	
"2018/09/03","242.22"	
"2018/09/04","241.25"	
"2018/09/05","238.36"	
"2018/09/06","237.04"	
"2018/09/07","235.36"	
"2018/09/08","235.36"	
"2018/09/09","235.36"	
"2018/09/10","233.47"	
"2018/09/11","232.53"	
"2018/09/12","233.22"	
"2018/09/13","233.33"	
"2018/09/14","236.93"	
"2018/09/15","236.93"	
"2018/09/16","236.93"	
"2018/09/17","234.53"	
"2018/09/18","233.57"	
"2018/09/19","235.94"	
"2018/09/20","237.06"	
"2018/09/21","238.39"	
"2018/09/22","238.39"	
"2018/09/23","238.39"	
"2018/09/24","236.66"	
"2018/09/25","236.66"	
"2018/09/26","237.66"	
"2018/09/27","237.57"	
"2018/09/28","237.67"	
"2018/09/29","237.67"	
"2018/09/30","237.67"	
"2018/10/01","237.67"	
"2018/10/02","234.48"	
"2018/10/03","233.54"	
"2018/10/04","229.45"	
"2018/10/05","227.1"	
"2018/10/06","227.1"	
"2018/10/07","227.1"	
"2018/10/08","224.78"	
"2018/10/09","223.84"	
"2018/10/10","225.06"	
"2018/10/11","216.41"	
"2018/10/12","221.39"	
"2018/10/13","221.39"	
"2018/10/14","221.39"	
"2018/10/15","220.24"	
"2018/10/16","221.65"	
"2018/10/17","221.65"	
"2018/10/18","221.52"	
"2018/10/19","221.08"	
"2018/10/20","221.08"	
"2018/10/21","221.08"	
"2018/10/22","220.23"	
"2018/10/23","215.87"	
"2018/10/24","215.99"	
"2018/10/25","211.2"	
"2018/10/26","209.99"	
"2018/10/27","209.99"	
"2018/10/28","209.99"	
"2018/10/29","211.31"	
"2018/10/30","212.33"	
"2018/10/31","215.01"	
"2018/11/01","217.03"	
"2018/11/02","222.44"	
"2018/11/03","222.44"	
"2018/11/04","222.44"	
"2018/11/05","220.2"	
"2018/11/06","221.12"	
"2018/11/07","222.31"	
"2018/11/08","223.61"	
"2018/11/09","221.89"	
"2018/11/10","221.89"	
"2018/11/11","221.89"	
"2018/11/12","221.15"	
"2018/11/13","219.86"	
"2018/11/14","218.35"	
"2018/11/15","220.1"	
"2018/11/16","220.53"	
"2018/11/17","220.53"	
"2018/11/18","220.53"	
"2018/11/19","220.18"	
"2018/11/20","217.97"	
"2018/11/21","216.85"	
"2018/11/22","217.75"	
"2018/11/23","217.06"	
"2018/11/24","217.06"	
"2018/11/25","217.06"	
"2018/11/26","217.61"	
"2018/11/27","218.59"	
"2018/11/28","219.52"	
"2018/11/29","222.38"	
"2018/11/30","219.97"	
"2018/12/01","219.97"	
"2018/12/02","219.97"	
"2018/12/03","224.81"	
"2018/12/04","222.84"	
"2018/12/05","219.31"	
"2018/12/06","215.16"	
"2018/12/07","216.03"	
"2018/12/08","216.03"	
"2018/12/09","216.03"	
"2018/12/10","211.87"	
"2018/12/11","212.12"	
"2018/12/12","215.35"	
"2018/12/13","216.33"	
"2018/12/14","212.92"	
"2018/12/15","212.92"	
"2018/12/16","212.92"	
"2018/12/17","214.85"	
"2018/12/18","213.55"	
"2018/12/19","215.48"	
"2018/12/20","213.14"	
"2018/12/21","212.52"	
"2018/12/22","212.52"	
"2018/12/23","212.52"	
"2018/12/24","211.78"	
"2018/12/25","211.78"	
"2018/12/26","211.78"	
"2018/12/27","212.74"	
"2018/12/28","214.97"	
"2018/12/29","214.97"	
"2018/12/30","214.97"	
"2018/12/31","215.39"	
