Date,HSI Close
11/8/2013,22744.39
1/9/2013,23218.47
4/9/2013,21870.34
5/9/2013,23211.48
7/9/2013,20683.01
8/9/2013,21807.56
9/9/2013,22750.65
10/9/2013,23033.97
12/9/2013,23811.17
1/10/2013,23354.31
4/10/2013,22034.56
5/10/2013,23321.22
6/10/2013,21615.09
7/10/2013,20904.56
9/10/2013,22976.65
10/10/2013,22951.3
12/10/2013,23744.19
1/11/2013,23264.07
3/11/2013,23090.82
4/11/2013,22101.27
6/11/2013,21354.66
7/11/2013,21437.49
9/11/2013,22937.14
10/11/2013,23218.32
11/11/2013,23069.85
12/11/2013,23338.24
3/12/2013,22890.6
4/12/2013,22089.05
7/12/2013,21277.28
8/12/2013,22271.28
9/12/2013,22953.72
11/12/2013,22901.41
12/12/2013,23218.12
4/1/2014,22448.54
8/1/2014,24532.43
9/1/2014,24752.09
12/1/2014,23367.45
1/2/2014,23340.05
4/2/2014,22523.94
5/2/2014,22260.67
7/2/2014,23549.62
9/2/2014,24749.02
12/2/2014,23654.3
1/3/2014,22817.28
3/3/2014,22500.67
4/3/2014,22565.08
6/3/2014,23291.04
7/3/2014,23531.44
9/3/2014,25317.95
10/3/2014,23064.56
11/3/2014,23915.97
12/3/2014,23428.62
2/4/2014,21397.77
3/4/2014,22657.63
4/4/2014,22510.08
6/4/2014,23151.71
7/4/2014,23546.36
8/4/2014,24600.08
9/4/2014,25297.92
11/4/2014,23845.66
12/4/2014,23832.56
2/5/2014,21269.38
3/5/2014,22579.78
5/5/2014,21976.33
6/5/2014,23109.66
8/5/2014,24648.26
9/5/2014,25240.15
11/5/2014,23695.62
12/5/2014,24002.64
1/6/2014,22684.15
2/6/2014,21423.13
3/6/2014,22702.97
6/6/2014,22951
8/6/2014,24584.13
10/6/2014,23315.04
11/6/2014,23649.31
1/7/2014,22712.78
2/7/2014,21636.85
3/7/2014,22660.49
4/7/2014,22377.15
5/7/2014,21746.26
7/7/2014,23540.92
8/7/2014,24387.56
10/7/2014,23422.52
11/7/2014,23550.24
1/8/2014,22996.59
4/8/2014,22596.97
5/8/2014,21837.12
7/8/2014,23541.38
8/8/2014,24331.41
9/8/2014,25190.45
10/8/2014,23263.33
12/8/2014,24047.67
1/9/2014,22787.33
4/9/2014,22843.17
5/9/2014,21862.99
6/9/2014,23117.47
7/9/2014,23176.07
10/9/2014,23534.53
12/9/2014,23485.83
1/10/2014,22846.25
2/10/2014,21579.26
3/10/2014,22264.93
4/10/2014,23186.96
6/10/2014,23315.74
7/10/2014,23238.99
9/10/2014,24705.36
10/10/2014,23088.54
11/10/2014,23744.7
12/10/2014,23524.52
2/11/2014,21962.98
3/11/2014,22269.61
4/11/2014,23003.64
6/11/2014,23257.29
7/11/2014,23233.45
8/11/2014,24646.02
9/11/2014,24662.64
11/11/2014,23808.28
12/11/2014,23312.54
2/12/2014,22285.79
3/12/2014,21901.95
5/12/2014,22261.61
6/12/2014,23175.02
8/12/2014,24689.41
9/12/2014,24595.32
11/12/2014,23938.18
12/12/2014,23249.2
4/1/2015,25082.75
6/1/2015,27597.16
9/1/2015,21185.43
12/1/2015,22381.35
1/2/2015,23857.82
2/2/2015,24484.74
3/2/2015,24887.44
4/2/2015,25275.64
6/2/2015,27466.72
7/2/2015,26282.32
9/2/2015,20934.94
10/2/2015,21506.09
11/2/2015,22370.04
12/2/2015,22479.69
2/3/2015,24554.78
3/3/2015,24702.78
6/3/2015,27657.47
7/3/2015,26064.11
8/3/2015,24411.42
11/3/2015,22568.43
12/3/2015,22417.01
2/4/2015,24679.76
3/4/2015,24465.38
5/4/2015,28123.82
6/4/2015,27551.89
8/4/2015,24406.12
9/4/2015,20840.61
11/4/2015,23053.57
12/4/2015,22235.89
1/5/2015,23721.32
2/5/2015,24765.49
3/5/2015,24193.04
5/5/2015,27755.54
6/5/2015,27260.16
8/5/2015,24514.16
10/5/2015,21854.5
11/5/2015,23051.04
1/6/2015,23485.41
2/6/2015,24679.39
3/6/2015,24164
5/6/2015,27640.91
7/6/2015,25236.28
8/6/2015,24375.28
10/6/2015,21831.62
11/6/2015,22867.33
1/7/2015,23681.26
5/7/2015,27289.97
7/7/2015,24975.31
8/7/2015,24552.47
9/7/2015,20583.52
10/7/2015,22515.76
12/7/2015,22203.22
1/8/2015,23835.53
4/8/2015,26236.86
5/8/2015,27577.34
6/8/2015,27316.28
7/8/2015,23516.56
9/8/2015,21259.04
10/8/2015,22354.91
12/8/2015,21905.13
1/9/2015,23919.95
2/9/2015,24521
3/9/2015,24123.05
4/9/2015,26944.39
6/9/2015,26989.52
7/9/2015,24392.79
9/9/2015,22131.31
10/9/2015,22458.8
11/9/2015,22726.77
12/9/2015,21803.76
2/10/2015,24528.1
3/10/2015,23896.98
4/10/2015,27272.39
6/10/2015,26687.64
7/10/2015,24901.28
8/10/2015,24521.12
9/10/2015,21562.5
11/10/2015,22401.7
12/10/2015,21704.61
2/11/2015,24315.02
3/11/2015,23717.97
5/11/2015,27718.2
6/11/2015,26907.85
8/11/2015,24498.21
9/11/2015,21504.37
11/11/2015,22352.17
12/11/2015,21464.05
1/12/2015,24026.46
2/12/2015,24422.15
3/12/2015,23797.96
5/12/2015,27407.18
6/12/2015,27280.54
8/12/2015,23916.02
10/12/2015,22730.93
11/12/2015,22888.92
2/1/2016,19595.5
3/1/2016,19407.46
4/1/2016,20498.92
6/1/2016,20760.98
8/1/2016,22129.14
9/1/2016,23162.34
11/1/2016,23147.07
12/1/2016,22878.23
2/2/2016,19446.84
3/2/2016,20003.49
6/2/2016,20859.22
9/2/2016,23266.7
11/2/2016,22810.5
12/2/2016,22564.82
2/3/2016,18991.59
3/3/2016,19941.76
5/3/2016,20676.94
6/3/2016,20947.24
8/3/2016,21739.12
10/3/2016,23584.43
11/3/2016,22683.51
1/4/2016,21327.12
2/4/2016,19183.09
3/4/2016,20176.7
5/4/2016,20525.83
7/4/2016,21059.2
8/4/2016,21832.23
10/4/2016,23689.44
11/4/2016,22642.62
1/5/2016,21188.72
2/5/2016,19288.17
4/5/2016,20177
5/5/2016,20449.82
7/5/2016,20750.72
8/5/2016,22146.09
9/5/2016,23649.55
10/5/2016,23788.31
12/5/2016,22505.55
1/6/2016,20980.81
4/6/2016,20206.67
5/6/2016,20109.87
6/6/2016,21030.22
7/6/2016,20495.29
9/6/2016,23787.68
10/6/2016,23952.5
12/6/2016,22675.15
1/7/2016,20333.34
3/7/2016,20159.72
4/7/2016,20266.05
6/7/2016,21328.24
7/7/2016,20706.92
9/7/2016,23741.81
10/7/2016,23851.82
11/7/2016,22801.4
12/7/2016,22800.92
1/8/2016,20453.71
3/8/2016,20011.58
4/8/2016,20370.4
6/8/2016,21297.88
7/8/2016,20564.17
8/8/2016,22494.76
9/8/2016,23919.34
11/8/2016,22909.47
12/8/2016,22861.84
3/9/2016,19996.26
5/9/2016,20156.8
8/9/2016,22465.61
9/9/2016,24099.7
11/9/2016,22415.19
12/9/2016,22760.98
3/10/2016,19984.42
5/10/2016,20242.7
6/10/2016,21042.64
8/10/2016,22492.43
11/10/2016,22839.11
1/11/2016,19888.5
2/11/2016,18545.8
3/11/2016,20199.6
4/11/2016,20440.81
5/11/2016,20055.3
7/11/2016,20880.5
8/11/2016,22580.55
10/11/2016,23549.52
11/11/2016,22531.09
1/12/2016,19711.76
2/12/2016,18319.58
4/12/2016,20504.44
5/12/2016,19915.46
7/12/2016,21224.74
8/12/2016,22766.91
9/12/2016,23290.6
10/12/2016,23407.05
12/12/2016,22433.02
2/1/2017,23318.39
3/1/2017,23776.49
6/1/2017,25809.22
8/1/2017,27540.23
9/1/2017,27953.16
11/1/2017,28594.06
12/1/2017,29074.24
2/2/2017,23184.52
3/2/2017,23728.07
5/2/2017,24696.13
6/2/2017,25924.05
8/2/2017,27607.38
11/2/2017,28518.64
1/3/2017,22150.4
2/3/2017,23129.21
3/3/2017,23552.72
4/3/2017,24261.48
7/3/2017,25784.17
8/3/2017,27531.01
10/3/2017,28173.21
11/3/2017,28603.61
1/4/2017,22134.47
5/4/2017,24683.88
7/4/2017,25389.01
8/4/2017,27562.68
9/4/2017,27740.26
10/4/2017,28379.18
12/4/2017,29138.28
1/5/2017,22456.69
4/5/2017,24400.8
5/5/2017,24476.35
6/5/2017,25862.99
7/5/2017,25521.97
9/5/2017,27741.35
12/5/2017,28842.8
1/6/2017,22503.01
2/6/2017,23348.24
3/6/2017,23596.28
4/6/2017,24273.72
6/6/2017,25997.14
7/6/2017,25465.22
9/6/2017,27613.76
10/6/2017,28458.04
11/6/2017,28596.8
12/6/2017,28224.8
2/7/2017,23331.57
3/7/2017,23681.07
4/7/2017,24267.3
6/7/2017,25974.16
7/7/2017,25340.85
8/7/2017,27690.36
9/7/2017,27522.92
11/7/2017,28994.34
12/7/2017,28303.19
2/8/2017,23485.13
3/8/2017,23782.27
5/8/2017,24577.91
6/8/2017,26063.06
8/8/2017,27854.91
9/8/2017,27668.47
11/8/2017,28907.6
12/8/2017,28639.85
1/9/2017,22558.69
2/9/2017,23525.14
3/9/2017,23501.56
5/9/2017,24889.03
6/9/2017,26030.29
8/9/2017,27757.09
10/9/2017,28326.59
11/9/2017,29136.57
1/10/2017,22744.85
2/10/2017,23574.98
3/10/2017,23568.67
4/10/2017,24262.18
5/10/2017,25015.42
7/10/2017,25500.06
8/10/2017,27444
10/10/2017,28490.83
11/10/2017,29120.92
1/11/2017,22935.35
4/11/2017,24088.46
5/11/2017,25125.55
7/11/2017,25877.64
8/11/2017,26883.51
9/11/2017,27955.13
10/11/2017,28389.57
12/11/2017,28965.29
1/12/2017,22829.02
4/12/2017,24313.5
5/12/2017,25156.34
6/12/2017,25708.04
7/12/2017,26043.64
9/12/2017,27972.24
10/12/2017,28459.03
12/12/2017,28793.88
2/1/2018,32642.09
3/1/2018,31044.25
6/1/2018,30492.91
8/1/2018,28340.74
11/1/2018,25416
1/2/2018,30515.31
2/2/2018,32601.78
3/2/2018,30583.45
5/2/2018,30723.88
8/2/2018,27714.56
10/2/2018,27126.38
11/2/2018,26486.35
1/3/2018,30560.95
4/3/2018,30180.1
5/3/2018,30313.37
7/3/2018,28545.57
8/3/2018,27676.32
9/3/2018,27712.54
10/3/2018,27091.26
12/3/2018,27182.04
1/4/2018,30736.48
4/4/2018,29518.69
5/4/2018,29926.5
6/4/2018,30997.98
7/4/2018,28241.67
9/4/2018,27973.34
10/4/2018,26623.87
12/4/2018,27260.44
1/5/2018,30814.64
2/5/2018,32245.22
3/5/2018,29886.39
6/5/2018,31093.45
7/5/2018,28182.09
9/5/2018,27243.85
10/5/2018,26572.57
11/5/2018,25934.39
12/5/2018,26819.68
2/6/2018,30595.42
3/6/2018,30510.73
4/6/2018,29844.94
6/6/2018,31259.1
7/6/2018,28315.62
8/6/2018,27819.56
9/6/2018,26974.82
11/6/2018,26120.96
12/6/2018,26156.38
2/7/2018,30323.2
3/7/2018,30196.92
5/7/2018,29994.26
6/7/2018,31512.63
8/7/2018,28248.88
9/7/2018,26973.47
11/7/2018,26147.69
12/7/2018,26063.76
1/8/2018,30899.53
2/8/2018,30451.27
3/8/2018,30654.52
5/8/2018,30402.81
6/8/2018,30958.21
8/8/2018,28359.14
10/8/2018,26202.57
11/8/2018,26227.72
1/9/2018,31011.41
2/9/2018,29507.42
3/9/2018,30996.21
4/9/2018,30229.58
5/9/2018,30536.14
7/9/2018,28688.5
8/9/2018,28607.3
10/9/2018,26172.91
11/9/2018,25601.92
1/10/2018,31073.72
4/10/2018,30728.74
5/10/2018,30809.22
7/10/2018,28682.25
8/10/2018,28366.62
9/10/2018,26613.42
10/10/2018,26193.07
12/10/2018,25752.38
1/11/2018,31120.39
4/11/2018,30897.71
5/11/2018,31122.06
6/11/2018,31063.7
7/11/2018,28311.69
9/11/2018,26422.55
10/11/2018,25266.37
12/11/2018,25771.67
1/12/2018,31412.54
2/12/2018,29459.63
3/12/2018,31594.33
4/12/2018,30831.28
6/12/2018,31103.06
7/12/2018,28480.83
9/12/2018,26345.04
10/12/2018,25801.49
11/12/2018,25633.18
12/12/2018,26186.71
2/1/2019,27930.74
3/1/2019,28812.17
4/1/2019,29562.02
8/1/2019,27565.7
11/1/2019,27100.76
1/2/2019,25130.35
4/2/2019,29624.67
5/2/2019,29944.18
7/2/2019,28875.56
8/2/2019,26918.58
9/2/2019,25626.55
10/2/2019,26042.69
12/2/2019,26444.72
1/3/2019,25064.36
4/3/2019,29986.39
5/3/2019,30081.55
6/3/2019,26893.86
7/3/2019,28855.14
9/3/2019,25527.85
10/3/2019,26110.31
12/3/2019,26391.3
1/4/2019,25626.03
2/4/2019,27990.21
3/4/2019,28959.59
4/4/2019,29936.32
6/4/2019,26761.52
7/4/2019,28795.77
9/4/2019,26523.23
10/4/2019,25821.03
11/4/2019,27547.3
12/4/2019,26062.56
3/5/2019,28961.6
6/5/2019,26895.44
7/5/2019,28774.83
8/5/2019,26151.32
9/5/2019,26515.53
11/5/2019,27683.4
12/5/2019,26217.04
3/6/2019,29037.6
5/6/2019,29209.82
6/6/2019,26965.28
8/6/2019,25976.24
9/6/2019,26690.76
11/6/2019,27688.64
12/6/2019,26498.37
1/7/2019,25835.7
3/7/2019,28779.45
5/7/2019,29363.02
8/7/2019,25997.03
11/7/2019,27847.23
1/8/2019,25875.45
2/8/2019,27946.32
3/8/2019,28228.42
4/8/2019,30077.15
5/8/2019,29003.2
7/8/2019,28331.69
8/8/2019,26120.77
10/8/2019,25893.4
11/8/2019,27651.14
1/9/2019,26462.32
4/9/2019,30157.49
5/9/2019,28311.07
7/9/2019,28116.28
8/9/2019,25939.3
9/9/2019,26681.4
10/9/2019,25682.81
12/9/2019,26494.73
1/10/2019,26521.43
4/10/2019,30119.56
5/10/2019,28550.24
6/10/2019,27578.64
7/10/2019,28204.69
9/10/2019,26683.68
10/10/2019,25707.93
12/10/2019,26436.62
1/11/2019,26667.27
2/11/2019,28143.84
3/11/2019,28503.3
4/11/2019,29839.45
6/11/2019,27789.34
7/11/2019,28431.8
9/11/2019,27159.06
10/11/2019,26308.44
11/11/2019,26926.55
12/11/2019,26645.43
2/12/2019,28171.33
3/12/2019,28920.87
4/12/2019,29909.76
6/12/2019,27308.46
7/12/2019,28471.62
8/12/2019,25824.72
9/12/2019,27087.63
11/12/2019,27065.28
12/12/2019,26994.14
4/1/2020,23085.79
6/1/2020,23732.52
9/1/2020,25184.85
1/2/2020,28543.52
3/2/2020,26291.68
4/2/2020,23280.06
6/2/2020,23995.94
7/2/2020,25124.19
9/2/2020,25120.09
1/3/2020,28451.5
2/3/2020,26356.98
3/3/2020,26284.82
4/3/2020,23236.11
6/3/2020,24325.62
7/3/2020,25373.12
8/3/2020,24458.13
9/3/2020,25007.6
2/4/2020,26675.98
3/4/2020,26222.07
5/4/2020,23613.8
6/4/2020,24366.3
8/4/2020,24946.63
9/4/2020,24695.45
2/5/2020,26786.74
3/5/2020,26767.87
5/5/2020,23868.66
6/5/2020,24770.41
8/5/2020,25102.54
10/5/2020,23767.78
1/6/2020,28226.19
2/6/2020,27493.7
3/6/2020,26146.67
4/6/2020,23749.12
5/6/2020,24137.48
7/6/2020,26339.16
8/6/2020,24930.58
10/6/2020,23980.65
1/7/2020,28322.06
2/7/2020,27404.27
4/7/2020,24253.29
5/7/2020,23980.63
7/7/2020,25975.66
8/7/2020,24531.62
9/7/2020,24589.65
10/7/2020,24242.86
1/8/2020,28087.92
4/8/2020,23970.37
5/8/2020,24230.17
6/8/2020,24776.77
7/8/2020,26129.18
9/8/2020,24624.34
10/8/2020,24193.35
1/9/2020,28561
3/9/2020,25040.46
4/9/2020,24300.33
6/9/2020,25057.22
7/9/2020,26210.16
9/9/2020,24468.93
10/9/2020,24119.13
1/10/2020,28638.2
2/10/2020,27241.34
3/10/2020,25392.51
6/10/2020,25049.73
7/10/2020,25727.41
8/10/2020,24377.43
9/10/2020,24313.54
2/11/2020,27583.88
3/11/2020,25231.61
5/11/2020,24602.06
6/11/2020,24480.15
8/11/2020,24890.68
9/11/2020,24503.31
2/12/2020,27823.66
3/12/2020,24309.07
5/12/2020,24245.68
6/12/2020,24301.38
8/12/2020,25244.02
10/12/2020,24649.68
01/13/03,9834.08
01/13/04,13396.65
01/13/05,13573.28
01/13/06,15787.97
01/13/09,13668.05
01/13/10,21748.6
01/13/11,24238.98
01/13/12,19204.42
01/13/14,22888.76
01/13/15,24215.97
01/13/16,19934.88
01/13/17,22937.38
01/13/20,28954.94
01/14/02,11209.43
01/14/03,9796.31
01/14/04,13320.88
01/14/05,13494.78
01/14/08,26468.13
01/14/09,13704.61
01/14/10,21716.95
01/14/11,24283.23
01/14/13,23413.26
01/14/14,22791.28
01/14/15,24112.6
01/14/16,19817.41
01/14/19,26298.33
01/14/20,28885.14
01/15/01,15293.76
01/15/02,11013.59
01/15/03,9873.49
01/15/04,13249.81
01/15/07,20068.56
01/15/08,25837.78
01/15/09,13242.96
01/15/10,21654.16
01/15/13,23381.51
01/15/14,22902
01/15/15,24350.91
01/15/16,19520.77
01/15/18,31338.87
01/15/19,26830.29
01/15/20,28773.59
01/16/01,15363.15
01/16/02,10964.09
01/16/03,9743.23
01/16/04,13167.76
01/16/06,15777.72
01/16/07,20027.95
01/16/08,24450.85
01/16/09,13255.51
01/16/12,19012.2
01/16/13,23356.99
01/16/14,22986.41
01/16/15,24103.52
01/16/17,22718.15
01/16/18,31904.75
01/16/19,26902.1
01/16/20,28883.04
01/17/01,15261.48
01/17/02,11013.84
01/17/03,9614.59
01/17/05,13621.65
01/17/06,15576.2
01/17/07,20064.57
01/17/08,25114.98
01/17/11,24156.97
01/17/12,19627.75
01/17/13,23339.76
01/17/14,23133.35
01/17/17,22840.97
01/17/18,31983.41
01/17/19,26755.63
01/17/20,29056.42
01/18/01,15528.75
01/18/02,10972.96
01/18/05,13604.22
01/18/06,15481.21
01/18/07,20277.51
01/18/08,25201.87
01/18/10,21460.01
01/18/11,24153.98
01/18/12,19686.92
01/18/13,23601.78
01/18/16,19237.45
01/18/17,23098.26
01/18/18,32121.94
01/18/19,27090.81
01/19/01,15933.55
01/19/04,13253.31
01/19/05,13678.63
01/19/06,15670.42
01/19/07,20327.72
01/19/09,13339.99
01/19/10,21677.98
01/19/11,24419.62
01/19/12,19942.95
01/19/15,23738.49
01/19/16,19635.81
01/19/17,23049.96
01/19/18,32254.89
01/20/03,9552.02
01/20/04,13570.43
01/20/05,13543.59
01/20/06,15662.08
01/20/09,12959.77
01/20/10,21286.17
01/20/11,24003.7
01/20/12,20110.37
01/20/14,22928.95
01/20/15,23951.16
01/20/16,18886.3
01/20/17,22885.91
01/20/20,28795.91
01/21/02,11000.25
01/21/03,9568.47
01/21/04,13750.58
01/21/05,13481.02
01/21/08,23818.86
01/21/09,12583.63
01/21/10,20862.67
01/21/11,23876.86
01/21/13,23590.91
01/21/14,23033.12
01/21/15,24352.58
01/21/16,18542.15
01/21/19,27196.54
01/21/20,27985.33
01/22/01,16099.27
01/22/02,10797.69
01/22/03,9560.29
01/22/07,20772.22
01/22/08,21757.63
01/22/09,12657.99
01/22/10,20726.18
01/22/13,23658.99
01/22/14,23082.25
01/22/15,24522.63
01/22/16,19080.51
01/22/18,32393.41
01/22/19,27005.45
01/22/20,28341.04
01/23/01,16044.21
01/23/02,10762.14
01/23/03,9584.7
01/23/06,15464.77
01/23/07,20769.7
01/23/08,24090.17
01/23/09,12578.6
01/23/13,23635.1
01/23/14,22733.9
01/23/15,24850.45
01/23/17,22898.52
01/23/18,32930.7
01/23/19,27008.2
01/23/20,27909.12
01/24/02,10741.46
01/24/03,9460.6
01/24/05,13386.99
01/24/06,15530.57
01/24/07,20821.05
01/24/08,23539.27
01/24/11,23801.78
01/24/13,23598.9
01/24/14,22450.06
01/24/17,22949.86
01/24/18,32958.69
01/24/19,27120.98
01/24/20,27949.64
01/25/02,10772.96
01/25/05,13584.06
01/25/06,15520.39
01/25/07,20669.83
01/25/08,25122.37
01/25/10,20598.55
01/25/11,23788.83
01/25/13,23580.43
01/25/16,19340.14
01/25/17,23049.12
01/25/18,32654.45
01/25/19,27569.19
01/26/04,13727.27
01/26/05,13623.68
01/26/06,15520.07
01/26/07,20281.13
01/26/10,20109.33
01/26/11,23843.24
01/26/12,20439.14
01/26/15,24909.9
01/26/16,18860.8
01/26/17,23374.17
01/26/18,33154.12
01/27/03,9298.67
01/27/04,13761.88
01/27/05,13628.91
01/27/06,15753.14
01/27/10,20033.07
01/27/11,23779.62
01/27/12,20501.67
01/27/14,21976.1
01/27/15,24807.28
01/27/16,19052.45
01/27/17,23360.78
01/28/02,10767.46
01/28/03,9325.6
01/28/04,13431.78
01/28/05,13650.06
01/28/08,24053.61
01/28/10,20356.37
01/28/11,23617.02
01/28/13,23671.88
01/28/14,21960.64
01/28/15,24861.81
01/28/16,19195.83
01/28/19,27576.96
01/29/01,16099.82
01/29/02,11014.24
01/29/03,9240.79
01/29/04,13334.01
01/29/07,20236.68
01/29/08,24291.8
01/29/09,13154.43
01/29/10,20121.99
01/29/13,23655.17
01/29/14,22141.61
01/29/15,24595.85
01/29/16,19683.11
01/29/18,32966.89
01/29/19,27531.68
01/29/20,27160.63
01/30/01,15893.07
01/30/02,10756.96
01/30/03,9258.95
01/30/04,13289.37
01/30/07,20460.46
01/30/08,23653.69
01/30/09,13278.21
01/30/12,20160.41
01/30/13,23822.06
01/30/14,22035.42
01/30/15,24507.05
01/30/18,32607.29
01/30/19,27642.85
01/30/20,26449.13
01/31/01,16102.35
01/31/02,10725.3
01/31/05,13721.69
01/31/07,20106.42
01/31/08,23455.74
01/31/11,23447.34
01/31/12,20390.49
01/31/13,23729.53
01/31/18,32887.27
01/31/19,27942.47
01/31/20,26312.63
02/13/01,15842.72
02/13/03,9173.43
02/13/04,13739.8
02/13/06,15312.09
02/13/07,20132.25
02/13/08,23169.55
02/13/09,13554.67
02/13/12,20887.4
02/13/14,22165.53
02/13/15,24682.54
02/13/17,23710.98
02/13/18,29839.53
02/13/19,28497.59
02/13/20,27730
02/14/01,15860.42
02/14/03,9201.76
02/14/05,14017.23
02/14/06,15420.32
02/14/07,20209.91
02/14/08,24021.68
02/14/11,23121.06
02/14/12,20917.83
02/14/13,23413.25
02/14/14,22298.41
02/14/17,23703.01
02/14/18,30515.6
02/14/19,28432.05
02/14/20,27815.6
02/15/01,15756.37
02/15/02,10961.88
02/15/05,13995.83
02/15/06,15423.26
02/15/07,20538.42
02/15/08,24148.43
02/15/11,22899.78
02/15/12,21365.23
02/15/13,23444.56
02/15/16,18918.14
02/15/17,23994.87
02/15/18,31115.43
02/15/19,27900.84
02/16/01,15630.31
02/16/04,13831.53
02/16/05,14015.49
02/16/06,15450.88
02/16/07,20567.91
02/16/09,13455.88
02/16/11,23156.97
02/16/12,21277.28
02/16/15,24726.53
02/16/16,19122.08
02/16/17,24107.7
02/17/03,9383.68
02/17/04,13815.44
02/17/05,13967.82
02/17/06,15475.69
02/17/09,12945.4
02/17/10,20534.01
02/17/11,23301.84
02/17/12,21491.62
02/17/14,22535.94
02/17/15,24784.88
02/17/16,18924.57
02/17/17,24033.74
02/17/20,27959.6
02/18/02,11002.81
02/18/03,9397.05
02/18/04,13928.38
02/18/05,14087.87
02/18/08,23759.25
02/18/09,13016
02/18/10,20422.15
02/18/11,23595.24
02/18/13,23381.94
02/18/14,22587.72
02/18/15,24832.08
02/18/16,19363.08
02/18/19,28347.01
02/18/20,27530.2
02/19/01,15490.96
02/19/02,10840.49
02/19/03,9427.63
02/19/04,13867.22
02/19/08,24123.17
02/19/09,13023.36
02/19/10,19894.02
02/19/13,23143.91
02/19/14,22664.52
02/19/16,19285.5
02/19/19,28228.13
02/19/20,27655.81
02/20/01,15527.36
02/20/02,10749.06
02/20/03,9390.48
02/20/04,13868.37
02/20/06,15598.67
02/20/08,23590.58
02/20/09,12699.17
02/20/12,21424.79
02/20/13,23307.41
02/20/14,22394.08
02/20/17,24146.08
02/20/18,30873.63
02/20/19,28514.05
02/20/20,27609.16
02/21/01,15351.51
02/21/02,10788.9
02/21/03,9250.86
02/21/05,14111.65
02/21/06,15627.24
02/21/07,20651.42
02/21/08,23623
02/21/11,23485.42
02/21/12,21478.72
02/21/13,22906.67
02/21/14,22568.24
02/21/17,23963.63
02/21/18,31431.89
02/21/19,28629.92
02/21/20,27308.81
02/22/01,15098.64
02/22/02,10664.94
02/22/05,14090.52
02/22/06,15635.72
02/22/07,20809.23
02/22/08,23305.04
02/22/10,20377.27
02/22/11,22990.81
02/22/12,21549.28
02/22/13,22782.44
02/22/16,19464.09
02/22/17,24201.96
02/22/18,30965.68
02/22/19,28816.3
02/23/01,15280.56
02/23/04,13765.07
02/23/05,13957.94
02/23/06,15812.53
02/23/07,20711.65
02/23/09,13175.1
02/23/10,20623
02/23/11,22906.9
02/23/12,21380.99
02/23/15,24836.76
02/23/16,19414.78
02/23/17,24114.86
02/23/18,31267.17
02/24/03,9239.47
02/24/04,13756.41
02/24/05,14060.91
02/24/06,15856.05
02/24/09,12798.52
02/24/10,20467.74
02/24/11,22601.04
02/24/12,21406.86
02/24/14,22388.56
02/24/15,24750.07
02/24/16,19192.45
02/24/17,23965.7
02/24/20,26820.88
02/25/02,10496.02
02/25/03,9148.48
02/25/04,13599.47
02/25/05,14157.09
02/25/08,23269.14
02/25/09,13005.08
02/25/10,20399.57
02/25/11,23012.37
02/25/13,22820.08
02/25/14,22317.2
02/25/15,24778.28
02/25/16,18888.75
02/25/19,28959.3
02/25/20,26893.23
02/26/01,15230.22
02/26/02,10547.13
02/26/03,9116.28
02/26/04,13674.64
02/26/07,20507.95
02/26/08,23714.75
02/26/09,12894.94
02/26/10,20608.7
02/26/13,22519.69
02/26/14,22437.44
02/26/15,24902.06
02/26/16,19364.15
02/26/18,31498.6
02/26/19,28772.06
02/26/20,26696.49
02/27/01,14834.73
02/27/02,10648.71
02/27/03,9134.24
02/27/04,13907.03
02/27/06,15949.89
02/27/07,20147.87
02/27/08,24483.84
02/27/09,12811.57
02/27/12,21217.86
02/27/13,22577.01
02/27/14,22828.18
02/27/15,24823.29
02/27/17,23925.05
02/27/18,31268.66
02/27/19,28757.44
02/27/20,26778.62
02/28/01,14787.87
02/28/02,10482.55
02/28/03,9122.66
02/28/05,14195.35
02/28/06,15918.48
02/28/07,19651.51
02/28/08,24591.69
02/28/11,23338.02
02/28/12,21568.73
02/28/13,23020.27
02/28/14,22836.96
02/28/17,23740.73
02/28/18,30844.72
02/28/19,28633.18
02/28/20,26129.93
02/29/08,24331.67
02/29/12,21680.08
02/29/16,19111.93
03/13/01,13493.03
03/13/02,11217.5
03/13/03,8787.45
03/13/06,15542.07
03/13/07,19333.14
03/13/08,22301.64
03/13/09,12525.8
03/13/12,21339.7
03/13/13,22556.65
03/13/14,21756.08
03/13/15,23823.21
03/13/17,23829.67
03/13/18,31601.45
03/13/19,28807.45
03/13/20,24032.91
03/14/01,13330.84
03/14/02,11303.7
03/14/03,8956.17
03/14/05,13906.85
03/14/06,15519.76
03/14/07,18836.93
03/14/08,22237.11
03/14/11,23345.88
03/14/12,21307.89
03/14/13,22619.18
03/14/14,21539.49
03/14/16,20435.34
03/14/17,23827.95
03/14/18,31435.01
03/14/19,28851.39
03/15/01,13504.17
03/15/02,11210.25
03/15/04,12919.41
03/15/05,13816.75
03/15/06,15720.36
03/15/07,18969.44
03/15/10,21079.1
03/15/11,22678.25
03/15/12,21353.53
03/15/13,22533.11
03/15/16,20288.77
03/15/17,23792.85
03/15/18,31541.1
03/15/19,29012.26
03/16/01,13522.04
03/16/04,12932.62
03/16/05,13832.52
03/16/06,15729.04
03/16/07,18953.5
03/16/09,12976.71
03/16/10,21022.93
03/16/11,22700.88
03/16/12,21317.85
03/16/15,23949.55
03/16/16,20257.7
03/16/17,24288.28
