Date, Open, High, Low, Close
05/13/10,20411.55,20526.58,20273.99,20422.46
5/12/2010,20175.74,20237.86,20003.49,20212.49
5/11/2010,20346.54,20398.43,19977.1,20146.51
5/10/2010,20118.95,20491.95,20035.6,20426.64
5/7/2010,19699.5,20037.6,19699.5,19920.29
5/6/2010,20177.47,20303.22,19888.49,20133.41
5/5/2010,20390.12,20505.66,20293.23,20327.54
5/4/2010,20935.9,21011.95,20743.49,20763.05
5/3/2010,20799.79,20886.85,20773.97,20811.36
04/30/10,20934.07,21121.52,20920.15,21108.59
04/29/10,20994.37,21007.56,20763.34,20778.92
04/28/10,20853.83,21021.67,20853.83,20949.4
04/27/10,21341.48,21383.21,21224.05,21261.79
04/26/10,21501.21,21617.85,21489.05,21587.06
04/23/10,21385.16,21442.77,21232.15,21244.49
04/22/10,21283.93,21471.11,21206.74,21454.94
04/21/10,21732.76,21740.64,21475.98,21510.93
04/20/10,21519.26,21647.75,21507.47,21623.38
04/19/10,21557.78,21582.13,21283.3,21405.17
04/16/10,22059.3,22111.99,21788.88,21865.26
04/15/10,22265.36,22337.89,22113.21,22157.82
04/14/10,22183.05,22192.33,22061.77,22121.43
04/13/10,22216.11,22290.67,22008.05,22103.53
4/12/2010,22388.77,22388.77,22131.93,22138.17
4/9/2010,22014.73,22249.23,21963.78,22208.5
4/8/2010,21836.42,21949.25,21813.35,21867.04
4/7/2010,21828.35,21935.41,21747.57,21928.77
4/1/2010,21390.89,21547.66,21373.16,21537
03/31/10,21366.62,21446.8,21230.29,21239.35
03/30/10,21230.53,21450.98,21202.17,21374.79
03/29/10,21148.05,21318.23,21125.91,21237.43
03/26/10,20679.65,21126.75,20679.65,21053.11
03/25/10,20799.05,20800.95,20659.28,20778.55
03/24/10,21203.5,21205.5,20974.05,21008.62
03/23/10,21070.65,21211.08,20971.56,20987.78
03/22/10,21120.43,21120.43,20899.69,20933.25
03/19/10,21359.55,21389,21257.8,21370.82
03/18/10,21429.69,21440.81,21287.37,21330.67
03/17/10,21183.6,21440.18,21159.43,21384.49
03/16/10,21135.79,21196.83,20986.69,21022.93
03/15/10,21036.42,21116.5,20964.31,21079.1
3/12/2010,21249.8,21260.07,21116.84,21209.74
3/11/2010,21333.06,21333.06,21059.06,21228.2
3/10/2010,21293.52,21293.52,21156.09,21208.29
3/9/2010,21153.62,21277.66,21128.93,21207.55
3/8/2010,21099.71,21257.09,21080.76,21196.87
3/5/2010,20820.97,20820.97,20654.94,20787.97
3/4/2010,20983.81,21000.13,20575.78,20575.78
3/3/2010,21016.29,21016.29,20845.16,20876.79
3/2/2010,20921.44,20961.83,20847.46,20906.11
3/1/2010,20853.08,21056.93,20853.08,21056.93
02/26/10,20657.83,20662.84,20567.58,20608.7
02/25/10,20512.38,20644.27,20261.98,20399.57
02/24/10,20357.42,20583.84,20351.05,20467.74
02/23/10,20218.51,20711.75,20120.1,20623
02/22/10,20407.84,20427.09,20313.15,20377.27
02/19/10,20261.49,20261.49,19874.55,19894.02
02/18/10,20534.77,20569.61,20381.3,20422.15
02/17/10,20657.86,20684.22,20471.36,20534.01
2/12/2010,20240.67,20428.32,20212.55,20268.69
2/11/2010,20095.53,20310.79,20095.53,20290.69
2/10/2010,19914.84,19976.66,19681.54,19922.22
2/9/2010,19493.5,19843.87,19461.2,19790.28
2/8/2010,19614.85,19673.11,19423.05,19550.89
2/5/2010,19706.24,19822.93,19655.88,19665.08
2/4/2010,20534.74,20554.2,20316.33,20341.64
2/3/2010,20486.15,20780.5,20315.31,20722.08
2/2/2010,20432.96,20533.96,20181.28,20272.18
2/1/2010,19987.67,20254.24,19845.93,20243.75
01/29/10,20026.52,20327.69,19916.34,20121.99
01/28/10,20202.33,20437.56,20170.15,20356.37
01/27/10,20185.8,20340.82,19923.55,20033.07
01/26/10,20560.11,20560.11,20046.6,20109.33
01/25/10,20447.79,20619.7,20422.67,20598.55
01/22/10,20519,20738.99,20250.36,20726.18
01/21/10,21192.83,21272.26,20828.24,20862.67
01/20/10,21543.25,21561.56,21171.3,21286.17
01/19/10,21481.11,21681.69,21335.6,21677.98
01/18/10,21418.34,21645.68,21320.97,21460.01
01/15/10,21715.09,21788.85,21581.07,21654.16
01/14/10,21871.01,21988.93,21707.1,21716.95
01/13/10,21990.68,22012.04,21688.17,21748.6
1/12/2010,22378.23,22476.12,22192.98,22326.64
1/11/2010,22524.18,22671.92,22373.96,22411.52
1/8/2010,22282.75,22443.22,22206.16,22296.75
1/7/2010,22548.03,22548.03,22169.61,22269.45
1/6/2010,22357.46,22514.79,22277.13,22416.67
1/5/2010,22092.15,22297.04,21987.27,22279.58
1/4/2010,21860.04,22024.83,21689.22,21823.28
12/31/09,21654.25,21886.32,21587.48,21872.5
12/30/09,21469.33,21620.74,21320.11,21496.62
12/29/09,21544.44,21608.98,21392.9,21499.44
12/28/09,21622.13,21739.39,21474.11,21480.22
12/24/09,21378.79,21591.99,21357.29,21517
12/23/09,21115.88,21339.18,21017.02,21328.74
12/22/09,21151.85,21229.71,21029.28,21092.04
12/21/09,21110.24,21178.45,20932.77,20948.1
12/18/09,21162.43,21281.91,21078.2,21175.88
12/17/09,21665.79,21665.79,21218.9,21347.63
12/16/09,21840.25,21907.29,21517.59,21611.74
12/15/09,22032.16,22032.16,21779.92,21813.92
12/14/09,21638.97,22225.77,21546.53,22085.75
12/11/2009,21796.83,22143.84,21796.83,21902.11
12/10/2009,21939.12,21981.38,21565.58,21700.04
12/9/2009,21905.8,22034.81,21658.27,21741.76
12/8/2009,22306.17,22306.17,22055.02,22060.52
12/7/2009,22387.23,22476.62,22256.11,22324.96
12/4/2009,22400.49,22528.84,22240.86,22498.15
12/3/2009,22503.68,22593.72,22333.67,22553.87
12/2/2009,22402.51,22439.36,22266.69,22289.57
12/1/2009,21813.42,22130.75,21789.41,22113.15
11/30/09,21687.69,21924.08,21687.69,21821.5
11/27/09,21623.92,21685.13,21002.49,21134.5
11/26/09,22580.25,22580.25,22108.26,22210.41
11/25/09,22505.93,22638.89,22336.07,22611.8
11/24/09,22697.62,22813.93,22395.38,22423.14
11/23/09,22541.69,22794.13,22490.34,22771.39
11/20/09,22486.56,22584.55,22376.36,22455.84
11/19/09,22894.84,22894.84,22587.18,22643.16
11/18/09,22974.36,23099.57,22645.74,22840.33
11/17/09,23000.37,23000.37,22798.02,22914.15
11/16/09,22789.99,22998.85,22770.69,22943.98
11/13/09,22381.34,22585.53,22343.99,22553.63
11/12/2009,22660.47,22707.36,22359.09,22397.57
11/11/2009,22534.14,22643.66,22396.04,22627.21
11/10/2009,22556.56,22556.56,22200.24,22268.16
11/9/2009,22004.51,22214.85,21941.62,22207.55
11/6/2009,21866.72,21931.36,21780.57,21829.72
11/5/2009,21405.06,21549.1,21372.99,21479.08
11/4/2009,21396.5,21699.84,21360.66,21614.77
11/3/2009,21598.63,21684.73,21223.42,21240.06
11/2/2009,21194.12,21632.9,21130.9,21620.19
10/30/09,21720.41,21953.59,21720.41,21752.87
10/29/09,21290.09,21346.55,21134.33,21264.99
10/28/09,22004.55,22149.04,21740.33,21761.58
10/27/09,22016.79,22277.06,22016.79,22169.59
10/23/09,22438.9,22620.01,22407.4,22589.73
10/22/09,22237.37,22266.74,22002.79,22210.52
10/21/09,22299.65,22407.14,22200.64,22318.11
10/20/09,22260.41,22451.62,22260.41,22384.96
10/19/09,21761.83,22250.23,21761.83,22200.46
10/16/09,22138.06,22143.01,21899.17,21929.9
10/15/09,22209.19,22250.35,21971.48,21999.08
10/14/09,21564.33,21893.42,21562.66,21886.48
10/13/09,21371.82,21679.15,21371.82,21467.36
10/12/2009,21623.33,21623.33,21262.71,21299.35
10/9/2009,21572.7,21572.7,21421.77,21499.44
10/8/2009,21418.27,21524.05,21284.42,21492.9
10/7/2009,21074.98,21343.75,21072.59,21241.59
10/6/2009,20509.64,20824.13,20509.64,20811.53
10/5/2009,20342.58,20489.95,20305.06,20429.07
10/2/2009,20380.23,20470.92,20323.59,20375.49
09/30/09,20981.13,21090.49,20792.98,20955.25
09/29/09,20889.81,21087.25,20889.81,21013.17
09/28/09,20798.52,20829.51,20534.82,20588.41
09/25/09,20810.81,21065.73,20766.46,21024.4
09/24/09,21386.47,21399.23,20963.37,21050.73
09/23/09,21655.62,21742.39,21524.33,21595.52
09/22/09,21556.69,21704.14,21491.69,21701.14
09/21/09,21574.94,21730.71,21457.35,21472.85
09/18/09,21640.97,21765.98,21515.93,21623.45
09/17/09,21674.71,21929.79,21636.52,21768.51
09/16/09,21086.75,21403.13,20950.38,21402.92
09/15/09,21049.22,21049.22,20819.93,20866.37
09/14/09,20841.51,21045,20821.59,20932.2
9/11/2009,21122.31,21306.11,20980.15,21161.42
9/10/2009,21131.08,21322.55,21020.92,21069.56
9/9/2009,21085.09,21085.09,20825.16,20851.04
9/8/2009,20617.4,21133.71,20617.4,21069.81
9/7/2009,20502.85,20667.58,20446.16,20629.31
9/4/2009,19830.02,20413.61,19744.45,20318.62
9/3/2009,19526.89,19823.03,19526.89,19761.68
9/2/2009,19560.27,19611.07,19425.86,19522
9/1/2009,19961.74,19961.74,19734.27,19872.3
08/31/09,19827.13,19827.13,19592.07,19724.19
08/28/09,20409.13,20409.13,20004.7,20098.62
08/27/09,20289.34,20364.4,20147.34,20242.75
08/26/09,20542.76,20576.6,20401.74,20456.32
08/25/09,20246.79,20476.25,20143.51,20435.24
08/24/09,20649.96,20649.96,20433.61,20535.94
08/21/09,20288.56,20439.42,20002.78,20199.02
08/20/09,20282.72,20465.22,20196.33,20328.86
08/19/09,20195.09,20352.94,19824.86,19954.23
08/18/09,20125.55,20409.19,19916.28,20306.27
08/17/09,20467.3,20471.77,20058.1,20137.65
08/14/09,21023.96,21037.17,20639.56,20893.33
08/13/09,20767.86,20943.86,20746.92,20861.3
8/12/2009,20725.9,20725.9,20417.76,20435.24
8/11/2009,20774.97,21088.07,20733.34,21074.21
8/10/2009,20758.52,21010.47,20730.41,20929.52
8/7/2009,20708.12,20759.56,20316.78,20375.37
8/6/2009,20484.34,20904.93,20339.87,20899.24
8/5/2009,20779.77,20995.81,20436.65,20494.77
8/4/2009,21196.75,21196.75,20748.61,20796.43
8/3/2009,20582.68,20816.61,20449.19,20807.26
07/31/09,20546.07,20712.66,20474.05,20573.33
07/30/09,20150.26,20359.79,19955.32,20234.08
07/29/09,20404.51,20542.61,19787.48,20135.5
07/28/09,20261.94,20664.48,20109.55,20624.54
07/27/09,20170.73,20385.69,20096.17,20251.62
07/24/09,20063.93,20063.93,19715.15,19982.79
07/23/09,19431.92,19824.18,19415.37,19817.7
07/22/09,19560.42,19641.75,19224.05,19248.17
07/21/09,19601.86,19601.86,19295.23,19501.73
07/20/09,19005.19,19506.42,18960.54,19502.37
07/17/09,18551.91,18855.86,18457.42,18805.66
07/16/09,18688.87,18700.6,18303.58,18361.87
07/15/09,18042.59,18289,18030.1,18258.66
07/14/09,17631.67,17896.36,17581.43,17885.73
07/13/09,17612.45,17612.45,17185.96,17254.63
7/10/2009,17800.05,17851.22,17645.55,17708.42
7/9/2009,17793.61,17836.95,17509.28,17790.59
7/8/2009,17652.98,17819.31,17493.62,17721.07
7/7/2009,17943.49,18159.99,17821.71,17862.27
7/6/2009,18020.1,18258.26,17897.68,17979.41
7/3/2009,17961.18,18234.24,17894.81,18203.4
7/2/2009,18780.96,18780.96,18053.1,18178.05
06/30/09,18883.24,18883.24,18364.81,18378.73
06/29/09,18561.11,18687.36,18451.76,18528.51
06/26/09,18408.37,18688.11,18360.71,18600.26
06/25/09,18140.16,18340.91,18069.37,18275.03
06/24/09,17583.35,17912.07,17484.06,17892.15
06/23/09,17577.73,17682.87,17375.96,17538.37
06/22/09,17906.39,18398.92,17906.39,18059.55
06/19/09,17936.33,18015.11,17759.86,17920.93
06/18/09,17955.68,18069.76,17655.82,17776.66
06/17/09,17984.83,18255.13,17833.77,18084.6
06/16/09,18235.97,18314.96,17859.74,18165.5
06/15/09,18712.06,18872.74,18433.3,18498.96
6/12/2009,19034.79,19161.97,18707.19,18889.68
6/11/2009,18578.89,18883.24,18564.87,18791.03
6/10/2009,18339.91,18789.85,18258.16,18785.66
6/9/2009,18450.64,18475.51,17710.45,18058.49
6/8/2009,18521.79,18636.15,18236.05,18253.39
6/5/2009,18674.48,18722.49,18406.86,18679.53
6/4/2009,18417.9,18522.39,18108.8,18502.77
6/3/2009,18616.94,18967.39,18508.3,18576.47
6/2/2009,18916.61,18916.61,18300.62,18389.08
6/1/2009,18499.92,18895.8,18415.41,18888.59
05/29/09,18027.93,18227.79,17833.74,18171
05/27/09,17395.61,17984.02,17347.89,17885.27
05/26/09,17050.34,17283.89,16977.71,16991.56
05/25/09,16999.05,17264.42,16789,17121.82
05/22/09,17169.57,17299.26,16740.27,17062.52
05/21/09,17291.44,17415.26,17172.64,17199.49
05/20/09,17486.39,17611,17362.37,17475.84
05/19/09,17454.23,17588.93,17376.43,17544.03
05/18/09,16468.71,17062.49,16334.36,17022.91
05/15/09,16818.81,16953.41,16736.18,16790.7
05/14/09,16630.33,16630.33,16422.28,16541.69
05/13/09,17097.82,17372.15,17014.86,17059.62
5/12/2009,16996.21,17239.65,16908.06,17153.64
5/11/2009,17381,17685.64,17032.44,17087.95
5/8/2009,17149.31,17442.96,16970.2,17389.87
5/7/2009,17278.31,17327.52,16880.6,17217.89
5/6/2009,16348.76,16885.92,16268.03,16834.57
5/5/2009,16572,16580.54,16295.86,16430.08
5/4/2009,15869.28,16387.12,15855.24,16381.05
04/30/09,15369.11,15587.29,15204.1,15520.99
04/29/09,14767.92,14983.66,14714.51,14956.95
04/28/09,15057.25,15078.63,14457.99,14555.11
04/27/09,15160.69,15160.69,14798.9,14840.42
04/24/09,15217.37,15367.48,15062.29,15258.85
04/23/09,14958.24,15222.2,14867.59,15214.46
04/22/09,15328.83,15396.28,14830.59,14878.45
04/21/09,15065.59,15332.27,15065.59,15285.89
04/20/09,15574.32,15878.4,15382.96,15750.91
04/17/09,15956.46,15956.46,15541.31,15601.27
04/16/09,15928.82,15977.13,15517.39,15582.99
04/15/09,15344.59,15669.85,15213.39,15669.62
04/14/09,15302.14,15596.34,15140.39,15580.16
4/9/2009,14677.85,14987.41,14656.16,14901.41
4/8/2009,14715.7,14715.7,14276.35,14474.86
4/7/2009,14922.09,14994.76,14743.71,14928.97
4/6/2009,14920.84,15147.06,14778.51,14998.04
4/3/2009,14547.52,14644.82,14392.19,14545.69
4/2/2009,13963.34,14533.34,13953.56,14521.97
4/1/2009,13746.18,13788.41,13411.79,13519.54
03/31/09,13545.36,13696.69,13428.31,13576.02
03/30/09,13893.15,13893.15,13413.48,13456.33
03/27/09,14257.56,14257.56,13955.66,14119.5
03/26/09,13821.28,14132.09,13819.1,14108.98
03/25/09,13754.77,13892.88,13567.45,13622.11
03/24/09,13773.17,13952.98,13538.16,13910.34
03/23/09,13001.55,13451.02,13001.55,13447.42
03/20/09,13157.9,13157.9,12797.1,12833.51
03/19/09,13205.17,13205.17,12947.9,13130.92
03/18/09,13052.95,13167.2,13020.8,13117.17
03/17/09,12948.85,13226.31,12854.05,12878.09
03/16/09,12657.87,12976.71,12615.45,12976.71
03/13/09,12395.18,12525.8,12303.7,12525.8
3/12/2009,11905.47,12040.84,11848.5,12001.53
3/11/2009,12228.22,12228.22,11904.61,11930.66
3/10/2009,11542.88,11747.11,11542.88,11694.05
3/9/2009,11872.46,11927.89,11344.58,11344.58
3/6/2009,12041.82,12146.16,11921.52,11921.52
3/5/2009,12488.33,12488.33,12163.55,12211.24
3/4/2009,11880.17,12423.69,11880.17,12331.15
3/3/2009,11967.07,12192.35,11849.17,12033.88
3/2/2009,12522.61,12576.45,12296.86,12317.46
02/27/09,12929.99,13032.3,12799.81,12811.57
02/26/09,13070.41,13071.58,12691.96,12894.94
02/25/09,12979.86,13148.31,12858.28,13005.08
02/24/09,12789.29,12814.37,12634.84,12798.52
02/23/09,12777.96,13207.98,12777.96,13175.1
02/20/09,12719.14,12816.79,12669.57,12699.17
02/19/09,12873.1,13055.72,12788.08,13023.36
02/18/09,12783.79,13031.28,12712.33,13016
02/17/09,13195.51,13195.51,12933.91,12945.4
02/16/09,13559.82,13559.82,13257.35,13455.88
02/13/09,13314.81,13576.32,13314.02,13554.67
2/12/2009,13439.58,13478.66,13174.01,13228.3
2/11/2009,13546.14,13600.02,13363.06,13539.21
2/10/2009,13787.12,13976.31,13663.41,13880.64
2/9/2009,13865.59,13865.59,13561.54,13769.06
2/6/2009,13535.76,13660.24,13322.62,13655.04
2/5/2009,13084.79,13492.53,13018.64,13178.9
2/4/2009,13029.42,13108.74,12975.3,13063.89
2/3/2009,12991.49,13065.97,12729.04,12776.89
2/2/2009,13194,13239.5,12733.35,12861.49
01/30/09,12958.08,13390.12,12899.57,13278.21
01/29/09,13560.07,13560.07,13109.27,13154.43
01/23/09,12542.01,12734.8,12469.84,12578.6
01/22/09,12844.37,12895.25,12657.1,12657.99
01/21/09,12534.6,12762.54,12439.13,12583.63
01/20/09,12854.4,13160.87,12816.25,12959.77
01/19/09,13414.09,13519.18,13097.5,13339.99
01/16/09,13278.97,13423.24,13113.45,13255.51
01/15/09,13136.23,13300.75,12904.05,13242.96
01/14/09,13807.03,14019.03,13674.96,13704.61
01/13/09,13930.27,14118.93,13644.54,13668.05
1/12/2009,14312.26,14312.26,13895.04,13971
1/9/2009,14530.83,14673.6,14297.41,14377.44
1/8/2009,14755.81,14755.81,14334.15,14415.91
1/7/2009,15759.53,15763.55,14976.74,14987.46
1/6/2009,15612.47,15651.61,15367.93,15509.51
1/5/2009,15349.33,15563.31,15128.32,15563.31
1/2/2009,14448.22,15042.81,14412.12,15042.81
12/31/08,14377.51,14527.1,14302.15,14387.48
12/30/08,14476.74,14513.48,14189.08,14235.5
12/29/08,14080.86,14332.02,13924.32,14328.48
12/24/08,13855.89,14300.7,13855.89,14184.14
12/23/08,14472.03,14491.75,14084.86,14220.79
12/22/08,15177.12,15227.43,14622.39,14622.39
12/19/08,15235.22,15444.28,15014.98,15127.51
12/18/08,15335.3,15548.26,15301.16,15497.81
12/17/08,15544.97,15557.45,15179.38,15460.52
12/16/08,15018.46,15217.25,14819.73,15130.21
12/15/08,15363.49,15386.9,15007.42,15046.95
12/12/2008,15287.7,15393.09,14479.23,14758.39
12/11/2008,15533.62,15781.05,15337.73,15613.9
12/10/2008,14946,15578.96,14946,15577.74
12/9/2008,15032.33,15205.32,14717.47,14753.22
12/8/2008,14303.25,15044.87,14303.25,15044.87
12/5/2008,13718.92,13875.14,13656.92,13846.09
12/4/2008,13857.29,13883.87,13459.61,13509.78
12/3/2008,13598.6,13778.05,13573.43,13588.66
12/2/2008,13373.02,13513.5,13344.6,13405.85
12/1/2008,13775.28,14253.66,13659.44,14108.84
11/28/08,13550.29,13896.49,13550.29,13888.24
11/27/08,13901.45,13930.91,13332.93,13552.06
11/26/08,12990.35,13369.45,12990.35,13369.45
11/25/08,13012,13090.88,12767.44,12878.6
11/24/08,12239.49,12707.23,12239.49,12457.94
11/21/08,11814.81,13048.5,11814.81,12659.2
11/20/08,12170.98,12298.56,11976.88,12298.56
11/19/08,12827.37,13179.33,12738.53,12815.8
11/18/08,13298.88,13363.57,12676.28,12915.89
11/17/08,13584.35,13738.12,13277.64,13529.53
11/14/08,13749.53,13749.53,13493.86,13542.66
11/13/08,13068.93,13373.11,12943.11,13221.35
11/12/2008,14155.26,14256.06,13626.31,13939.09
11/11/2008,14322.95,14853.83,13926.71,14040.9
11/10/2008,15033.18,15147.96,14453.62,14744.63
11/7/2008,13273.09,14254.22,13273.09,14243.43
11/6/2008,14081.76,14081.76,13674.07,13790.04
11/5/2008,15045.53,15317.83,14750.04,14840.16
11/4/2008,14337.62,14539.59,13853.16,14384.34
11/3/2008,14436.03,14889.13,14272.17,14344.37
10/31/08,14037.37,14122.78,13517.42,13968.67
10/30/08,13280.44,14329.85,13280.44,14329.85
10/29/08,12807.35,13307.42,12333.94,12702.07
10/28/08,11154.57,12596.29,11133.94,12596.29
10/27/08,12372.75,12736.85,10676.29,11015.84
10/24/08,13478.63,13478.63,12618.38,12618.38
10/23/08,13596.31,14032.25,13403.35,13760.49
10/22/08,14878.21,15161.69,14038.41,14266.6
10/21/08,15616.96,15616.96,14884.07,15041.17
10/20/08,14691.9,15472.68,14691.79,15323.01
10/17/08,15081.46,15300.07,14554.21,14554.21
10/16/08,14902.34,15230.52,14578.54,15230.52
10/15/08,16609.09,16609.09,15961.92,15998.3
10/14/08,17141.05,17141.05,16615.01,16832.88
10/13/08,15156.16,16376.42,14754.64,16312.16
10/10/2008,14717.52,14910.55,14398.54,14796.87
10/9/2008,15598.24,15990.2,15550.86,15943.24
10/8/2008,16107.98,16422.52,15431.73,15431.73
10/6/2008,17156.21,17241.78,16790.86,16803.76
10/3/2008,17788.99,17926.14,17682.4,17682.4
10/2/2008,17870.43,18285.68,17631.7,18211.11
09/30/08,16898.33,18029.77,16799.29,18016.21
09/29/08,18742.25,18742.25,17796.34,17880.68
09/26/08,18909.59,18936.94,18500.11,18682.09
09/25/08,19003.22,19248.72,18870.11,18934.43
09/24/08,18954.32,19291.02,18862.9,18961.99
09/23/08,19178.49,19302.76,18872.85,18872.85
09/22/08,19869.02,19869.02,19137.67,19632.2
09/19/08,18878.26,19327.73,18588.11,19327.73
09/18/08,17120.23,17849.97,16283.72,17632.46
09/17/08,18691.3,18699.18,17637.19,17637.19
09/16/08,18325.65,18538.51,18019.2,18300.61
9/12/2008,19432.72,19525.55,19157.73,19352.9
9/11/2008,19854.82,19854.82,19220.28,19388.72
9/10/2008,20114.86,20283.99,19951.36,19999.78
9/9/2008,20439.47,20543.15,20299.97,20491.11
9/8/2008,20840.69,20840.69,20637.99,20794.27
9/5/2008,19833.87,19987.15,19708.39,19933.28
9/4/2008,20545.38,20621.48,20356.51,20389.48
9/3/2008,20964.75,20964.75,20526.73,20585.06
9/2/2008,20956.94,21066.58,20595.59,21042.46
9/1/2008,20999.32,21031.08,20844.15,20906.31
08/29/08,21289.7,21474.31,21223.99,21261.89
08/28/08,21546.94,21546.94,20857.03,20972.29
08/27/08,21104.56,21464.72,21104.56,21464.72
08/26/08,20849.08,21173.56,20785.8,21056.66
08/25/08,20739.48,21108.25,20739.48,21104.79
08/21/08,20762.65,20762.65,20350.48,20392.06
08/20/08,20388.79,20971.19,20388.79,20931.26
08/19/08,20675.75,20902.51,20484.37,20484.37
08/18/08,21163.01,21206.6,20751.14,20930.67
08/15/08,21383.71,21383.71,20994.54,21160.58
08/14/08,21302.7,21453.48,21109.01,21392.71
08/13/08,21270.86,21665.75,21223.38,21293.32
8/12/2008,21992.18,22309.33,21640.89,21640.89
8/11/2008,22020.54,22235.51,21859.34,21859.34
8/8/2008,21997.64,22230.55,21690.6,21885.21
8/7/2008,22403.26,22424.54,21915.28,22104.2
8/5/2008,22225.06,22225.06,21739.22,21949.75
8/4/2008,22630.59,22713.58,22425.13,22514.92
8/1/2008,22497.9,22881.27,22207.31,22862.6
07/31/08,22878.76,22878.76,22695.73,22731.1
07/30/08,22637.33,22751.04,22573.18,22690.6
07/29/08,22265.93,22265.93,22089.09,22258
07/28/08,22801.85,22862.03,22619.23,22687.21
07/25/08,22751.51,22843.2,22542.08,22740.71
07/24/08,23330.89,23369.05,23062.62,23087.72
07/23/08,22900.77,23134.55,22871.04,23134.55
07/22/08,22430.59,22690.74,22393.14,22527.48
07/21/08,22523.28,22645.52,22455.01,22532.9
07/18/08,22010.94,22010.94,21677.15,21874.19
07/17/08,21825.24,21892.53,21672.27,21734.72
07/16/08,20988.74,21334.38,20988.74,21223.5
07/15/08,21644.04,21644.04,21077.24,21174.77
07/14/08,22205,22360.29,21871.6,22014.46
7/11/2008,21834.64,22225.38,21761.04,22184.55
7/10/2008,21562.07,22020.66,21498.87,21821.78
7/9/2008,21740.86,21954.17,21531.97,21805.81
7/8/2008,21632.7,21684.21,21098.84,21220.81
7/7/2008,21402.7,21916.21,21402.7,21913.06
7/4/2008,21402.17,21534.05,21344.85,21423.82
7/3/2008,21389.49,21742.07,21163.57,21242.78
7/2/2008,21785.39,21938.2,21555.53,21704.45
06/30/08,22237.92,22237.92,21997.69,22102.01
06/27/08,21901.27,22201.47,21773.67,22042.35
06/26/08,22742.54,22885.35,22441.47,22455.67
06/25/08,22745.17,22827.56,22567.93,22635.16
06/24/08,22697.26,22731.49,22456.02,22456.02
06/23/08,22516.14,22830.43,22384.58,22714.96
06/20/08,22817.99,23411.63,22745.6,22745.6
06/19/08,22849.36,22999.67,22733.78,22797.61
06/18/08,23114.45,23492.21,22946.96,23325.8
06/17/08,23008.08,23128.58,22872.33,23057.99
06/16/08,22814.17,23232.99,22814.17,23029.69
06/13/08,22920.77,22984.09,22592.3,22592.3
6/12/2008,22820.89,23023.86,22695.1,23023.86
6/11/2008,23288.96,23486.17,23178.02,23327.6
6/10/2008,23689.16,23741.09,23343.19,23375.52
6/6/2008,24505.6,24524.59,24392.82,24402.18
6/5/2008,24150.53,24321.66,24003.98,24255.29
6/4/2008,24327.72,24462.58,24123.25,24123.25
6/3/2008,24556.18,24590.6,24254.93,24375.76
6/2/2008,24542.29,24923.28,24453.79,24831.36
05/30/08,24448.37,24585.78,24289.85,24533.12
05/29/08,24542.1,24542.1,24222.05,24383.99
05/28/08,24209.03,24338.68,24178.71,24249.51
05/27/08,24239.05,24441.07,24221.28,24282.04
05/26/08,24234.35,24331.69,24100.31,24127.31
05/23/08,25085.35,25128.44,24693.55,24714.07
05/22/08,24984.28,25057.54,24700.49,25043.12
05/21/08,24828.04,25498.09,24820.17,25460.29
05/20/08,25692.27,25702.87,25042.09,25169.46
05/19/08,25592.21,25822,25592.21,25742.23
05/16/08,25665.64,25748.33,25533.6,25618.86
05/15/08,25719.02,25736.56,25208.22,25513.71
05/14/08,25461.37,25546.78,25108.06,25533.48
05/13/08,25190.18,25601.55,25032.17,25552.77
5/9/2008,25401.91,25483.76,24911.33,25063.17
5/8/2008,25442.52,25616.95,25353.51,25449.79
5/7/2008,26377.99,26377.99,25471.19,25610.21
5/6/2008,26084.61,26314.99,26072.62,26262.13
5/5/2008,26321.61,26387.37,26118.61,26183.95
5/2/2008,26324.97,26374.09,26173.82,26241.02
04/30/08,25998.27,26066.5,25731.64,25755.35
04/29/08,25661.96,26038.58,25633.47,25914.15
04/28/08,25613.17,25717.43,25567.59,25666.29
04/25/08,25852.97,25852.97,25437.82,25516.78
04/24/08,25776.29,25861.68,25603.57,25680.78
04/23/08,25000.49,25361.29,24919.73,25289.24
04/22/08,24460.64,24965.74,24413.25,24939.15
04/21/08,24821,24887.11,24668.28,24721.67
04/18/08,24234.53,24400.87,24107.24,24197.78
04/17/08,24369.86,24442.07,24150.51,24258.96
04/16/08,24075.68,24194.18,23749.68,23878.35
04/15/08,23950.4,24043.89,23613.49,23901.33
04/14/08,23968.04,24070.26,23753.04,23811.2
4/11/2008,24442.27,24681.46,24322.11,24667.79
4/10/2008,24101.41,24214.57,23905.58,24187.1
4/9/2008,24293.42,24492.03,23921.15,23984.57
4/8/2008,24507.07,24557.43,24212.6,24311.69
4/7/2008,24484.83,24642.02,24269.55,24578.76
4/3/2008,23947.55,24334.19,23937.31,24264.63
4/2/2008,24133.77,24195.32,23858.89,23872.43
4/1/2008,23084.93,23305.71,22700.5,23137.46
03/31/08,22997.04,23077.84,22700.84,22849.2
03/28/08,22750.31,23313.88,22721.22,23285.95
03/27/08,22312.57,22758.94,22205.2,22664.22
03/26/08,22581.75,22811.35,22428.43,22617.01
03/25/08,21841.78,22529.8,21691.55,22464.52
03/20/08,21173.3,21471.67,20896.14,21108.22
03/19/08,22191.88,22191.88,21779.84,21866.94
03/18/08,21444.61,21467.18,20572.92,21384.61
