"基金名稱","強積金保守基金"	
"2008/04/18","109.86"	
"2008/04/19","109.86"	
"2008/04/20","109.86"	
"2008/04/21","109.86"	
"2008/04/22","109.86"	
"2008/04/23","109.86"	
"2008/04/24","109.86"	
"2008/04/25","109.86"	
"2008/04/26","109.86"	
"2008/04/27","109.86"	
"2008/04/28","109.86"	
"2008/04/29","109.86"	
"2008/04/30","109.99"	
"2008/05/01","109.99"	
"2008/05/02","109.99"	
"2008/05/03","109.99"	
"2008/05/04","109.99"	
"2008/05/05","109.99"	
"2008/05/06","109.99"	
"2008/05/07","109.99"	
"2008/05/08","109.99"	
"2008/05/09","109.99"	
"2008/05/10","109.99"	
"2008/05/11","109.99"	
"2008/05/12","109.99"	
"2008/05/13","109.99"	
"2008/05/14","109.99"	
"2008/05/15","109.99"	
"2008/05/16","109.99"	
"2008/05/17","109.99"	
"2008/05/18","109.99"	
"2008/05/19","109.99"	
"2008/05/20","109.99"	
"2008/05/21","109.99"	
"2008/05/22","109.99"	
"2008/05/23","109.99"	
"2008/05/24","109.99"	
"2008/05/25","109.99"	
"2008/05/26","109.99"	
"2008/05/27","109.99"	
"2008/05/28","109.99"	
"2008/05/29","109.99"	
"2008/05/30","110.04"	
"2008/05/31","110.04"	
"2008/06/01","110.04"	
"2008/06/02","110.04"	
"2008/06/03","110.04"	
"2008/06/04","110.04"	
"2008/06/05","110.04"	
"2008/06/06","110.04"	
"2008/06/07","110.04"	
"2008/06/08","110.04"	
"2008/06/09","110.04"	
"2008/06/10","110.04"	
"2008/06/11","110.04"	
"2008/06/12","110.04"	
"2008/06/13","110.04"	
"2008/06/14","110.04"	
"2008/06/15","110.04"	
"2008/06/16","110.04"	
"2008/06/17","110.04"	
"2008/06/18","110.04"	
"2008/06/19","110.04"	
"2008/06/20","110.04"	
"2008/06/21","110.04"	
"2008/06/22","110.04"	
"2008/06/23","110.04"	
"2008/06/24","110.04"	
"2008/06/25","110.04"	
"2008/06/26","110.04"	
"2008/06/27","110.04"	
"2008/06/28","110.04"	
"2008/06/29","110.04"	
"2008/06/30","110.17"	
"2008/07/01","110.17"	
"2008/07/02","110.17"	
"2008/07/03","110.17"	
"2008/07/04","110.17"	
"2008/07/05","110.17"	
"2008/07/06","110.17"	
"2008/07/07","110.17"	
"2008/07/08","110.17"	
"2008/07/09","110.17"	
"2008/07/10","110.17"	
"2008/07/11","110.17"	
"2008/07/12","110.17"	
"2008/07/13","110.17"	
"2008/07/14","110.17"	
"2008/07/15","110.17"	
"2008/07/16","110.17"	
"2008/07/17","110.17"	
"2008/07/18","110.17"	
"2008/07/19","110.17"	
"2008/07/20","110.17"	
"2008/07/21","110.17"	
"2008/07/22","110.17"	
"2008/07/23","110.17"	
"2008/07/24","110.17"	
"2008/07/25","110.17"	
"2008/07/26","110.17"	
"2008/07/27","110.17"	
"2008/07/28","110.17"	
"2008/07/29","110.17"	
"2008/07/30","110.17"	
"2008/07/31","110.21"	
"2008/08/01","110.21"	
"2008/08/02","110.21"	
"2008/08/03","110.21"	
"2008/08/04","110.21"	
"2008/08/05","110.21"	
"2008/08/06","110.21"	
"2008/08/07","110.21"	
"2008/08/08","110.21"	
"2008/08/09","110.21"	
"2008/08/10","110.21"	
"2008/08/11","110.21"	
"2008/08/12","110.21"	
"2008/08/13","110.21"	
"2008/08/14","110.21"	
"2008/08/15","110.21"	
"2008/08/16","110.21"	
"2008/08/17","110.21"	
"2008/08/18","110.21"	
"2008/08/19","110.21"	
"2008/08/20","110.21"	
"2008/08/21","110.21"	
"2008/08/22","110.21"	
"2008/08/23","110.21"	
"2008/08/24","110.21"	
"2008/08/25","110.21"	
"2008/08/26","110.21"	
"2008/08/27","110.21"	
"2008/08/28","110.21"	
"2008/08/29","110.26"	
"2008/08/30","110.26"	
"2008/08/31","110.26"	
"2008/09/01","110.26"	
"2008/09/02","110.26"	
"2008/09/03","110.26"	
"2008/09/04","110.26"	
"2008/09/05","110.26"	
"2008/09/06","110.26"	
"2008/09/07","110.26"	
"2008/09/08","110.26"	
"2008/09/09","110.26"	
"2008/09/10","110.26"	
"2008/09/11","110.26"	
"2008/09/12","110.26"	
"2008/09/13","110.26"	
"2008/09/14","110.26"	
"2008/09/15","110.26"	
"2008/09/16","110.26"	
"2008/09/17","110.26"	
"2008/09/18","110.26"	
"2008/09/19","110.26"	
"2008/09/20","110.26"	
"2008/09/21","110.26"	
"2008/09/22","110.26"	
"2008/09/23","110.26"	
"2008/09/24","110.26"	
"2008/09/25","110.26"	
"2008/09/26","110.26"	
"2008/09/27","110.26"	
"2008/09/28","110.26"	
"2008/09/29","110.26"	
"2008/09/30","110.38"	
"2008/10/01","110.38"	
"2008/10/02","110.38"	
"2008/10/03","110.38"	
"2008/10/04","110.38"	
"2008/10/05","110.38"	
"2008/10/06","110.38"	
"2008/10/07","110.38"	
"2008/10/08","110.38"	
"2008/10/09","110.38"	
"2008/10/10","110.38"	
"2008/10/11","110.38"	
"2008/10/12","110.38"	
"2008/10/13","110.38"	
"2008/10/14","110.38"	
"2008/10/15","110.38"	
"2008/10/16","110.38"	
"2008/10/17","110.38"	
"2008/10/18","110.38"	
"2008/10/19","110.38"	
"2008/10/20","110.38"	
"2008/10/21","110.38"	
"2008/10/22","110.38"	
"2008/10/23","110.38"	
"2008/10/24","110.38"	
"2008/10/25","110.38"	
"2008/10/26","110.38"	
"2008/10/27","110.38"	
"2008/10/28","110.38"	
"2008/10/29","110.38"	
"2008/10/30","110.38"	
"2008/10/31","110.42"	
"2008/11/01","110.42"	
"2008/11/02","110.42"	
"2008/11/03","110.42"	
"2008/11/04","110.42"	
"2008/11/05","110.42"	
"2008/11/06","110.42"	
"2008/11/07","110.42"	
"2008/11/08","110.42"	
"2008/11/09","110.42"	
"2008/11/10","110.42"	
"2008/11/11","110.42"	
"2008/11/12","110.42"	
"2008/11/13","110.42"	
"2008/11/14","110.42"	
"2008/11/15","110.42"	
"2008/11/16","110.42"	
"2008/11/17","110.42"	
"2008/11/18","110.42"	
"2008/11/19","110.42"	
"2008/11/20","110.42"	
"2008/11/21","110.42"	
"2008/11/22","110.42"	
"2008/11/23","110.42"	
"2008/11/24","110.42"	
"2008/11/25","110.42"	
"2008/11/26","110.42"	
"2008/11/27","110.42"	
"2008/11/28","110.42"	
"2008/11/29","110.42"	
"2008/11/30","110.46"	
"2008/12/01","110.46"	
"2008/12/02","110.46"	
"2008/12/03","110.46"	
"2008/12/04","110.46"	
"2008/12/05","110.46"	
"2008/12/06","110.46"	
"2008/12/07","110.46"	
"2008/12/08","110.46"	
"2008/12/09","110.46"	
"2008/12/10","110.46"	
"2008/12/11","110.46"	
"2008/12/12","110.46"	
"2008/12/13","110.46"	
"2008/12/14","110.46"	
"2008/12/15","110.46"	
"2008/12/16","110.46"	
"2008/12/17","110.46"	
"2008/12/18","110.46"	
"2008/12/19","110.46"	
"2008/12/20","110.46"	
"2008/12/21","110.46"	
"2008/12/22","110.46"	
"2008/12/23","110.46"	
"2008/12/24","110.46"	
"2008/12/25","110.46"	
"2008/12/26","110.46"	
"2008/12/27","110.46"	
"2008/12/28","110.46"	
"2008/12/29","110.46"	
"2008/12/30","110.46"	
"2008/12/31","110.51"	
