"基金名稱","大中華股票基金"	
"2020/06/26","255.85"	
"2020/06/27","255.85"	
"2020/06/28","255.85"	
"2020/06/29","254.75"	
"2020/06/30","256.04"	
"2020/07/01","256.04"	
"2020/07/02","263.3"	
"2020/07/03","267.22"	
"2020/07/04","267.22"	
"2020/07/05","267.22"	
"2020/07/06","273.62"	
"2020/07/07","272.66"	
"2020/07/08","277.76"	
"2020/07/09","282.41"	
"2020/07/10","278.61"	
"2020/07/11","278.61"	
"2020/07/12","278.61"	
"2020/07/13","280.42"	
"2020/07/14","276.19"	
"2020/07/15","277.63"	
"2020/07/16","268.45"	
"2020/07/17","271.1"	
"2020/07/18","271.1"	
"2020/07/19","271.1"	
"2020/07/20","271.97"	
"2020/07/21","281.61"	
"2020/07/22","276.93"	
"2020/07/23","279.48"	
"2020/07/24","271.17"	
"2020/07/25","271.17"	
"2020/07/26","271.17"	
"2020/07/27","273.23"	
"2020/07/28","277.89"	
"2020/07/29","278.96"	
"2020/07/30","279.27"	
"2020/07/31","279.02"	
"2020/08/01","279.02"	
"2020/08/02","279.02"	
"2020/08/03","278.95"	
"2020/08/04","284.73"	
"2020/08/05","287.85"	
"2020/08/06","288.18"	
"2020/08/07","283.53"	
"2020/08/08","283.53"	
"2020/08/09","283.53"	
"2020/08/10","281.41"	
"2020/08/11","282.55"	
"2020/08/12","280.83"	
"2020/08/13","282.28"	
"2020/08/14","282.88"	
"2020/08/15","282.88"	
"2020/08/16","282.88"	
"2020/08/17","285.43"	
"2020/08/18","287.54"	
"2020/08/19","285.77"	
"2020/08/20","281.51"	
"2020/08/21","284.59"	
"2020/08/22","284.59"	
"2020/08/23","284.59"	
"2020/08/24","290.77"	
"2020/08/25","290.3"	
"2020/08/26","291.73"	
"2020/08/27","293.48"	
"2020/08/28","294.19"	
"2020/08/29","294.19"	
"2020/08/30","294.19"	
"2020/08/31","290.39"	
"2020/09/01","293.39"	
"2020/09/02","295.57"	
"2020/09/03","293.38"	
"2020/09/04","288.75"	
"2020/09/05","288.75"	
"2020/09/06","288.75"	
"2020/09/07","284.67"	
"2020/09/08","284.67"	
"2020/09/09","281.44"	
"2020/09/10","281.45"	
"2020/09/11","285.41"	
"2020/09/12","285.41"	
"2020/09/13","285.41"	
"2020/09/14","288.58"	
"2020/09/15","290.85"	
"2020/09/16","293.5"	
"2020/09/17","289.69"	
"2020/09/18","291.63"	
"2020/09/19","291.63"	
"2020/09/20","291.63"	
"2020/09/21","286.83"	
"2020/09/22","284.72"	
"2020/09/23","285.52"	
"2020/09/24","278.58"	
"2020/09/25","277.24"	
"2020/09/26","277.24"	
"2020/09/27","277.24"	
"2020/09/28","280.68"	
"2020/09/29","280.12"	
"2020/09/30","283.43"	
"2020/10/01","283.43"	
"2020/10/02","283.43"	
"2020/10/03","283.43"	
"2020/10/04","283.43"	
"2020/10/05","286.89"	
"2020/10/06","291.21"	
"2020/10/07","294.06"	
"2020/10/08","295.85"	
"2020/10/09","296.39"	
"2020/10/10","296.39"	
"2020/10/11","296.39"	
"2020/10/12","302.16"	
"2020/10/13","302.16"	
"2020/10/14","302.15"	
"2020/10/15","296.5"	
"2020/10/16","298.2"	
"2020/10/17","298.2"	
"2020/10/18","298.2"	
"2020/10/19","298.15"	
"2020/10/20","299.86"	
"2020/10/21","301.88"	
"2020/10/22","302.1"	
