"基金名稱","大中華股票基金"	
"2009/06/27","153.39"	
"2009/06/28","153.39"	
"2009/06/29","152.51"	
"2009/06/30","151.56"	
"2009/07/01","151.56"	
"2009/07/02","153.43"	
"2009/07/03","153.24"	
"2009/07/04","153.24"	
"2009/07/05","153.24"	
"2009/07/06","152.27"	
"2009/07/07","151.6"	
"2009/07/08","150.47"	
"2009/07/09","151.69"	
"2009/07/10","151.49"	
"2009/07/11","151.49"	
"2009/07/12","151.49"	
"2009/07/13","147.7"	
"2009/07/14","151.37"	
"2009/07/15","154.86"	
"2009/07/16","155.6"	
"2009/07/17","158.14"	
"2009/07/18","158.14"	
"2009/07/19","158.14"	
"2009/07/20","162.63"	
"2009/07/21","162.72"	
"2009/07/22","161.49"	
"2009/07/23","164.22"	
"2009/07/24","165.06"	
"2009/07/25","165.06"	
"2009/07/26","165.06"	
"2009/07/27","167.58"	
"2009/07/28","170.78"	
"2009/07/29","166.72"	
"2009/07/30","166.71"	
"2009/07/31","169.14"	
"2009/08/01","169.14"	
"2009/08/02","169.14"	
"2009/08/03","170.91"	
"2009/08/04","168.44"	
"2009/08/05","165.7"	
"2009/08/06","167.29"	
"2009/08/07","163.89"	
"2009/08/08","163.89"	
"2009/08/09","163.89"	
"2009/08/10","166.41"	
"2009/08/11","166.87"	
"2009/08/12","163.95"	
"2009/08/13","166.67"	
"2009/08/14","166.57"	
"2009/08/15","166.57"	
"2009/08/16","166.57"	
"2009/08/17","161.29"	
"2009/08/18","160.62"	
"2009/08/19","158.73"	
"2009/08/20","160.42"	
"2009/08/21","159.37"	
"2009/08/22","159.37"	
"2009/08/23","159.37"	
"2009/08/24","162.93"	
"2009/08/25","162.26"	
"2009/08/26","161.41"	
"2009/08/27","159.8"	
"2009/08/28","159.51"	
"2009/08/29","159.51"	
"2009/08/30","159.51"	
"2009/08/31","157.51"	
"2009/09/01","159.76"	
"2009/09/02","158.44"	
"2009/09/03","160.97"	
"2009/09/04","164.64"	
"2009/09/05","164.64"	
"2009/09/06","164.64"	
"2009/09/07","166.49"	
"2009/09/08","169.02"	
"2009/09/09","168.07"	
"2009/09/10","169.66"	
"2009/09/11","170.13"	
"2009/09/12","170.13"	
"2009/09/13","170.13"	
"2009/09/14","168.41"	
"2009/09/15","168.4"	
"2009/09/16","171.12"	
"2009/09/17","173.46"	
"2009/09/18","172.88"	
"2009/09/19","172.88"	
"2009/09/20","172.88"	
"2009/09/21","171.26"	
"2009/09/22","171.63"	
"2009/09/23","171.05"	
"2009/09/24","168.31"	
"2009/09/25","168.87"	
"2009/09/26","168.87"	
"2009/09/27","168.87"	
"2009/09/28","165.55"	
"2009/09/29","168.65"	
"2009/09/30","169.21"	
"2009/10/01","169.21"	
"2009/10/02","166.18"	
"2009/10/03","166.18"	
"2009/10/04","166.18"	
"2009/10/05","166.53"	
"2009/10/06","170.29"	
"2009/10/07","173.2"	
"2009/10/08","173.0"	
"2009/10/09","173.74"	
"2009/10/10","173.74"	
"2009/10/11","173.74"	
"2009/10/12","172.59"	
"2009/10/13","173.52"	
"2009/10/14","176.69"	
"2009/10/15","177.53"	
"2009/10/16","176.95"	
"2009/10/17","176.95"	
"2009/10/18","176.95"	
"2009/10/19","178.9"	
"2009/10/20","179.74"	
"2009/10/21","179.07"	
"2009/10/22","177.94"	
"2009/10/23","180.46"	
"2009/10/24","180.46"	
"2009/10/25","180.46"	
"2009/10/26","180.46"	
"2009/10/27","178.36"	
"2009/10/28","174.89"	
"2009/10/29","170.57"	
"2009/10/30","173.65"	
"2009/10/31","173.65"	
"2009/11/01","173.65"	
"2009/11/02","172.97"	
"2009/11/03","171.08"	
"2009/11/04","174.45"	
"2009/11/05","173.69"	
"2009/11/06","176.03"	
"2009/11/07","176.03"	
"2009/11/08","176.03"	
"2009/11/09","178.92"	
"2009/11/10","179.75"	
"2009/11/11","181.43"	
"2009/11/12","180.67"	
"2009/11/13","181.41"	
"2009/11/14","181.41"	
"2009/11/15","181.41"	
"2009/11/16","184.76"	
"2009/11/17","184.75"	
"2009/11/18","184.27"	
"2009/11/19","182.95"	
"2009/11/20","180.87"	
"2009/11/21","180.87"	
"2009/11/22","180.87"	
"2009/11/23","182.35"	
"2009/11/24","181.31"	
"2009/11/25","182.52"	
"2009/11/26","180.63"	
"2009/11/27","173.31"	
"2009/11/28","173.31"	
"2009/11/29","173.31"	
"2009/11/30","177.78"	
"2009/12/01","180.49"	
"2009/12/02","181.79"	
"2009/12/03","183.0"	
"2009/12/04","182.62"	
"2009/12/05","182.62"	
"2009/12/06","182.62"	
"2009/12/07","182.68"	
"2009/12/08","181.93"	
"2009/12/09","180.14"	
"2009/12/10","178.72"	
"2009/12/11","180.49"	
"2009/12/12","180.49"	
"2009/12/13","180.49"	
"2009/12/14","181.86"	
"2009/12/15","180.45"	
"2009/12/16","178.67"	
"2009/12/17","176.98"	
"2009/12/18","175.28"	
"2009/12/19","175.28"	
"2009/12/20","175.28"	
"2009/12/21","174.32"	
"2009/12/22","176.09"	
"2009/12/23","177.86"	
"2009/12/24","179.54"	
"2009/12/25","179.54"	
"2009/12/26","179.54"	
"2009/12/27","179.54"	
"2009/12/28","180.06"	
"2009/12/29","180.05"	
"2009/12/30","180.04"	
"2009/12/31","182.84"	
