"基金名稱","大中華股票基金"	
"2007/06/27","193.77"	
"2007/06/28","195.33"	
"2007/06/29","195.12"	
"2007/06/30","195.12"	
"2007/07/01","195.12"	
"2007/07/02","195.12"	
"2007/07/03","199.62"	
"2007/07/04","200.88"	
"2007/07/05","202.52"	
"2007/07/06","204.16"	
"2007/07/07","204.16"	
"2007/07/08","204.16"	
"2007/07/09","208.3"	
"2007/07/10","208.77"	
"2007/07/11","206.73"	
"2007/07/12","207.3"	
"2007/07/13","209.32"	
"2007/07/14","209.32"	
"2007/07/15","209.32"	
"2007/07/16","208.03"	
"2007/07/17","210.15"	
"2007/07/18","208.3"	
"2007/07/19","209.26"	
"2007/07/20","213.32"	
"2007/07/21","213.32"	
"2007/07/22","213.32"	
"2007/07/23","215.61"	
"2007/07/24","219.08"	
"2007/07/25","218.87"	
"2007/07/26","216.78"	
"2007/07/27","208.69"	
"2007/07/28","208.69"	
"2007/07/29","208.69"	
"2007/07/30","209.14"	
"2007/07/31","213.77"	
"2007/08/01","205.84"	
"2007/08/02","204.86"	
"2007/08/03","206.21"	
"2007/08/04","206.21"	
"2007/08/05","206.21"	
"2007/08/06","200.35"	
"2007/08/07","198.49"	
"2007/08/08","204.92"	
"2007/08/09","206.86"	
"2007/08/10","201.22"	
"2007/08/11","201.22"	
"2007/08/12","201.22"	
"2007/08/13","200.99"	
"2007/08/14","201.18"	
"2007/08/15","194.89"	
"2007/08/16","185.2"	
"2007/08/17","180.62"	
"2007/08/18","180.62"	
"2007/08/19","180.62"	
"2007/08/20","190.93"	
"2007/08/21","194.13"	
"2007/08/22","197.59"	
"2007/08/23","204.35"	
"2007/08/24","204.43"	
"2007/08/25","204.43"	
"2007/08/26","204.43"	
"2007/08/27","211.01"	
"2007/08/28","209.94"	
"2007/08/29","206.83"	
"2007/08/30","211.0"	
"2007/08/31","216.35"	
"2007/09/01","216.35"	
"2007/09/02","216.35"	
"2007/09/03","216.9"	
"2007/09/04","216.7"	
"2007/09/05","217.27"	
"2007/09/06","218.13"	
"2007/09/07","219.39"	
"2007/09/08","219.39"	
"2007/09/09","219.39"	
"2007/09/10","219.36"	
"2007/09/11","218.76"	
"2007/09/12","220.99"	
"2007/09/13","221.46"	
"2007/09/14","225.33"	
"2007/09/15","225.33"	
"2007/09/16","225.33"	
"2007/09/17","222.48"	
"2007/09/18","222.47"	
"2007/09/19","228.57"	
"2007/09/20","230.41"	
"2007/09/21","232.05"	
"2007/09/22","232.05"	
"2007/09/23","232.05"	
"2007/09/24","236.76"	
"2007/09/25","235.4"	
"2007/09/26","235.4"	
"2007/09/27","241.09"	
"2007/09/28","244.68"	
"2007/09/29","244.68"	
"2007/09/30","244.68"	
"2007/10/01","244.68"	
"2007/10/02","253.55"	
"2007/10/03","247.35"	
"2007/10/04","241.23"	
"2007/10/05","248.21"	
"2007/10/06","248.21"	
"2007/10/07","248.21"	
"2007/10/08","248.47"	
"2007/10/09","250.0"	
"2007/10/10","252.21"	
"2007/10/11","256.44"	
"2007/10/12","254.02"	
"2007/10/13","254.02"	
"2007/10/14","254.02"	
"2007/10/15","257.74"	
"2007/10/16","256.47"	
"2007/10/17","257.04"	
"2007/10/18","259.45"	
"2007/10/19","259.45"	
"2007/10/20","259.45"	
"2007/10/21","259.45"	
"2007/10/22","250.08"	
"2007/10/23","256.3"	
"2007/10/24","256.48"	
"2007/10/25","258.99"	
"2007/10/26","261.79"	
"2007/10/27","261.79"	
"2007/10/28","261.79"	
"2007/10/29","268.34"	
"2007/10/30","268.33"	
"2007/10/31","265.23"	
"2007/11/01","264.54"	
"2007/11/02","257.28"	
"2007/11/03","257.28"	
"2007/11/04","257.28"	
"2007/11/05","247.46"	
"2007/11/06","249.49"	
"2007/11/07","251.99"	
"2007/11/08","242.71"	
"2007/11/09","242.12"	
"2007/11/10","242.12"	
"2007/11/11","242.12"	
"2007/11/12","230.84"	
"2007/11/13","230.45"	
"2007/11/14","241.39"	
"2007/11/15","238.96"	
"2007/11/16","231.52"	
"2007/11/17","231.52"	
"2007/11/18","231.52"	
"2007/11/19","229.46"	
"2007/11/20","231.67"	
"2007/11/21","223.64"	
"2007/11/22","218.8"	
"2007/11/23","219.08"	
"2007/11/24","219.08"	
"2007/11/25","219.08"	
"2007/11/26","226.72"	
"2007/11/27","224.02"	
"2007/11/28","225.35"	
"2007/11/29","232.71"	
"2007/11/30","235.89"	
"2007/12/01","235.89"	
"2007/12/02","235.89"	
"2007/12/03","235.85"	
"2007/12/04","237.58"	
"2007/12/05","240.85"	
"2007/12/06","241.71"	
"2007/12/07","238.12"	
"2007/12/08","238.12"	
"2007/12/09","238.12"	
"2007/12/10","234.6"	
"2007/12/11","238.36"	
"2007/12/12","232.65"	
"2007/12/13","224.7"	
"2007/12/14","222.37"	
"2007/12/15","222.37"	
"2007/12/16","222.37"	
"2007/12/17","214.03"	
"2007/12/18","213.73"	
"2007/12/19","218.17"	
"2007/12/20","217.96"	
"2007/12/21","221.71"	
"2007/12/22","221.71"	
"2007/12/23","221.71"	
"2007/12/24","226.7"	
"2007/12/25","226.7"	
"2007/12/26","226.7"	
"2007/12/27","227.15"	
"2007/12/28","225.11"	
"2007/12/29","225.11"	
"2007/12/30","225.11"	
"2007/12/31","228.27"	
