"基金名稱","大中華股票基金"	
"2015/06/27","214.94"	
"2015/06/28","214.94"	
"2015/06/29","208.58"	
"2015/06/30","212.7"	
"2015/07/01","212.7"	
"2015/07/02","211.75"	
"2015/07/03","208.36"	
"2015/07/04","208.36"	
"2015/07/05","208.36"	
"2015/07/06","200.58"	
"2015/07/07","196.6"	
"2015/07/08","186.29"	
"2015/07/09","193.29"	
"2015/07/10","197.16"	
"2015/07/11","197.16"	
"2015/07/12","197.16"	
"2015/07/13","200.75"	
"2015/07/14","199.56"	
"2015/07/15","198.63"	
"2015/07/16","199.46"	
"2015/07/17","201.73"	
"2015/07/18","201.73"	
"2015/07/19","201.73"	
"2015/07/20","201.53"	
"2015/07/21","202.78"	
"2015/07/22","200.5"	
"2015/07/23","200.24"	
"2015/07/24","198.52"	
"2015/07/25","198.52"	
"2015/07/26","198.52"	
"2015/07/27","191.5"	
"2015/07/28","191.57"	
"2015/07/29","192.66"	
"2015/07/30","192.06"	
"2015/07/31","193.06"	
"2015/08/01","193.06"	
"2015/08/02","193.06"	
"2015/08/03","189.75"	
"2015/08/04","190.25"	
"2015/08/05","190.66"	
"2015/08/06","189.38"	
"2015/08/07","190.39"	
"2015/08/08","190.39"	
"2015/08/09","190.39"	
"2015/08/10","190.53"	
"2015/08/11","189.93"	
"2015/08/12","184.63"	
"2015/08/13","184.96"	
"2015/08/14","185.53"	
"2015/08/15","185.53"	
"2015/08/16","185.53"	
"2015/08/17","184.84"	
"2015/08/18","182.39"	
"2015/08/19","180.44"	
"2015/08/20","176.98"	
"2015/08/21","172.6"	
"2015/08/22","172.6"	
"2015/08/23","172.6"	
"2015/08/24","163.9"	
"2015/08/25","167.26"	
"2015/08/26","166.58"	
"2015/08/27","171.63"	
"2015/08/28","171.79"	
"2015/08/29","171.79"	
"2015/08/30","171.79"	
"2015/08/31","173.09"	
"2015/09/01","168.03"	
"2015/09/02","167.01"	
"2015/09/03","167.01"	
"2015/09/04","166.74"	
"2015/09/05","166.74"	
"2015/09/06","166.74"	
"2015/09/07","165.21"	
"2015/09/08","168.56"	
"2015/09/09","174.52"	
"2015/09/10","171.57"	
"2015/09/11","171.14"	
"2015/09/12","171.14"	
"2015/09/13","171.14"	
"2015/09/14","171.62"	
"2015/09/15","170.61"	
"2015/09/16","174.04"	
"2015/09/17","174.11"	
"2015/09/18","175.53"	
"2015/09/19","175.53"	
"2015/09/20","175.53"	
"2015/09/21","174.33"	
"2015/09/22","174.07"	
"2015/09/23","170.18"	
"2015/09/24","170.0"	
"2015/09/25","169.99"	
"2015/09/26","169.99"	
"2015/09/27","169.99"	
"2015/09/28","169.99"	
"2015/09/29","166.85"	
"2015/09/30","169.78"	
"2015/10/01","169.78"	
"2015/10/02","173.97"	
"2015/10/03","173.97"	
"2015/10/04","173.97"	
"2015/10/05","175.54"	
"2015/10/06","175.36"	
"2015/10/07","178.55"	
"2015/10/08","177.03"	
"2015/10/09","177.27"	
"2015/10/10","177.27"	
"2015/10/11","177.27"	
"2015/10/12","179.17"	
"2015/10/13","178.24"	
"2015/10/14","176.72"	
"2015/10/15","180.32"	
"2015/10/16","181.4"	
"2015/10/17","181.4"	
"2015/10/18","181.4"	
"2015/10/19","180.95"	
"2015/10/20","180.61"	
"2015/10/21","180.61"	
"2015/10/22","179.75"	
"2015/10/23","181.59"	
"2015/10/24","181.59"	
"2015/10/25","181.59"	
"2015/10/26","181.79"	
"2015/10/27","181.78"	
"2015/10/28","180.35"	
"2015/10/29","178.75"	
"2015/10/30","177.98"	
"2015/10/31","177.98"	
"2015/11/01","177.98"	
"2015/11/02","176.7"	
"2015/11/03","178.37"	
"2015/11/04","182.3"	
"2015/11/05","181.87"	
"2015/11/06","180.86"	
"2015/11/07","180.86"	
"2015/11/08","180.86"	
"2015/11/09","179.91"	
"2015/11/10","176.38"	
"2015/11/11","175.54"	
"2015/11/12","178.12"	
"2015/11/13","175.94"	
"2015/11/14","175.94"	
"2015/11/15","175.94"	
"2015/11/16","173.0"	
"2015/11/17","175.0"	
"2015/11/18","174.82"	
"2015/11/19","177.49"	
"2015/11/20","179.07"	
"2015/11/21","179.07"	
"2015/11/22","179.07"	
"2015/11/23","178.71"	
"2015/11/24","178.12"	
"2015/11/25","177.86"	
"2015/11/26","177.68"	
"2015/11/27","173.82"	
"2015/11/28","173.82"	
"2015/11/29","173.82"	
"2015/11/30","173.86"	
"2015/12/01","177.37"	
"2015/12/02","178.54"	
"2015/12/03","178.19"	
"2015/12/04","176.76"	
"2015/12/05","176.76"	
"2015/12/06","176.76"	
"2015/12/07","176.99"	
"2015/12/08","174.55"	
"2015/12/09","174.21"	
"2015/12/10","172.44"	
"2015/12/11","169.68"	
"2015/12/12","169.68"	
"2015/12/13","169.68"	
"2015/12/14","169.4"	
"2015/12/15","169.89"	
"2015/12/16","172.39"	
"2015/12/17","174.14"	
"2015/12/18","173.05"	
"2015/12/19","173.05"	
"2015/12/20","173.05"	
"2015/12/21","174.11"	
"2015/12/22","174.43"	
"2015/12/23","175.01"	
"2015/12/24","175.17"	
"2015/12/25","175.17"	
"2015/12/26","175.17"	
"2015/12/27","175.17"	
"2015/12/28","173.55"	
"2015/12/29","173.86"	
"2015/12/30","173.26"	
"2015/12/31","174.34"	
