"基金名稱","大中華股票基金"	
"2018/06/27","218.7"	
"2018/06/28","218.93"	
"2018/06/29","223.48"	
"2018/06/30","223.48"	
"2018/07/01","223.48"	
"2018/07/02","223.48"	
"2018/07/03","219.84"	
"2018/07/04","217.91"	
"2018/07/05","217.58"	
"2018/07/06","218.77"	
"2018/07/07","218.77"	
"2018/07/08","218.77"	
"2018/07/09","222.9"	
"2018/07/10","222.72"	
"2018/07/11","220.16"	
"2018/07/12","221.67"	
"2018/07/13","222.69"	
"2018/07/14","222.69"	
"2018/07/15","222.69"	
"2018/07/16","222.42"	
"2018/07/17","220.34"	
"2018/07/18","220.49"	
"2018/07/19","219.84"	
"2018/07/20","221.74"	
"2018/07/21","221.74"	
"2018/07/22","221.74"	
"2018/07/23","221.95"	
"2018/07/24","224.57"	
"2018/07/25","226.16"	
"2018/07/26","225.35"	
"2018/07/27","226.12"	
"2018/07/28","226.12"	
"2018/07/29","226.12"	
"2018/07/30","225.53"	
"2018/07/31","224.48"	
"2018/08/01","223.35"	
"2018/08/02","218.8"	
"2018/08/03","218.31"	
"2018/08/04","218.31"	
"2018/08/05","218.31"	
"2018/08/06","218.51"	
"2018/08/07","220.98"	
"2018/08/08","222.4"	
"2018/08/09","223.98"	
"2018/08/10","222.38"	
"2018/08/11","222.38"	
"2018/08/12","222.38"	
"2018/08/13","218.61"	
"2018/08/14","216.92"	
"2018/08/15","213.02"	
"2018/08/16","211.57"	
"2018/08/17","211.96"	
"2018/08/18","211.96"	
"2018/08/19","211.96"	
"2018/08/20","214.24"	
"2018/08/21","216.14"	
"2018/08/22","217.33"	
"2018/08/23","216.92"	
"2018/08/24","215.95"	
"2018/08/25","215.95"	
"2018/08/26","215.95"	
"2018/08/27","219.75"	
"2018/08/28","220.85"	
"2018/08/29","221.87"	
"2018/08/30","220.42"	
"2018/08/31","217.86"	
"2018/09/01","217.86"	
"2018/09/02","217.86"	
"2018/09/03","216.55"	
"2018/09/04","218.45"	
"2018/09/05","214.62"	
"2018/09/06","212.46"	
"2018/09/07","212.45"	
"2018/09/08","212.45"	
"2018/09/09","212.45"	
"2018/09/10","209.71"	
"2018/09/11","208.03"	
"2018/09/12","206.99"	
"2018/09/13","210.47"	
"2018/09/14","213.16"	
"2018/09/15","213.16"	
"2018/09/16","213.16"	
"2018/09/17","210.91"	
"2018/09/18","211.53"	
"2018/09/19","214.15"	
"2018/09/20","214.61"	
"2018/09/21","218.08"	
"2018/09/22","218.08"	
"2018/09/23","218.08"	
"2018/09/24","215.3"	
"2018/09/25","215.3"	
"2018/09/26","216.87"	
"2018/09/27","216.92"	
"2018/09/28","216.95"	
"2018/09/29","216.95"	
"2018/09/30","216.95"	
"2018/10/01","216.95"	
"2018/10/02","212.36"	
"2018/10/03","212.36"	
"2018/10/04","208.7"	
"2018/10/05","207.39"	
"2018/10/06","207.39"	
"2018/10/07","207.39"	
"2018/10/08","204.29"	
"2018/10/09","204.23"	
"2018/10/10","203.53"	
"2018/10/11","195.16"	
"2018/10/12","200.51"	
"2018/10/13","200.51"	
"2018/10/14","200.51"	
"2018/10/15","197.37"	
"2018/10/16","197.87"	
"2018/10/17","197.87"	
"2018/10/18","197.24"	
"2018/10/19","198.16"	
"2018/10/20","198.16"	
"2018/10/21","198.16"	
"2018/10/22","202.32"	
"2018/10/23","196.37"	
"2018/10/24","194.98"	
"2018/10/25","193.05"	
"2018/10/26","190.98"	
"2018/10/27","190.98"	
"2018/10/28","190.98"	
"2018/10/29","190.97"	
"2018/10/30","189.86"	
"2018/10/31","194.77"	
"2018/11/01","198.21"	
"2018/11/02","205.61"	
"2018/11/03","205.61"	
"2018/11/04","205.61"	
"2018/11/05","202.36"	
"2018/11/06","202.67"	
"2018/11/07","203.37"	
"2018/11/08","203.78"	
"2018/11/09","198.93"	
"2018/11/10","198.93"	
"2018/11/11","198.93"	
"2018/11/12","198.67"	
"2018/11/13","198.9"	
"2018/11/14","197.98"	
"2018/11/15","200.84"	
"2018/11/16","200.72"	
"2018/11/17","200.72"	
"2018/11/18","200.72"	
"2018/11/19","201.47"	
"2018/11/20","197.66"	
"2018/11/21","199.27"	
"2018/11/22","199.03"	
"2018/11/23","197.46"	
"2018/11/24","197.46"	
"2018/11/25","197.46"	
"2018/11/26","200.31"	
"2018/11/27","200.39"	
"2018/11/28","203.25"	
"2018/11/29","202.34"	
"2018/11/30","202.61"	
"2018/12/01","202.61"	
"2018/12/02","202.61"	
"2018/12/03","208.73"	
"2018/12/04","207.15"	
"2018/12/05","205.28"	
"2018/12/06","198.96"	
"2018/12/07","198.18"	
"2018/12/08","198.18"	
"2018/12/09","198.18"	
"2018/12/10","195.58"	
"2018/12/11","196.71"	
"2018/12/12","199.79"	
"2018/12/13","202.2"	
"2018/12/14","199.04"	
"2018/12/15","199.04"	
"2018/12/16","199.04"	
"2018/12/17","198.39"	
"2018/12/18","196.29"	
"2018/12/19","196.54"	
"2018/12/20","194.28"	
"2018/12/21","194.61"	
"2018/12/22","194.61"	
"2018/12/23","194.61"	
"2018/12/24","193.49"	
"2018/12/25","193.49"	
"2018/12/26","193.49"	
"2018/12/27","192.76"	
"2018/12/28","193.94"	
"2018/12/29","193.94"	
"2018/12/30","193.94"	
"2018/12/31","195.56"	
