"基金名稱","大中華股票基金"	
"2013/06/27","165.63"	
"2013/06/28","169.39"	
"2013/06/29","169.39"	
"2013/06/30","169.39"	
"2013/07/01","169.39"	
"2013/07/02","169.54"	
"2013/07/03","165.5"	
"2013/07/04","166.37"	
"2013/07/05","168.81"	
"2013/07/06","168.81"	
"2013/07/07","168.81"	
"2013/07/08","166.69"	
"2013/07/09","167.2"	
"2013/07/10","168.77"	
"2013/07/11","173.66"	
"2013/07/12","174.0"	
"2013/07/13","174.0"	
"2013/07/14","174.0"	
"2013/07/15","174.32"	
"2013/07/16","174.58"	
"2013/07/17","174.39"	
"2013/07/18","172.81"	
"2013/07/19","171.14"	
"2013/07/20","171.14"	
"2013/07/21","171.14"	
"2013/07/22","171.64"	
"2013/07/23","175.48"	
"2013/07/24","175.91"	
"2013/07/25","175.73"	
"2013/07/26","175.11"	
"2013/07/27","175.11"	
"2013/07/28","175.11"	
"2013/07/29","173.68"	
"2013/07/30","174.37"	
"2013/07/31","174.45"	
"2013/08/01","175.41"	
"2013/08/02","175.83"	
"2013/08/03","175.83"	
"2013/08/04","175.83"	
"2013/08/05","175.98"	
"2013/08/06","174.58"	
"2013/08/07","171.77"	
"2013/08/08","172.11"	
"2013/08/09","172.98"	
"2013/08/10","172.98"	
"2013/08/11","172.98"	
"2013/08/12","175.22"	
"2013/08/13","177.22"	
"2013/08/14","177.22"	
"2013/08/15","176.42"	
"2013/08/16","176.67"	
"2013/08/17","176.67"	
"2013/08/18","176.67"	
"2013/08/19","175.77"	
"2013/08/20","172.53"	
"2013/08/21","172.35"	
"2013/08/22","172.51"	
"2013/08/23","173.2"	
"2013/08/24","173.2"	
"2013/08/25","173.2"	
"2013/08/26","174.4"	
"2013/08/27","172.73"	
"2013/08/28","170.54"	
"2013/08/29","172.54"	
"2013/08/30","173.96"	
"2013/08/31","173.96"	
"2013/09/01","173.96"	
"2013/09/02","175.77"	
"2013/09/03","177.34"	
"2013/09/04","176.28"	
"2013/09/05","178.1"	
"2013/09/06","177.57"	
"2013/09/07","177.57"	
"2013/09/08","177.57"	
"2013/09/09","179.47"	
"2013/09/10","181.46"	
"2013/09/11","180.76"	
"2013/09/12","180.57"	
"2013/09/13","180.3"	
"2013/09/14","180.3"	
"2013/09/15","180.3"	
"2013/09/16","182.72"	
"2013/09/17","182.97"	
"2013/09/18","181.83"	
"2013/09/19","184.0"	
"2013/09/20","184.0"	
"2013/09/21","184.0"	
"2013/09/22","184.0"	
"2013/09/23","184.58"	
"2013/09/24","183.35"	
"2013/09/25","183.52"	
"2013/09/26","182.02"	
"2013/09/27","182.54"	
"2013/09/28","182.54"	
"2013/09/29","182.54"	
"2013/09/30","180.51"	
"2013/10/01","180.51"	
"2013/10/02","181.8"	
"2013/10/03","184.75"	
"2013/10/04","184.83"	
"2013/10/05","184.83"	
"2013/10/06","184.83"	
"2013/10/07","183.93"	
"2013/10/08","186.1"	
"2013/10/09","185.31"	
"2013/10/10","184.95"	
"2013/10/11","186.6"	
"2013/10/12","186.6"	
"2013/10/13","186.6"	
"2013/10/14","186.6"	
"2013/10/15","188.13"	
"2013/10/16","186.9"	
"2013/10/17","186.89"	
"2013/10/18","189.5"	
"2013/10/19","189.5"	
"2013/10/20","189.5"	
"2013/10/21","190.43"	
"2013/10/22","189.63"	
"2013/10/23","187.54"	
"2013/10/24","186.22"	
"2013/10/25","184.73"	
"2013/10/26","184.73"	
"2013/10/27","184.73"	
"2013/10/28","185.4"	
"2013/10/29","184.87"	
"2013/10/30","188.08"	
"2013/10/31","187.9"	
"2013/11/01","187.63"	
"2013/11/02","187.63"	
"2013/11/03","187.63"	
"2013/11/04","186.99"	
"2013/11/05","185.68"	
"2013/11/06","185.67"	
"2013/11/07","184.61"	
"2013/11/08","183.13"	
"2013/11/09","183.13"	
"2013/11/10","183.13"	
"2013/11/11","184.49"	
"2013/11/12","184.05"	
"2013/11/13","181.09"	
"2013/11/14","182.99"	
"2013/11/15","185.77"	
"2013/11/16","185.77"	
"2013/11/17","185.77"	
"2013/11/18","191.13"	
"2013/11/19","191.29"	
"2013/11/20","191.37"	
"2013/11/21","189.71"	
"2013/11/22","190.13"	
"2013/11/23","190.13"	
"2013/11/24","190.13"	
"2013/11/25","190.8"	
"2013/11/26","191.49"	
"2013/11/27","192.61"	
"2013/11/28","192.95"	
"2013/11/29","194.16"	
"2013/11/30","194.16"	
"2013/12/01","194.16"	
"2013/12/02","195.01"	
"2013/12/03","194.13"	
"2013/12/04","193.77"	
"2013/12/05","193.76"	
"2013/12/06","193.49"	
"2013/12/07","193.49"	
"2013/12/08","193.49"	
"2013/12/09","194.42"	
"2013/12/10","193.97"	
"2013/12/11","192.4"	
"2013/12/12","191.18"	
"2013/12/13","191.34"	
"2013/12/14","191.34"	
"2013/12/15","191.34"	
"2013/12/16","190.54"	
"2013/12/17","190.79"	
"2013/12/18","191.21"	
"2013/12/19","190.34"	
"2013/12/20","188.59"	
"2013/12/21","188.59"	
"2013/12/22","188.59"	
"2013/12/23","189.86"	
"2013/12/24","191.33"	
"2013/12/25","191.33"	
"2013/12/26","191.33"	
"2013/12/27","193.12"	
"2013/12/28","193.12"	
"2013/12/29","193.12"	
"2013/12/30","193.88"	
"2013/12/31","195.08"	
