"基金名稱","大中華股票基金"	
"2011/06/27","181.99"	
"2011/06/28","181.8"	
"2011/06/29","182.79"	
"2011/06/30","185.42"	
"2011/07/01","185.42"	
"2011/07/02","185.42"	
"2011/07/03","185.42"	
"2011/07/04","188.85"	
"2011/07/05","189.48"	
"2011/07/06","188.65"	
"2011/07/07","188.82"	
"2011/07/08","189.54"	
"2011/07/09","189.54"	
"2011/07/10","189.54"	
"2011/07/11","186.69"	
"2011/07/12","181.42"	
"2011/07/13","183.41"	
"2011/07/14","183.31"	
"2011/07/15","182.66"	
"2011/07/16","182.66"	
"2011/07/17","182.66"	
"2011/07/18","181.64"	
"2011/07/19","181.36"	
"2011/07/20","183.98"	
"2011/07/21","183.7"	
"2011/07/22","186.7"	
"2011/07/23","186.7"	
"2011/07/24","186.7"	
"2011/07/25","184.76"	
"2011/07/26","186.84"	
"2011/07/27","187.2"	
"2011/07/28","186.73"	
"2011/07/29","184.81"	
"2011/07/30","184.81"	
"2011/07/31","184.81"	
"2011/08/01","186.97"	
"2011/08/02","184.77"	
"2011/08/03","181.21"	
"2011/08/04","179.39"	
"2011/08/05","170.93"	
"2011/08/06","170.93"	
"2011/08/07","170.93"	
"2011/08/08","166.45"	
"2011/08/09","160.25"	
"2011/08/10","164.53"	
"2011/08/11","163.34"	
"2011/08/12","162.42"	
"2011/08/13","162.42"	
"2011/08/14","162.42"	
"2011/08/15","166.83"	
"2011/08/16","167.28"	
"2011/08/17","167.72"	
"2011/08/18","164.99"	
"2011/08/19","159.19"	
"2011/08/20","159.19"	
"2011/08/21","159.19"	
"2011/08/22","157.62"	
"2011/08/23","161.34"	
"2011/08/24","159.69"	
"2011/08/25","160.87"	
"2011/08/26","159.95"	
"2011/08/27","159.95"	
"2011/08/28","159.95"	
"2011/08/29","162.83"	
"2011/08/30","165.55"	
"2011/08/31","168.63"	
"2011/09/01","169.71"	
"2011/09/02","166.98"	
"2011/09/03","166.98"	
"2011/09/04","166.98"	
"2011/09/05","162.24"	
"2011/09/06","160.86"	
"2011/09/07","163.84"	
"2011/09/08","163.2"	
"2011/09/09","163.1"	
"2011/09/10","163.1"	
"2011/09/11","163.1"	
"2011/09/12","157.64"	
"2011/09/13","157.64"	
"2011/09/14","154.37"	
"2011/09/15","155.54"	
"2011/09/16","158.06"	
"2011/09/17","158.06"	
"2011/09/18","158.06"	
"2011/09/19","153.97"	
"2011/09/20","153.05"	
"2011/09/21","152.87"	
"2011/09/22","145.6"	
"2011/09/23","142.33"	
"2011/09/24","142.33"	
"2011/09/25","142.33"	
"2011/09/26","138.22"	
"2011/09/27","144.21"	
"2011/09/28","145.2"	
"2011/09/29","145.2"	
"2011/09/30","142.38"	
"2011/10/01","142.38"	
"2011/10/02","142.38"	
"2011/10/03","134.55"	
"2011/10/04","130.92"	
"2011/10/05","130.92"	
"2011/10/06","137.81"	
"2011/10/07","142.33"	
"2011/10/08","142.33"	
"2011/10/09","142.33"	
"2011/10/10","141.95"	
"2011/10/11","145.56"	
"2011/10/12","147.45"	
"2011/10/13","151.24"	
"2011/10/14","148.52"	
"2011/10/15","148.52"	
"2011/10/16","148.52"	
"2011/10/17","151.93"	
"2011/10/18","146.49"	
"2011/10/19","147.57"	
"2011/10/20","144.94"	
"2011/10/21","145.48"	
"2011/10/22","145.48"	
"2011/10/23","145.48"	
"2011/10/24","151.34"	
"2011/10/25","152.96"	
"2011/10/26","154.4"	
"2011/10/27","159.55"	
"2011/10/28","161.08"	
"2011/10/29","161.08"	
"2011/10/30","161.08"	
"2011/10/31","159.34"	
"2011/11/01","156.44"	
"2011/11/02","158.6"	
"2011/11/03","155.52"	
"2011/11/04","158.95"	
"2011/11/05","158.95"	
"2011/11/06","158.95"	
"2011/11/07","158.65"	
"2011/11/08","157.92"	
"2011/11/09","159.18"	
"2011/11/10","152.66"	
"2011/11/11","153.83"	
"2011/11/12","153.83"	
"2011/11/13","153.83"	
"2011/11/14","156.51"	
"2011/11/15","155.51"	
"2011/11/16","152.89"	
"2011/11/17","152.52"	
"2011/11/18","149.44"	
"2011/11/19","149.44"	
"2011/11/20","149.44"	
"2011/11/21","146.53"	
"2011/11/22","146.52"	
"2011/11/23","143.53"	
"2011/11/24","143.89"	
"2011/11/25","141.8"	
"2011/11/26","141.8"	
"2011/11/27","141.8"	
"2011/11/28","144.76"	
"2011/11/29","146.56"	
"2011/11/30","144.59"	
"2011/12/01","152.25"	
"2011/12/02","152.52"	
"2011/12/03","152.52"	
"2011/12/04","152.52"	
"2011/12/05","152.95"	
"2011/12/06","150.32"	
"2011/12/07","152.3"	
"2011/12/08","151.39"	
"2011/12/09","147.95"	
"2011/12/10","147.95"	
"2011/12/11","147.95"	
"2011/12/12","148.29"	
"2011/12/13","147.38"	
"2011/12/14","146.75"	
"2011/12/15","143.59"	
"2011/12/16","146.19"	
"2011/12/17","146.19"	
"2011/12/18","146.19"	
"2011/12/19","143.92"	
"2011/12/20","143.82"	
"2011/12/21","147.69"	
"2011/12/22","147.87"	
"2011/12/23","150.02"	
"2011/12/24","150.02"	
"2011/12/25","150.02"	
"2011/12/26","150.02"	
"2011/12/27","150.02"	
"2011/12/28","148.0"	
"2011/12/29","147.55"	
"2011/12/30","147.72"	
"2011/12/31","147.72"	
