"基金名稱","大中華股票基金"	
"2012/06/26","146.32"	
"2012/06/27","147.56"	
"2012/06/28","146.84"	
"2012/06/29","149.78"	
"2012/06/30","149.78"	
"2012/07/01","149.78"	
"2012/07/02","149.78"	
"2012/07/03","152.43"	
"2012/07/04","152.33"	
"2012/07/05","152.86"	
"2012/07/06","152.85"	
"2012/07/07","152.85"	
"2012/07/08","152.85"	
"2012/07/09","150.69"	
"2012/07/10","150.59"	
"2012/07/11","150.76"	
"2012/07/12","148.0"	
"2012/07/13","148.17"	
"2012/07/14","148.17"	
"2012/07/15","148.17"	
"2012/07/16","148.32"	
"2012/07/17","150.01"	
"2012/07/18","148.39"	
"2012/07/19","150.79"	
"2012/07/20","151.23"	
"2012/07/21","151.23"	
"2012/07/22","151.23"	
"2012/07/23","148.09"	
"2012/07/24","147.28"	
"2012/07/25","146.56"	
"2012/07/26","146.73"	
"2012/07/27","149.75"	
"2012/07/28","149.75"	
"2012/07/29","149.75"	
"2012/07/30","151.16"	
"2012/07/31","153.02"	
"2012/08/01","152.93"	
"2012/08/02","152.21"	
"2012/08/03","152.02"	
"2012/08/04","152.02"	
"2012/08/05","152.02"	
"2012/08/06","153.96"	
"2012/08/07","154.49"	
"2012/08/08","154.39"	
"2012/08/09","155.9"	
"2012/08/10","155.53"	
"2012/08/11","155.53"	
"2012/08/12","155.53"	
"2012/08/13","155.07"	
"2012/08/14","156.12"	
"2012/08/15","155.32"	
"2012/08/16","155.22"	
"2012/08/17","155.93"	
"2012/08/18","155.93"	
"2012/08/19","155.93"	
"2012/08/20","155.99"	
"2012/08/21","156.43"	
"2012/08/22","155.53"	
"2012/08/23","156.95"	
"2012/08/24","155.69"	
"2012/08/25","155.69"	
"2012/08/26","155.69"	
"2012/08/27","155.4"	
"2012/08/28","154.86"	
"2012/08/29","155.48"	
"2012/08/30","154.76"	
"2012/08/31","155.32"	
"2012/09/01","155.32"	
"2012/09/02","155.32"	
"2012/09/03","156.45"	
"2012/09/04","155.82"	
"2012/09/05","153.85"	
"2012/09/06","154.11"	
"2012/09/07","157.4"	
"2012/09/08","157.4"	
"2012/09/09","157.4"	
"2012/09/10","157.46"	
"2012/09/11","157.9"	
"2012/09/12","159.49"	
"2012/09/13","159.39"	
"2012/09/14","162.4"	
"2012/09/15","162.4"	
"2012/09/16","162.4"	
"2012/09/17","162.55"	
"2012/09/18","161.92"	
"2012/09/19","163.07"	
"2012/09/20","161.28"	
"2012/09/21","161.98"	
"2012/09/22","161.98"	
"2012/09/23","161.98"	
"2012/09/24","162.23"	
"2012/09/25","162.04"	
"2012/09/26","161.14"	
"2012/09/27","162.38"	
"2012/09/28","164.06"	
"2012/09/29","164.06"	
"2012/09/30","164.06"	
"2012/10/01","164.06"	
"2012/10/02","164.06"	
"2012/10/03","164.2"	
"2012/10/04","163.92"	
"2012/10/05","164.54"	
"2012/10/06","164.54"	
"2012/10/07","164.54"	
"2012/10/08","163.09"	
"2012/10/09","163.44"	
"2012/10/10","163.52"	
"2012/10/11","162.8"	
"2012/10/12","163.41"	
"2012/10/13","163.41"	
"2012/10/14","163.41"	
"2012/10/15","163.21"	
"2012/10/16","163.82"	
"2012/10/17","164.53"	
"2012/10/18","164.78"	
"2012/10/19","164.07"	
"2012/10/20","164.07"	
"2012/10/21","164.07"	
"2012/10/22","164.75"	
"2012/10/23","164.75"	
"2012/10/24","164.74"	
"2012/10/25","164.64"	
"2012/10/26","163.74"	
"2012/10/27","163.74"	
"2012/10/28","163.74"	
"2012/10/29","163.54"	
"2012/10/30","163.8"	
"2012/10/31","164.86"	
"2012/11/01","166.09"	
"2012/11/02","167.68"	
"2012/11/03","167.68"	
"2012/11/04","167.68"	
"2012/11/05","167.3"	
"2012/11/06","167.3"	
"2012/11/07","168.44"	
"2012/11/08","166.03"	
"2012/11/09","165.58"	
"2012/11/10","165.58"	
"2012/11/11","165.58"	
"2012/11/12","166.36"	
"2012/11/13","164.75"	
"2012/11/14","166.34"	
"2012/11/15","164.38"	
"2012/11/16","164.28"	
"2012/11/17","164.28"	
"2012/11/18","164.28"	
"2012/11/19","164.61"	
"2012/11/20","164.69"	
"2012/11/21","166.1"	
"2012/11/22","167.78"	
"2012/11/23","169.99"	
"2012/11/24","169.99"	
"2012/11/25","169.99"	
"2012/11/26","169.7"	
"2012/11/27","169.87"	
"2012/11/28","169.06"	
"2012/11/29","170.38"	
"2012/11/30","171.37"	
"2012/12/01","171.37"	
"2012/12/02","171.37"	
"2012/12/03","170.2"	
"2012/12/04","170.01"	
"2012/12/05","172.13"	
"2012/12/06","171.94"	
"2012/12/07","172.56"	
"2012/12/08","172.56"	
"2012/12/09","172.56"	
"2012/12/10","172.89"	
"2012/12/11","172.7"	
"2012/12/12","174.37"	
"2012/12/13","173.74"	
"2012/12/14","174.09"	
"2012/12/15","174.09"	
"2012/12/16","174.09"	
"2012/12/17","172.65"	
"2012/12/18","172.28"	
"2012/12/19","172.9"	
"2012/12/20","172.53"	
"2012/12/21","171.11"	
"2012/12/22","171.11"	
"2012/12/23","171.11"	
"2012/12/24","171.26"	
"2012/12/25","171.26"	
"2012/12/26","171.26"	
"2012/12/27","171.94"	
"2012/12/28","172.91"	
"2012/12/29","172.91"	
"2012/12/30","172.91"	
"2012/12/31","173.06"	
