"基金名稱","綠色退休基金"	
"2010/04/25","90.9"	
"2010/04/26","91.1"	
"2010/04/27","89.13"	
"2010/04/28","88.53"	
"2010/04/29","89.56"	
"2010/04/30","88.84"	
"2010/05/01","88.84"	
"2010/05/02","88.84"	
"2010/05/03","89.24"	
"2010/05/04","86.95"	
"2010/05/05","85.96"	
"2010/05/06","83.48"	
"2010/05/07","81.79"	
"2010/05/08","81.79"	
"2010/05/09","81.79"	
"2010/05/10","85.76"	
"2010/05/11","85.16"	
"2010/05/12","86.15"	
"2010/05/13","85.66"	
"2010/05/14","83.59"	
"2010/05/15","83.59"	
"2010/05/16","83.59"	
"2010/05/17","83.19"	
"2010/05/18","82.8"	
"2010/05/19","81.7"	
"2010/05/20","79.32"	
"2010/05/21","79.32"	
"2010/05/22","79.32"	
"2010/05/23","79.32"	
"2010/05/24","79.32"	
"2010/05/25","78.23"	
"2010/05/26","78.53"	
"2010/05/27","80.82"	
"2010/05/28","80.42"	
"2010/05/29","80.42"	
"2010/05/30","80.42"	
"2010/05/31","80.42"	
"2010/06/01","79.73"	
"2010/06/02","80.52"	
"2010/06/03","81.32"	
"2010/06/04","78.93"	
"2010/06/05","78.93"	
"2010/06/06","78.93"	
"2010/06/07","77.74"	
"2010/06/08","78.13"	
"2010/06/09","78.43"	
"2010/06/10","80.31"	
"2010/06/11","80.8"	
"2010/06/12","80.8"	
"2010/06/13","80.8"	
"2010/06/14","81.59"	
"2010/06/15","82.77"	
"2010/06/16","82.77"	
"2010/06/17","83.07"	
"2010/06/18","83.26"	
"2010/06/19","83.26"	
"2010/06/20","83.26"	
"2010/06/21","83.56"	
"2010/06/22","82.47"	
"2010/06/23","81.78"	
"2010/06/24","80.81"	
"2010/06/25","80.61"	
"2010/06/26","80.61"	
"2010/06/27","80.61"	
"2010/06/28","80.81"	
"2010/06/29","78.31"	
"2010/06/30","77.72"	
"2010/07/01","77.72"	
"2010/07/02","77.42"	
"2010/07/03","77.42"	
"2010/07/04","77.42"	
"2010/07/05","77.22"	
"2010/07/06","78.51"	
"2010/07/07","79.89"	
"2010/07/08","80.78"	
"2010/07/09","81.28"	
"2010/07/10","81.28"	
"2010/07/11","81.28"	
"2010/07/12","81.18"	
"2010/07/13","82.36"	
"2010/07/14","82.65"	
"2010/07/15","82.65"	
"2010/07/16","80.97"	
"2010/07/17","80.97"	
"2010/07/18","80.97"	
"2010/07/19","80.96"	
"2010/07/20","81.36"	
"2010/07/21","80.86"	
"2010/07/22","82.45"	
"2010/07/23","83.14"	
"2010/07/24","83.14"	
"2010/07/25","83.14"	
"2010/07/26","84.13"	
"2010/07/27","84.03"	
"2010/07/28","84.03"	
"2010/07/29","84.03"	
"2010/07/30","83.64"	
"2010/07/31","83.64"	
"2010/08/01","83.64"	
"2010/08/02","85.61"	
"2010/08/03","85.61"	
"2010/08/04","85.61"	
"2010/08/05","85.51"	
"2010/08/06","85.51"	
"2010/08/07","85.51"	
"2010/08/08","85.51"	
"2010/08/09","85.81"	
"2010/08/10","84.92"	
"2010/08/11","82.54"	
"2010/08/12","82.05"	
"2010/08/13","81.85"	
"2010/08/14","81.85"	
"2010/08/15","81.85"	
"2010/08/16","82.15"	
"2010/08/17","82.93"	
"2010/08/18","83.03"	
"2010/08/19","82.14"	
"2010/08/20","81.25"	
"2010/08/21","81.25"	
"2010/08/22","81.25"	
"2010/08/23","81.15"	
"2010/08/24","80.06"	
"2010/08/25","79.66"	
"2010/08/26","79.86"	
"2010/08/27","80.76"	
"2010/08/28","80.76"	
"2010/08/29","80.76"	
"2010/08/30","80.36"	
"2010/08/31","80.16"	
"2010/09/01","82.34"	
"2010/09/02","82.83"	
"2010/09/03","83.82"	
"2010/09/04","83.82"	
"2010/09/05","83.82"	
"2010/09/06","84.02"	
"2010/09/07","83.14"	
"2010/09/08","83.43"	
"2010/09/09","84.12"	
"2010/09/10","84.32"	
"2010/09/11","84.32"	
"2010/09/12","84.32"	
"2010/09/13","85.41"	
"2010/09/14","85.71"	
"2010/09/15","85.8"	
"2010/09/16","85.7"	
"2010/09/17","85.6"	
"2010/09/18","85.6"	
"2010/09/19","85.6"	
"2010/09/20","86.7"	
"2010/09/21","86.5"	
"2010/09/22","86.6"	
"2010/09/23","86.6"	
"2010/09/24","87.39"	
"2010/09/25","87.39"	
"2010/09/26","87.39"	
"2010/09/27","87.29"	
"2010/09/28","87.68"	
"2010/09/29","87.68"	
"2010/09/30","87.39"	
"2010/10/01","87.39"	
"2010/10/02","87.39"	
"2010/10/03","87.39"	
"2010/10/04","87.09"	
"2010/10/05","88.78"	
"2010/10/06","89.27"	
"2010/10/07","89.27"	
"2010/10/08","89.57"	
"2010/10/09","89.57"	
"2010/10/10","89.57"	
"2010/10/11","89.66"	
"2010/10/12","89.47"	
"2010/10/13","90.56"	
"2010/10/14","90.95"	
"2010/10/15","90.85"	
"2010/10/16","90.85"	
"2010/10/17","90.85"	
"2010/10/18","91.15"	
"2010/10/19","89.77"	
"2010/10/20","90.76"	
"2010/10/21","90.96"	
"2010/10/22","90.96"	
"2010/10/23","90.96"	
"2010/10/24","90.96"	
"2010/10/25","91.36"	
"2010/10/26","90.86"	
"2010/10/27","90.17"	
"2010/10/28","90.76"	
"2010/10/29","90.76"	
"2010/10/30","90.76"	
"2010/10/31","90.76"	
"2010/11/01","90.76"	
"2010/11/02","91.65"	
"2010/11/03","91.65"	
"2010/11/04","93.63"	
"2010/11/05","93.63"	
"2010/11/06","93.63"	
"2010/11/07","93.63"	
"2010/11/08","93.44"	
"2010/11/09","93.24"	
"2010/11/10","92.64"	
"2010/11/11","92.45"	
"2010/11/12","91.65"	
"2010/11/13","91.65"	
"2010/11/14","91.65"	
"2010/11/15","91.65"	
"2010/11/16","90.07"	
"2010/11/17","90.27"	
"2010/11/18","91.55"	
"2010/11/19","91.65"	
"2010/11/20","91.65"	
"2010/11/21","91.65"	
"2010/11/22","91.35"	
"2010/11/23","89.96"	
"2010/11/24","90.76"	
"2010/11/25","90.85"	
"2010/11/26","89.96"	
"2010/11/27","89.96"	
"2010/11/28","89.96"	
"2010/11/29","89.16"	
"2010/11/30","88.58"	
"2010/12/01","90.27"	
"2010/12/02","91.76"	
"2010/12/03","92.35"	
"2010/12/04","92.35"	
"2010/12/05","92.35"	
"2010/12/06","92.05"	
"2010/12/07","92.45"	
"2010/12/08","92.25"	
"2010/12/09","92.45"	
"2010/12/10","92.94"	
"2010/12/11","92.94"	
"2010/12/12","92.94"	
"2010/12/13","93.53"	
"2010/12/14","93.83"	
"2010/12/15","93.24"	
"2010/12/16","93.34"	
"2010/12/17","93.14"	
"2010/12/18","93.14"	
"2010/12/19","93.14"	
"2010/12/20","93.24"	
"2010/12/21","94.03"	
"2010/12/22","94.13"	
"2010/12/23","94.13"	
"2010/12/24","94.13"	
"2010/12/25","94.13"	
"2010/12/26","94.13"	
"2010/12/27","94.13"	
"2010/12/28","94.22"	
"2010/12/29","94.62"	
"2010/12/30","94.42"	
"2010/12/31","94.62"	
