Date,65歲後基金_Price,大中華股票基金_Price,中港動態資產配置基金_Price,中港基金_Price,日本股票基金_Price,北美股票基金_Price,全球基金_Price,均衡組合_Price,亞洲股票基金_Price,亞洲債券基金_Price,亞歐基金_Price,美洲基金_Price,香港股票基金_Price,核心累積基金_Price,基金經理精選退休基金_Price,強積金保守基金_Price,富達增長基金_Price,富達穩定資本基金_Price,富達穩定增長基金_Price,綠色退休基金_Price,增長組合_Price,歐洲股票基金_Price,環球債券基金_Price,穩定資本組合_Price
21/10/2001,,,,,,,,93.32,,,,,,,,102.51,,,,,85.81,,,97.8
22/10/2001,,,,,,,,93.32,,,,,,,,102.51,,,,,85.81,,,97.8
23/10/2001,,,,,,,,93.78,,,,,,,,102.51,,,,,86.72,,,97.97
24/10/2001,,,,,,,,93.92,,,,,,,,102.51,,,,,86.92,,,98.08
25/10/2001,,,,,,,,94.22,,,,,,,,102.52,,,,,87.21,,,98.38
26/10/2001,,,,,,,,94.22,,,,,,,,102.52,,,,,87.21,,,98.38
27/10/2001,,,,,,,,93.88,,,,,,,,102.52,,,,,86.46,,,98.29
28/10/2001,,,,,,,,93.88,,,,,,,,102.52,,,,,86.46,,,98.29
29/10/2001,,,,,,,,93.88,,,,,,,,102.52,,,,,86.46,,,98.29
30/10/2001,,,,,,,,93.65,,,,,,,,102.52,,,,,85.76,,,98.38
31/10/2001,,,,,,,,93.64,,,,,,,,102.53,,,,,85.69,,,98.4
1/11/2001,,,,,,,,94.21,,,,,,,,102.53,,,,,86.37,,,98.89
2/11/2001,,,,,,,,94.25,,,,,,,,102.53,,,,,86.41,,,98.93
3/11/2001,,,,,,,,94.7,,,,,,,,102.53,,,,,87.21,,,99.16
4/11/2001,,,,,,,,94.7,,,,,,,,102.53,,,,,87.21,,,99.16
5/11/2001,,,,,,,,94.7,,,,,,,,102.53,,,,,87.21,,,99.16
6/11/2001,,,,,,,,94.94,,,,,,,,102.54,,,,,87.55,,,99.33
7/11/2001,,,,,,,,94.8,,,,,,,,102.54,,,,,87.17,,,99.33
8/11/2001,,,,,,,,95.35,,,,,,,,102.54,,,,,87.98,,,99.71
9/11/2001,,,,,,,,95.54,,,,,,,,102.54,,,,,88.34,,,99.79
10/11/2001,,,,,,,,95.38,,,,,,,,102.54,,,,,88.07,,,99.71
11/11/2001,,,,,,,,95.38,,,,,,,,102.54,,,,,88.07,,,99.71
12/11/2001,,,,,,,,95.38,,,,,,,,102.54,,,,,88.07,,,99.71
13/11/2001,,,,,,,,95.5,,,,,,,,102.54,,,,,88.41,,,99.67
14/11/2001,,,,,,,,95.78,,,,,,,,102.55,,,,,89.14,,,99.66
15/11/2001,,,,,,,,96.1,,,,,,,,102.55,,,,,89.92,,,99.69
16/11/2001,,,,,,,,96,,,,,,,,102.55,,,,,90.15,,,99.39
17/11/2001,,,,,,,,96.22,,,,,,,,102.55,,,,,90.57,,,99.48
18/11/2001,,,,,,,,96.22,,,,,,,,102.55,,,,,90.57,,,99.48
19/11/2001,,,,,,,,96.22,,,,,,,,102.55,,,,,90.57,,,99.48
20/11/2001,,,,,,,,95.92,,,,,,,,102.55,,,,,90.04,,,99.32
21/11/2001,,,,,,,,95.66,,,,,,,,102.55,,,,,89.8,,,99.05
22/11/2001,,,,,,,,95.67,,,,,,,,102.55,,,,,90.01,,,98.93
23/11/2001,,,,,,,,96.01,,,,,,,,102.55,,,,,90.53,,,99.16
24/11/2001,,,,,,,,96.5,,,,,,,,102.56,,,,,91.27,,,99.48
25/11/2001,,,,,,,,96.5,,,,,,,,102.56,,,,,91.27,,,99.48
26/11/2001,,,,,,,,96.5,,,,,,,,102.56,,,,,91.27,,,99.48
27/11/2001,,,,,,,,96.16,,,,,,,,102.56,,,,,90.8,,,99.23
28/11/2001,,,,,,,,95.37,,,,,,,,102.56,,,,,89.46,,,98.8
29/11/2001,,,,,,,,95.54,,,,,,,,102.56,,,,,89.58,,,99.01
30/11/2001,,,,,,,,96.13,,,,,,,,102.56,,,,,90.31,,,99.51
1/12/2001,,,,,,,,95.98,,,,,,,,102.56,,,,,89.85,,,99.54
2/12/2001,,,,,,,,95.98,,,,,,,,102.56,,,,,89.85,,,99.54
3/12/2001,,,,,,,,95.98,,,,,,,,102.56,,,,,89.85,,,99.54
4/12/2001,,,,,,,,96.53,,,,,,,,102.56,,,,,90.71,,,99.9
5/12/2001,,,,,,,,97.67,,,,,,,,102.56,,,,,92.55,,,100.59
6/12/2001,,,,,,,,97.52,,,,,,,,102.57,,,,,92.74,,,100.23
7/12/2001,,,,,,,,97.39,,,,,,,,102.57,,,,,92.61,,,100.09
8/12/2001,,,,,,,,96.57,,,,,,,,102.57,,,,,91.5,,,99.46
9/12/2001,,,,,,,,96.57,,,,,,,,102.57,,,,,91.5,,,99.46
10/12/2001,,,,,,,,96.57,,,,,,,,102.57,,,,,91.5,,,99.46
11/12/2001,,,,,,,,96.43,,,,,,,,102.57,,,,,91.15,,,99.45
12/12/2001,,,,,,,,96.86,,,,,,,,102.57,,,,,91.64,,,99.85
13/12/2001,,,,,,,,96.17,,,,,,,,102.57,,,,,90.36,,,99.53
14/12/2001,,,,,,,,95.86,,,,,,,,102.57,,,,,90.13,,,99.17
15/12/2001,,,,,,,,95.83,,,,,,,,102.57,,,,,90.14,,,99.08
16/12/2001,,,,,,,,95.83,,,,,,,,102.57,,,,,90.14,,,99.08
17/12/2001,,,,,,,,95.83,,,,,,,,102.57,,,,,90.14,,,99.08
18/12/2001,,,,,,,,95.98,,,,,,,,102.58,,,,,90.38,,,99.19
19/12/2001,,,,,,,,96.19,,,,,,,,102.58,,,,,90.62,,,99.39
20/12/2001,,,,,,,,96.25,,,,,,,,102.58,,,,,90.72,,,99.42
21/12/2001,,,,,,,,95.55,,,,,,,,102.58,,,,,89.81,,,98.84
22/12/2001,,,,,,,,95.38,,,,,,,,102.58,,,,,89.79,,,98.59
23/12/2001,,,,,,,,95.38,,,,,,,,102.58,,,,,89.79,,,98.59
24/12/2001,,,,,,,,95.38,,,,,,,,102.58,,,,,89.79,,,98.59
25/12/2001,,,,,,,,95.83,,,,,,,,102.58,,,,,90.79,,,98.68
26/12/2001,,,,,,,,95.83,,,,,,,,102.58,,,,,90.79,,,98.68
27/12/2001,,,,,,,,95.83,,,,,,,,102.58,,,,,90.79,,,98.68
28/12/2001,,,,,,,,96.25,,,,,,,,102.58,,,,,91.42,,,98.97
29/12/2001,,,,,,,,96.25,,,,,,,,102.58,,,,,91.34,,,99.02
30/12/2001,,,,,,,,96.25,,,,,,,,102.58,,,,,91.34,,,99.02
31/12/2001,,,,,,,,96.25,,,,,,,,102.58,,,,,91.34,,,99.02
1/1/2002,,,,,100,100,,96.65,,,,,100,,,102.58,,,,,91.76,100,,99.4
2/1/2002,,,,,100,100,,96.65,,,,,100,,,102.58,,,,,91.76,100,,99.4
3/1/2002,,,,,,,,97.02,,,,,,,,102.58,,,,,92.27,,,99.68
4/1/2002,,,,,,,,97.75,,,,,,,,102.58,,,,,93.42,,,100.16
5/1/2002,,,,,,,,98.13,,,,,,,,102.59,,,,,93.91,,,100.48
6/1/2002,,,,,,,,98.13,,,,,,,,102.59,,,,,93.91,,,100.48
7/1/2002,,,,,,,,98.13,,,,,,,,102.59,,,,,93.91,,,100.48
8/1/2002,,,,,,,,97.75,,,,,,,,102.59,,,,,93.21,,,100.29
9/1/2002,,,,,,,,97.31,,,,,,,,102.59,,,,,92.66,,,99.9
10/1/2002,,,,,,,,96.92,,,,,,,,102.59,,,,,91.96,,,99.71
11/1/2002,,,,,,,,96.72,,,,,,,,102.59,,,,,91.52,,,99.66
12/1/2002,,,,,,,,96.85,,,,,,,,102.59,,,,,91.41,,,99.94
13/1/2002,,,,,,,,96.85,,,,,,,,102.59,,,,,91.41,,,99.94
14/1/2002,,,,,,,,96.85,,,,,,,,102.59,,,,,91.41,,,99.94
15/1/2002,,,,,,,,96.37,,,,,,,,102.59,,,,,90.71,,,99.59
16/1/2002,,,,,,,,95.82,,,,,,,,102.59,,,,,89.94,,,99.19
17/1/2002,,,,,,,,95.84,,,,,,,,102.59,,,,,90.12,,,99.11
18/1/2002,,,,,,,,95.65,,,,,,,,102.59,,,,,90.02,,,98.86
19/1/2002,,,,,,,,95.87,,,,,,,,102.59,,,,,90.22,,,99.09
20/1/2002,,,,,,,,95.87,,,,,,,,102.59,,,,,90.22,,,99.09
21/1/2002,,,,,,,,95.87,,,,,,,,102.59,,,,,90.22,,,99.09
22/1/2002,,,,,,,,95.36,,,,,,,,102.6,,,,,89.53,,,98.69
23/1/2002,,,,,,,,95.44,,,,,,,,102.6,,,,,89.66,,,98.73
24/1/2002,,,,,,,,95.43,,,,,,,,102.6,,,,,89.87,,,98.58
25/1/2002,,,,,,,,95.43,,,,,,,,102.6,,,,,90.06,,,98.47
26/1/2002,,,,,,,,95.47,,,,,,,,102.6,,,,,90.37,,,98.34
27/1/2002,,,,,,,,95.47,,,,,,,,102.6,,,,,90.37,,,98.34
28/1/2002,,,,,,,,95.47,,,,,,,,102.6,,,,,90.37,,,98.34
29/1/2002,,,,,,,,95.22,,,,,,,,102.6,,,,,89.85,,,98.27
30/1/2002,,,,,,,,94.77,,,,,,,,102.6,,,,,88.99,,,98.07
31/1/2002,,,,,90.18,94.13,,95.04,,,,,94.57,,,102.6,,,,,89.47,94.73,,98.19
1/2/2002,,,,,88.73,95.4,,94.69,,,,,93.95,,,102.6,,,,,89.05,95.11,,97.89
2/2/2002,,,,,,,,94.56,,,,,,,,102.6,,,,,88.54,,,97.98
3/2/2002,,,,,,,,94.56,,,,,,,,102.6,,,,,88.54,,,97.98
4/2/2002,,,,,,,,94.56,,,,,,,,102.6,,,,,88.54,,,97.98
5/2/2002,,,,,,,,94.3,,,,,,,,102.6,,,,,87.87,,,97.98
6/2/2002,,,,,,,,94.18,,,,,,,,102.6,,,,,87.78,,,97.85
7/2/2002,,,,,,,,93.92,,,,,,,,102.6,,,,,87.47,,,97.62
8/2/2002,,,,,,,,94.25,,,,,,,,102.6,,,,,88.01,,,97.82
9/2/2002,,,,,,,,94.9,,,,,,,,102.61,,,,,88.97,,,98.27
10/2/2002,,,,,,,,94.9,,,,,,,,102.61,,,,,88.97,,,98.27
11/2/2002,,,,,,,,94.9,,,,,,,,102.61,,,,,88.97,,,98.27
12/2/2002,,,,,,,,95.62,,,,,,,,102.61,,,,,90,,,98.79
13/2/2002,,,,,,,,95.62,,,,,,,,102.61,,,,,90,,,98.79
14/2/2002,,,,,,,,95.62,,,,,,,,102.61,,,,,90,,,98.79
15/2/2002,,,,,,,,95.62,,,,,,,,102.61,,,,,90,,,98.79
16/2/2002,,,,,,,,95.78,,,,,,,,102.61,,,,,90.12,,,98.98
17/2/2002,,,,,,,,95.78,,,,,,,,102.61,,,,,90.12,,,98.98
18/2/2002,,,,,,,,95.78,,,,,,,,102.61,,,,,90.12,,,98.98
19/2/2002,,,,,,,,95.1,,,,,,,,102.61,,,,,89.08,,,98.54
20/2/2002,,,,,,,,95.05,,,,,,,,102.61,,,,,88.98,,,98.51
21/2/2002,,,,,,,,94.96,,,,,,,,102.61,,,,,89.06,,,98.33
22/2/2002,,,,,,,,94.86,,,,,,,,102.61,,,,,88.75,,,98.32
23/2/2002,,,,,,,,94.78,,,,,,,,102.61,,,,,88.51,,,98.3
24/2/2002,,,,,,,,94.78,,,,,,,,102.61,,,,,88.51,,,98.3
25/2/2002,,,,,,,,94.78,,,,,,,,102.61,,,,,88.51,,,98.3
26/2/2002,,,,,,,,94.79,,,,,,,,102.62,,,,,88.65,,,98.23
27/2/2002,,,,,,,,95.09,,,,,,,,102.62,,,,,89.33,,,98.32
28/2/2002,,,,,93.08,92.38,,95.04,,,,,91.03,,,102.62,,,,,89.09,95.11,,98.35
1/3/2002,,,,,94.92,92.09,,95.47,,,,,91.13,,,102.62,,,,,89.76,95.69,,98.62
2/3/2002,,,,,,,,96.45,,,,,,,,102.62,,,,,91.66,,,99.09
3/3/2002,,,,,,,,96.45,,,,,,,,102.62,,,,,91.66,,,99.09
4/3/2002,,,,,,,,96.45,,,,,,,,102.62,,,,,91.66,,,99.09
5/3/2002,,,,,,,,96.86,,,,,,,,102.62,,,,,92.32,,,99.41
6/3/2002,,,,,,,,97.06,,,,,,,,102.62,,,,,92.68,,,99.51
7/3/2002,,,,,,,,97.61,,,,,,,,102.62,,,,,93.67,,,99.83
8/3/2002,,,,,,,,97.62,,,,,,,,102.62,,,,,93.81,,,99.79
9/3/2002,,,,,,,,97.63,,,,,,,,102.62,,,,,94.13,,,99.64
10/3/2002,,,,,,,,97.63,,,,,,,,102.62,,,,,94.13,,,99.64
11/3/2002,,,,,,,,97.63,,,,,,,,102.62,,,,,94.13,,,99.64
12/3/2002,,,,,,,,97.4,,,,,,,,102.62,,,,,93.68,,,99.54
13/3/2002,,,,,,,,97.16,,,,,,,,102.62,,,,,93.31,,,99.37
14/3/2002,,,,,,,,97.36,,,,,,,,102.62,,,,,93.62,,,99.5
15/3/2002,,,,,,,,97.46,,,,,,,,102.63,,,,,93.77,,,99.55
16/3/2002,,,,,,,,97.5,,,,,,,,102.63,,,,,93.76,,,99.62
17/3/2002,,,,,,,,97.5,,,,,,,,102.63,,,,,93.76,,,99.62
18/3/2002,,,,,,,,97.5,,,,,,,,102.63,,,,,93.76,,,99.62
19/3/2002,,,,,103.38,97.83,,97.74,,,,,97.81,,,102.63,,,,,94.14,99.75,,99.77
20/3/2002,,,,,102.09,98.43,,97.37,,,,,96.87,,,102.63,,,,,93.51,99.19,,99.54
21/3/2002,,,,,102.08,97.06,,97.03,,,,,95.2,,,102.63,,,,,92.96,98.71,,99.28
22/3/2002,,,,,99.28,97.13,,96.89,,,,,95.29,,,102.63,,,,,92.72,98.9,,99.2
23/3/2002,,,,,98.68,96.94,,96.43,,,,,95.24,,,102.63,,,,,92.14,98.15,,98.83
24/3/2002,,,,,98.68,96.94,,96.43,,,,,95.24,,,102.63,,,,,92.14,98.15,,98.83
25/3/2002,,,,,98.68,96.94,,96.43,,,,,95.24,,,102.63,,,,,92.14,98.15,,98.83
26/3/2002,,,,,98.6,96.5,,96.37,,,,,95.12,,,102.63,,,,,92.02,98.21,,98.8
27/3/2002,,,,,99.58,96.69,,96.85,,,,,95.86,,,102.63,,,,,92.79,98.12,,99.13
28/3/2002,,,,,100.03,97.17,,97.05,,,,,95.86,,,102.63,,,,,93.12,99.03,,99.25
29/3/2002,,,,,99.36,97.07,,96.91,,,,,94.84,,,102.64,,,,,92.74,99.74,,99.22
30/3/2002,,,,,99.36,97.07,,96.91,,,,,94.84,,,102.64,,,,,92.74,99.74,,99.22
31/3/2002,,,,,99.36,97.07,,96.91,,,,,94.84,,,102.64,,,,,92.74,99.74,,99.22
1/4/2002,,,,,99.36,97.07,,96.91,,,,,94.84,,,102.64,,,,,92.74,99.74,,99.22
2/4/2002,,,,,99.36,97.07,,96.91,,,,,94.84,,,102.64,,,,,92.74,99.74,,99.22
3/4/2002,,,,,101.11,96.34,,96.91,,,,,94.47,,,102.64,,,,,92.65,99.54,,99.27
4/4/2002,,,,,102.03,95.57,,96.99,,,,,94.56,,,102.64,,,,,92.62,99.06,,99.42
5/4/2002,,,,,101.96,95.3,,96.82,,,,,94.43,,,102.64,,,,,92.22,97.47,,99.39
6/4/2002,,,,,101.96,95.3,,96.82,,,,,94.43,,,102.64,,,,,92.22,97.47,,99.39
7/4/2002,,,,,101.96,95.3,,96.82,,,,,94.43,,,102.64,,,,,92.22,97.47,,99.39
8/4/2002,,,,,101.96,95.3,,96.82,,,,,94.43,,,102.64,,,,,92.22,97.47,,99.39
9/4/2002,,,,,100.33,95.44,,96.59,,,,,94.5,,,102.64,,,,,91.92,97.83,,99.2
10/4/2002,,,,,100.9,94.62,,96.64,,,,,93.88,,,102.64,,,,,91.83,98.66,,99.3
11/4/2002,,,,,100.25,95.73,,96.53,,,,,94.56,,,102.64,,,,,91.67,97.9,,99.25
12/4/2002,,,,,99.54,93.19,,96.54,,,,,94.38,,,102.64,,,,,91.57,97.98,,99.31
13/4/2002,,,,,100.91,93.88,,96.88,,,,,94.94,,,102.64,,,,,92.04,98.54,,99.58
14/4/2002,,,,,100.91,93.88,,96.88,,,,,94.94,,,102.64,,,,,92.04,98.54,,99.58
15/4/2002,,,,,100.91,93.88,,96.88,,,,,94.94,,,102.64,,,,,92.04,98.54,,99.58
16/4/2002,,,,,102.49,93.21,,97.36,,,,,95.25,,,102.64,,,,,92.86,99.99,,99.86
17/4/2002,,,,,104.3,95.23,,98.11,,,,,97.23,,,102.64,,,,,94.17,100.51,,100.34
18/4/2002,,,,,105.03,95.13,,98.35,,,,,98.18,,,102.64,,,,,94.54,100.26,,100.54
19/4/2002,,,,,104.1,95.31,,98.41,,,,,98.37,,,102.65,,,,,94.56,100.34,,100.63
20/4/2002,,,,,106.27,95.31,,98.36,,,,,98.27,,,102.65,,,,,94.49,99.96,,100.6
21/4/2002,,,,,106.27,95.31,,98.36,,,,,98.27,,,102.65,,,,,94.49,99.96,,100.6
22/4/2002,,,,,106.27,95.31,,98.36,,,,,98.27,,,102.65,,,,,94.49,99.96,,100.6
23/4/2002,,,,,106.27,93.59,,98.48,,,,,99.61,,,102.65,,,,,94.68,99.88,,100.72
24/4/2002,,,,,106.05,93.13,,98.37,,,,,100,,,102.65,,,,,94.54,99.87,,100.64
25/4/2002,,,,,107.8,92.41,,98.29,,,,,99.74,,,102.65,,,,,94.15,99.71,,100.74
26/4/2002,,,,,106.78,91.79,,98.21,,,,,100.03,,,102.65,,,,,93.9,99.45,,100.76
27/4/2002,,,,,106.78,90.46,,97.91,,,,,99.63,,,102.65,,,,,93.34,99.54,,100.61
28/4/2002,,,,,106.78,90.46,,97.91,,,,,99.63,,,102.65,,,,,93.34,99.54,,100.61
29/4/2002,,,,,106.78,90.46,,97.91,,,,,99.63,,,102.65,,,,,93.34,99.54,,100.61
30/4/2002,,,,,106.04,89.33,,98.16,,,,,100.99,,,102.65,,,,,93.81,100.07,,100.76
1/5/2002,,,,,106.78,90.99,,98.83,,,,,103.53,,,102.65,,,,,94.92,99.99,,101.25
2/5/2002,,,,,106.78,90.99,,98.83,,,,,103.53,,,102.65,,,,,94.92,99.99,,101.25
3/5/2002,,,,,106.78,89.96,,98.83,,,,,103.61,,,102.65,,,,,94.85,100.57,,101.29
4/5/2002,,,,,106.78,88.3,,98.6,,,,,103.25,,,102.66,,,,,94.26,100.57,,101.26
5/5/2002,,,,,106.78,88.3,,98.6,,,,,103.25,,,102.66,,,,,94.26,100.57,,101.26
6/5/2002,,,,,106.78,88.3,,98.6,,,,,103.25,,,102.66,,,,,94.26,100.57,,101.26
7/5/2002,,,,,105.51,87.92,,98.47,,,,,103.71,,,102.66,,,,,94.05,99.3,,101.21
8/5/2002,,,,,106.25,91.63,,98.82,,,,,102.75,,,102.66,,,,,94.91,100.59,,101.23
9/5/2002,,,,,106.8,90.13,,98.45,,,,,102.36,,,102.66,,,,,94.51,100.31,,100.86
10/5/2002,,,,,107.08,88.62,,98.24,,,,,102.07,,,102.66,,,,,93.99,99.93,,100.84
11/5/2002,,,,,105.94,90.14,,98.56,,,,,102.73,,,102.66,,,,,94.48,100.64,,101.07
12/5/2002,,,,,105.94,90.14,,98.56,,,,,102.73,,,102.66,,,,,94.48,100.64,,101.07
13/5/2002,,,,,105.94,90.14,,98.56,,,,,102.73,,,102.66,,,,,94.48,100.64,,101.07
14/5/2002,,,,,105.34,92.14,,98.58,,,,,102.41,,,102.66,,,,,94.8,100.72,,100.91
15/5/2002,,,,,106.78,91.85,,99.07,,,,,103.6,,,102.66,,,,,95.69,101.39,,101.18
16/5/2002,,,,,107.61,92.29,,99.25,,,,,103.41,,,102.66,,,,,95.85,101.3,,101.39
17/5/2002,,,,,109.4,92.9,,99.76,,,,,104.37,,,102.66,,,,,96.66,101.84,,101.75
18/5/2002,,,,,110.82,90.88,,99.33,,,,,102.85,,,102.66,,,,,95.66,101.1,,101.65
19/5/2002,,,,,110.82,90.88,,99.33,,,,,102.85,,,102.66,,,,,95.66,101.1,,101.65
20/5/2002,,,,,110.82,90.88,,99.33,,,,,102.85,,,102.66,,,,,95.66,101.1,,101.65
21/5/2002,,,,,110.82,90.88,,99.33,,,,,102.85,,,102.66,,,,,95.66,101.1,,101.65
22/5/2002,,,,,111.74,91.52,,99.77,,,,,103.11,,,102.66,,,,,96.13,101.02,,102.08
23/5/2002,,,,,110.96,92.56,,99.52,,,,,101.99,,,102.67,,,,,95.72,100.55,,101.89
24/5/2002,,,,,111.34,91.31,,99.43,,,,,102.08,,,102.67,,,,,95.57,100.65,,101.82
25/5/2002,,,,,110.95,91.31,,99.28,,,,,101.58,,,102.67,,,,,95.33,100.37,,101.71
26/5/2002,,,,,110.95,91.31,,99.28,,,,,101.58,,,102.67,,,,,95.33,100.37,,101.71
27/5/2002,,,,,110.95,91.31,,99.28,,,,,101.58,,,102.67,,,,,95.33,100.37,,101.71
28/5/2002,,,,,111.18,90.42,,99.32,,,,,101.28,,,102.67,,,,,95.31,100.46,,101.79
29/5/2002,,,,,110.72,89.63,,99.18,,,,,100.27,,,102.67,,,,,94.81,100.56,,101.83
30/5/2002,,,,,111.38,89.43,,99.14,,,,,99.76,,,102.67,,,,,94.51,99.9,,101.92
31/5/2002,,,,,110.64,89.72,,99.01,,,,,98.96,,,102.67,,,,,94.31,100.46,,101.83
1/6/2002,,,,,111.48,86.99,,98.73,,,,,99.06,,,102.67,,,,,93.89,99.99,,101.63
2/6/2002,,,,,111.48,86.99,,98.73,,,,,99.06,,,102.67,,,,,93.89,99.99,,101.63
3/6/2002,,,,,111.48,86.99,,98.73,,,,,99.06,,,102.67,,,,,93.89,99.99,,101.63
4/6/2002,,,,,110.03,87.09,,98.63,,,,,98.65,,,102.67,,,,,93.51,98.77,,101.7
5/6/2002,,,,,109.11,88.07,,98.67,,,,,99.67,,,102.67,,,,,93.71,97.83,,101.68
6/6/2002,,,,,108.65,86.41,,98.5,,,,,99.37,,,102.67,,,,,93.3,98.2,,101.64
7/6/2002,,,,,107.6,85.79,,98.2,,,,,98.8,,,102.67,,,,,92.73,97.17,,101.5
8/6/2002,,,,,106.72,85.78,,98.28,,,,,99.26,,,102.68,,,,,92.88,97.45,,101.54
9/6/2002,,,,,106.72,85.78,,98.28,,,,,99.26,,,102.68,,,,,92.88,97.45,,101.54
10/6/2002,,,,,106.72,85.78,,98.28,,,,,99.26,,,102.68,,,,,92.88,97.45,,101.54
11/6/2002,,,,,106.31,84.51,,98.07,,,,,98.26,,,102.68,,,,,92.43,98.08,,101.44
12/6/2002,,,,,105.64,84.99,,97.94,,,,,97.65,,,102.68,,,,,92.09,96.89,,101.42
13/6/2002,,,,,104.43,84.7,,97.81,,,,,97.95,,,102.68,,,,,91.76,95.98,,101.41
14/6/2002,,,,,103.15,84.6,,97.37,,,,,96.55,,,102.68,,,,,90.78,94.08,,101.26
15/6/2002,,,,,100.65,87.06,,97.47,,,,,95.32,,,102.68,,,,,90.84,96.24,,101.34
16/6/2002,,,,,100.65,87.06,,97.47,,,,,95.32,,,102.68,,,,,90.84,96.24,,101.34
17/6/2002,,,,,100.65,87.06,,97.47,,,,,95.32,,,102.68,,,,,90.84,96.24,,101.34
18/6/2002,,,,,101.9,86.96,,97.54,,,,,95.12,,,102.68,,,,,90.93,96.24,,101.39
19/6/2002,,,,,99.7,85.47,,96.95,,,,,93.36,,,102.68,,,,,89.59,95.76,,101.2
20/6/2002,,,,,101.12,84.07,,97.02,,,,,94.17,,,102.68,,,,,89.65,94.89,,101.32
21/6/2002,,,,,100.99,82.22,,96.78,,,,,93.29,,,102.68,,,,,89,95.08,,101.3
22/6/2002,,,,,102.01,82.82,,96.97,,,,,94.08,,,102.68,,,,,89.15,93.79,,101.55
23/6/2002,,,,,102.01,82.82,,96.97,,,,,94.08,,,102.68,,,,,89.15,93.79,,101.55
24/6/2002,,,,,102.01,82.82,,96.97,,,,,94.08,,,102.68,,,,,89.15,93.79,,101.55
25/6/2002,,,,,101.79,81.33,,96.8,,,,,93.64,,,102.68,,,,,88.95,95.05,,101.38
26/6/2002,,,,,100.98,80.84,,96.38,,,,,91.75,,,102.68,,,,,87.72,95.32,,101.41
27/6/2002,,,,,101.51,82.51,,96.81,,,,,93.27,,,102.69,,,,,88.62,95.5,,101.59
28/6/2002,,,,,104.31,82.41,,97.67,,,,,94.09,,,102.69,,,,,89.94,98.42,,102.16
29/6/2002,,,,,104.08,79,,97.04,,,,,93.38,,,102.69,,,,,88.71,96.07,,101.9
30/6/2002,,,,,104.08,79,,97.04,,,,,93.38,,,102.69,,,,,88.71,96.07,,101.9
1/7/2002,,,,,104.08,79,,97.04,,,,,93.38,,,102.69,,,,,88.71,96.07,,101.9
2/7/2002,,,,,104.08,79,,97.04,,,,,93.38,,,102.69,,,,,88.71,96.07,,101.9
3/7/2002,,,,,105.26,79.09,,97,,,,,94.57,,,102.69,,,,,88.85,93.86,,101.81
4/7/2002,,,,,104.04,79.09,,97.35,,,,,96.18,,,102.69,,,,,89.5,95.01,,102
5/7/2002,,,,,104.49,81.88,,97.92,,,,,96.44,,,102.69,,,,,90.72,97.33,,102.17
6/7/2002,,,,,104.93,80.88,,98.09,,,,,96.25,,,102.69,,,,,90.69,98.07,,102.44
7/7/2002,,,,,104.93,80.88,,98.09,,,,,96.25,,,102.69,,,,,90.69,98.07,,102.44
8/7/2002,,,,,104.93,80.88,,98.09,,,,,96.25,,,102.69,,,,,90.69,98.07,,102.44
9/7/2002,,,,,106.99,79.14,,98.34,,,,,96.35,,,102.69,,,,,90.83,97.81,,102.78
10/7/2002,,,,,105.73,77.12,,97.83,,,,,95.96,,,102.69,,,,,89.71,95.23,,102.66
11/7/2002,,,,,104.84,77.8,,97.04,,,,,94.4,,,102.69,,,,,88.39,92.12,,102.18
12/7/2002,,,,,105.07,77.41,,97.33,,,,,95.01,,,102.69,,,,,88.77,92.31,,102.42
13/7/2002,,,,,103.74,77.24,,96.99,,,,,94.6,,,102.7,,,,,87.96,89.7,,102.38
14/7/2002,,,,,103.74,77.24,,96.99,,,,,94.6,,,102.7,,,,,87.96,89.7,,102.38
15/7/2002,,,,,103.74,77.24,,96.99,,,,,94.6,,,102.7,,,,,87.96,89.7,,102.38
16/7/2002,,,,,102.18,76.15,,96.53,,,,,93.1,,,102.7,,,,,87.07,89.79,,102.14
17/7/2002,,,,,101.79,76.4,,96.57,,,,,91.89,,,102.7,,,,,87.14,91.74,,102.13
18/7/2002,,,,,103.26,75.24,,96.71,,,,,92.3,,,102.7,,,,,87.38,93.03,,102.22
19/7/2002,,,,,101.92,72.88,,95.94,,,,,91.18,,,102.7,,,,,85.79,89.77,,101.95
20/7/2002,,,,,101.08,70.68,,94.64,,,,,89.15,,,102.7,,,,,83.69,85.8,,101.15
21/7/2002,,,,,101.08,70.68,,94.64,,,,,89.15,,,102.7,,,,,83.69,85.8,,101.15
22/7/2002,,,,,101.08,70.68,,94.64,,,,,89.15,,,102.7,,,,,83.69,85.8,,101.15
23/7/2002,,,,,99.61,68.12,,94.28,,,,,91.08,,,102.7,,,,,83.4,83.73,,100.82
24/7/2002,,,,,98.71,71.47,,93.82,,,,,88.79,,,102.7,,,,,82.74,82.94,,100.4
25/7/2002,,,,,98.12,70.78,,94.1,,,,,87.96,,,102.7,,,,,82.94,86.1,,100.69
26/7/2002,,,,,93.21,71.92,,93.54,,,,,86.48,,,102.7,,,,,82.07,85.78,,100.3
27/7/2002,,,,,93.86,75.67,,94.2,,,,,88.08,,,102.7,,,,,83.7,89.52,,100.33
28/7/2002,,,,,93.86,75.67,,94.2,,,,,88.08,,,102.7,,,,,83.7,89.52,,100.33
