"基金名稱","穩定資本組合"	
"2016/04/18","172.88"	
"2016/04/19","173.67"	
"2016/04/20","173.54"	
"2016/04/21","173.74"	
"2016/04/22","173.32"	
"2016/04/23","173.32"	
"2016/04/24","173.32"	
"2016/04/25","172.79"	
"2016/04/26","172.73"	
"2016/04/27","172.74"	
"2016/04/28","172.82"	
"2016/04/29","172.43"	
"2016/04/30","172.43"	
"2016/05/01","172.43"	
"2016/05/02","172.43"	
"2016/05/03","172.03"	
"2016/05/04","171.61"	
"2016/05/05","171.53"	
"2016/05/06","171.11"	
"2016/05/07","171.11"	
"2016/05/08","171.11"	
"2016/05/09","171.13"	
"2016/05/10","171.67"	
"2016/05/11","171.68"	
"2016/05/12","171.34"	
"2016/05/13","171.0"	
"2016/05/14","171.0"	
"2016/05/15","171.0"	
"2016/05/16","171.13"	
"2016/05/17","171.45"	
"2016/05/18","170.81"	
"2016/05/19","170.18"	
"2016/05/20","170.6"	
"2016/05/21","170.6"	
"2016/05/22","170.6"	
"2016/05/23","170.6"	
"2016/05/24","170.76"	
"2016/05/25","171.61"	
"2016/05/26","171.97"	
"2016/05/27","172.34"	
"2016/05/28","172.34"	
"2016/05/29","172.34"	
"2016/05/30","172.42"	
"2016/05/31","172.72"	
"2016/06/01","172.61"	
"2016/06/02","172.64"	
"2016/06/03","173.39"	
"2016/06/04","173.39"	
"2016/06/05","173.39"	
"2016/06/06","173.71"	
"2016/06/07","174.44"	
"2016/06/08","174.68"	
"2016/06/09","174.68"	
"2016/06/10","173.68"	
"2016/06/11","173.68"	
"2016/06/12","173.68"	
"2016/06/13","172.29"	
"2016/06/14","171.62"	
"2016/06/15","171.96"	
"2016/06/16","171.29"	
"2016/06/17","171.6"	
"2016/06/18","171.6"	
"2016/06/19","171.6"	
"2016/06/20","172.72"	
"2016/06/21","173.02"	
"2016/06/22","173.17"	
"2016/06/23","173.5"	
"2016/06/24","171.36"	
"2016/06/25","171.36"	
"2016/06/26","171.36"	
"2016/06/27","171.29"	
"2016/06/28","171.78"	
"2016/06/29","173.02"	
"2016/06/30","173.75"	
"2016/07/01","173.75"	
"2016/07/02","173.75"	
"2016/07/03","173.75"	
"2016/07/04","174.7"	
"2016/07/05","174.45"	
"2016/07/06","173.83"	
"2016/07/07","174.07"	
"2016/07/08","174.23"	
"2016/07/09","174.23"	
"2016/07/10","174.23"	
"2016/07/11","175.06"	
"2016/07/12","175.32"	
"2016/07/13","175.64"	
"2016/07/14","175.7"	
"2016/07/15","175.46"	
"2016/07/16","175.46"	
"2016/07/17","175.46"	
"2016/07/18","175.58"	
"2016/07/19","175.58"	
"2016/07/20","175.79"	
"2016/07/21","175.96"	
"2016/07/22","175.89"	
"2016/07/23","175.89"	
"2016/07/24","175.89"	
"2016/07/25","175.91"	
"2016/07/26","176.11"	
"2016/07/27","176.45"	
"2016/07/28","176.52"	
"2016/07/29","176.91"	
"2016/07/30","176.91"	
"2016/07/31","176.91"	
"2016/08/01","177.14"	
"2016/08/02","177.14"	
"2016/08/03","175.8"	
"2016/08/04","176.22"	
"2016/08/05","176.51"	
"2016/08/06","176.51"	
"2016/08/07","176.51"	
"2016/08/08","177.01"	
"2016/08/09","177.54"	
"2016/08/10","178.02"	
"2016/08/11","178.2"	
"2016/08/12","178.43"	
"2016/08/13","178.43"	
"2016/08/14","178.43"	
"2016/08/15","178.58"	
"2016/08/16","178.24"	
"2016/08/17","178.07"	
"2016/08/18","178.48"	
"2016/08/19","178.08"	
"2016/08/20","178.08"	
"2016/08/21","178.08"	
"2016/08/22","178.18"	
"2016/08/23","178.35"	
"2016/08/24","178.16"	
"2016/08/25","178.01"	
"2016/08/26","177.93"	
"2016/08/27","177.93"	
"2016/08/28","177.93"	
"2016/08/29","177.7"	
"2016/08/30","177.91"	
"2016/08/31","177.67"	
"2016/09/01","177.74"	
"2016/09/02","177.81"	
"2016/09/03","177.81"	
"2016/09/04","177.81"	
"2016/09/05","178.41"	
"2016/09/06","179.33"	
"2016/09/07","179.69"	
"2016/09/08","179.49"	
"2016/09/09","178.35"	
"2016/09/10","178.35"	
"2016/09/11","178.35"	
"2016/09/12","177.04"	
"2016/09/13","176.67"	
"2016/09/14","176.37"	
"2016/09/15","176.61"	
"2016/09/16","176.61"	
"2016/09/17","176.61"	
"2016/09/18","176.61"	
"2016/09/19","177.04"	
"2016/09/20","177.39"	
"2016/09/21","178.08"	
"2016/09/22","179.05"	
"2016/09/23","178.95"	
"2016/09/24","178.95"	
"2016/09/25","178.95"	
"2016/09/26","178.38"	
"2016/09/27","178.88"	
"2016/09/28","178.91"	
"2016/09/29","178.94"	
"2016/09/30","178.35"	
"2016/10/01","178.35"	
"2016/10/02","178.35"	
"2016/10/03","178.55"	
"2016/10/04","178.37"	
"2016/10/05","178.08"	
"2016/10/06","178.02"	
"2016/10/07","177.78"	
"2016/10/08","177.78"	
"2016/10/09","177.78"	
"2016/10/10","177.78"	
"2016/10/11","177.16"	
"2016/10/12","176.6"	
"2016/10/13","176.37"	
"2016/10/14","176.45"	
"2016/10/15","176.45"	
"2016/10/16","176.45"	
"2016/10/17","176.24"	
"2016/10/18","176.99"	
"2016/10/19","177.24"	
"2016/10/20","177.36"	
"2016/10/21","177.36"	
"2016/10/22","177.36"	
"2016/10/23","177.36"	
"2016/10/24","177.39"	
"2016/10/25","177.36"	
"2016/10/26","176.84"	
"2016/10/27","176.1"	
"2016/10/28","175.7"	
"2016/10/29","175.7"	
"2016/10/30","175.7"	
"2016/10/31","175.81"	
"2016/11/01","175.91"	
"2016/11/02","175.53"	
"2016/11/03","175.31"	
"2016/11/04","175.12"	
"2016/11/05","175.12"	
"2016/11/06","175.12"	
"2016/11/07","175.47"	
"2016/11/08","175.58"	
"2016/11/09","174.82"	
"2016/11/10","174.35"	
"2016/11/11","173.27"	
"2016/11/12","173.27"	
"2016/11/13","173.27"	
"2016/11/14","172.21"	
"2016/11/15","172.55"	
"2016/11/16","172.48"	
"2016/11/17","172.52"	
"2016/11/18","172.02"	
"2016/11/19","172.02"	
"2016/11/20","172.02"	
"2016/11/21","172.22"	
"2016/11/22","172.81"	
"2016/11/23","172.5"	
"2016/11/24","172.31"	
"2016/11/25","172.64"	
"2016/11/26","172.64"	
"2016/11/27","172.64"	
"2016/11/28","173.07"	
"2016/11/29","172.95"	
"2016/11/30","172.79"	
"2016/12/01","172.49"	
"2016/12/02","172.24"	
"2016/12/03","172.24"	
"2016/12/04","172.24"	
"2016/12/05","172.12"	
"2016/12/06","172.49"	
"2016/12/07","173.18"	
"2016/12/08","173.44"	
"2016/12/09","173.18"	
"2016/12/10","173.18"	
"2016/12/11","173.18"	
"2016/12/12","172.55"	
"2016/12/13","173.02"	
"2016/12/14","172.97"	
"2016/12/15","171.78"	
"2016/12/16","171.86"	
"2016/12/17","171.86"	
"2016/12/18","171.86"	
"2016/12/19","171.98"	
"2016/12/20","171.75"	
"2016/12/21","171.91"	
"2016/12/22","171.64"	
"2016/12/23","171.57"	
"2016/12/24","171.57"	
"2016/12/25","171.57"	
"2016/12/26","171.57"	
"2016/12/27","171.57"	
"2016/12/28","171.68"	
"2016/12/29","172.02"	
"2016/12/30","172.07"	
"2016/12/31","172.07"	
