"基金名稱","穩定資本組合"	
"2015/04/19","181.08"	
"2015/04/20","180.68"	
"2015/04/21","181.23"	
"2015/04/22","181.32"	
"2015/04/23","181.25"	
"2015/04/24","181.9"	
"2015/04/25","181.9"	
"2015/04/26","181.9"	
"2015/04/27","182.48"	
"2015/04/28","182.39"	
"2015/04/29","181.74"	
"2015/04/30","181.15"	
"2015/05/01","181.15"	
"2015/05/02","181.15"	
"2015/05/03","181.15"	
"2015/05/04","180.85"	
"2015/05/05","179.7"	
"2015/05/06","179.2"	
"2015/05/07","178.85"	
"2015/05/08","179.96"	
"2015/05/09","179.96"	
"2015/05/10","179.96"	
"2015/05/11","179.86"	
"2015/05/12","179.15"	
"2015/05/13","179.45"	
"2015/05/14","179.82"	
"2015/05/15","180.87"	
"2015/05/16","180.87"	
"2015/05/17","180.87"	
"2015/05/18","180.78"	
"2015/05/19","180.66"	
"2015/05/20","180.23"	
"2015/05/21","180.31"	
"2015/05/22","180.62"	
"2015/05/23","180.62"	
"2015/05/24","180.62"	
"2015/05/25","180.62"	
"2015/05/26","180.13"	
"2015/05/27","180.14"	
"2015/05/28","179.65"	
"2015/05/29","179.51"	
"2015/05/30","179.51"	
"2015/05/31","179.51"	
"2015/06/01","179.36"	
"2015/06/02","178.69"	
"2015/06/03","178.89"	
"2015/06/04","178.64"	
"2015/06/05","177.68"	
"2015/06/06","177.68"	
"2015/06/07","177.68"	
"2015/06/08","177.05"	
"2015/06/09","176.7"	
"2015/06/10","176.75"	
"2015/06/11","177.37"	
"2015/06/12","177.71"	
"2015/06/13","177.71"	
"2015/06/14","177.71"	
"2015/06/15","176.96"	
"2015/06/16","176.7"	
"2015/06/17","176.7"	
"2015/06/18","177.31"	
"2015/06/19","177.63"	
"2015/06/20","177.63"	
"2015/06/21","177.63"	
"2015/06/22","178.32"	
"2015/06/23","178.6"	
"2015/06/24","178.27"	
"2015/06/25","178.01"	
"2015/06/26","177.26"	
"2015/06/27","177.26"	
"2015/06/28","177.26"	
"2015/06/29","175.8"	
"2015/06/30","176.41"	
"2015/07/01","176.41"	
"2015/07/02","176.11"	
"2015/07/03","175.96"	
"2015/07/04","175.96"	
"2015/07/05","175.96"	
"2015/07/06","174.7"	
"2015/07/07","174.4"	
"2015/07/08","172.97"	
"2015/07/09","174.03"	
"2015/07/10","174.61"	
"2015/07/11","174.61"	
"2015/07/12","174.61"	
"2015/07/13","175.19"	
"2015/07/14","175.22"	
"2015/07/15","175.43"	
"2015/07/16","175.83"	
"2015/07/17","176.12"	
"2015/07/18","176.12"	
"2015/07/19","176.12"	
"2015/07/20","176.1"	
"2015/07/21","176.23"	
"2015/07/22","175.87"	
"2015/07/23","176.19"	
"2015/07/24","175.86"	
"2015/07/25","175.86"	
"2015/07/26","175.86"	
"2015/07/27","174.75"	
"2015/07/28","174.96"	
"2015/07/29","175.16"	
"2015/07/30","174.93"	
"2015/07/31","175.57"	
"2015/08/01","175.57"	
"2015/08/02","175.57"	
"2015/08/03","175.51"	
"2015/08/04","175.44"	
"2015/08/05","175.15"	
"2015/08/06","175.04"	
"2015/08/07","175.31"	
"2015/08/08","175.31"	
"2015/08/09","175.31"	
"2015/08/10","175.69"	
"2015/08/11","175.55"	
"2015/08/12","174.59"	
"2015/08/13","174.54"	
"2015/08/14","174.47"	
"2015/08/15","174.47"	
"2015/08/16","174.47"	
"2015/08/17","174.5"	
"2015/08/18","174.01"	
"2015/08/19","173.3"	
"2015/08/20","172.6"	
"2015/08/21","171.12"	
"2015/08/22","171.12"	
"2015/08/23","171.12"	
"2015/08/24","168.47"	
"2015/08/25","168.7"	
"2015/08/26","168.75"	
"2015/08/27","170.08"	
"2015/08/28","170.35"	
"2015/08/29","170.35"	
"2015/08/30","170.35"	
"2015/08/31","170.0"	
"2015/09/01","168.49"	
"2015/09/02","168.21"	
"2015/09/03","168.21"	
"2015/09/04","168.08"	
"2015/09/05","168.08"	
"2015/09/06","168.08"	
"2015/09/07","167.96"	
"2015/09/08","168.57"	
"2015/09/09","170.14"	
"2015/09/10","169.44"	
"2015/09/11","169.45"	
"2015/09/12","169.45"	
"2015/09/13","169.45"	
"2015/09/14","169.38"	
"2015/09/15","169.01"	
"2015/09/16","169.65"	
"2015/09/17","170.04"	
"2015/09/18","170.32"	
"2015/09/19","170.32"	
"2015/09/20","170.32"	
"2015/09/21","169.89"	
"2015/09/22","169.36"	
"2015/09/23","168.72"	
"2015/09/24","168.2"	
"2015/09/25","168.41"	
"2015/09/26","168.41"	
"2015/09/27","168.41"	
"2015/09/28","168.41"	
"2015/09/29","166.87"	
"2015/09/30","168.05"	
"2015/10/01","168.05"	
"2015/10/02","169.55"	
"2015/10/03","169.55"	
"2015/10/04","169.55"	
"2015/10/05","170.49"	
"2015/10/06","170.66"	
"2015/10/07","171.43"	
"2015/10/08","171.18"	
"2015/10/09","171.71"	
"2015/10/10","171.71"	
"2015/10/11","171.71"	
"2015/10/12","172.07"	
"2015/10/13","171.79"	
"2015/10/14","171.45"	
"2015/10/15","172.58"	
"2015/10/16","172.91"	
"2015/10/17","172.91"	
"2015/10/18","172.91"	
"2015/10/19","172.7"	
"2015/10/20","172.47"	
"2015/10/21","172.47"	
"2015/10/22","172.9"	
"2015/10/23","173.52"	
"2015/10/24","173.52"	
"2015/10/25","173.52"	
"2015/10/26","173.57"	
"2015/10/27","173.48"	
"2015/10/28","173.47"	
"2015/10/29","172.73"	
"2015/10/30","172.84"	
"2015/10/31","172.84"	
"2015/11/01","172.84"	
"2015/11/02","172.36"	
"2015/11/03","172.49"	
"2015/11/04","172.92"	
"2015/11/05","172.83"	
"2015/11/06","172.46"	
"2015/11/07","172.46"	
"2015/11/08","172.46"	
"2015/11/09","171.89"	
"2015/11/10","171.6"	
"2015/11/11","171.86"	
"2015/11/12","172.03"	
"2015/11/13","171.52"	
"2015/11/14","171.52"	
"2015/11/15","171.52"	
"2015/11/16","171.15"	
"2015/11/17","171.75"	
"2015/11/18","171.84"	
"2015/11/19","172.71"	
"2015/11/20","173.0"	
"2015/11/21","173.0"	
"2015/11/22","173.0"	
"2015/11/23","172.73"	
"2015/11/24","172.66"	
"2015/11/25","172.73"	
"2015/11/26","172.98"	
"2015/11/27","172.44"	
"2015/11/28","172.44"	
"2015/11/29","172.44"	
"2015/11/30","172.18"	
"2015/12/01","173.15"	
"2015/12/02","173.14"	
"2015/12/03","172.38"	
"2015/12/04","171.92"	
"2015/12/05","171.92"	
"2015/12/06","171.92"	
"2015/12/07","172.18"	
"2015/12/08","171.55"	
"2015/12/09","171.37"	
"2015/12/10","171.06"	
"2015/12/11","170.45"	
"2015/12/12","170.45"	
"2015/12/13","170.45"	
"2015/12/14","169.87"	
"2015/12/15","169.71"	
"2015/12/16","170.42"	
"2015/12/17","171.03"	
"2015/12/18","170.68"	
"2015/12/19","170.68"	
"2015/12/20","170.68"	
"2015/12/21","170.72"	
"2015/12/22","170.83"	
"2015/12/23","171.14"	
"2015/12/24","171.21"	
"2015/12/25","171.21"	
"2015/12/26","171.21"	
"2015/12/27","171.21"	
"2015/12/28","171.1"	
"2015/12/29","171.34"	
"2015/12/30","171.15"	
"2015/12/31","171.15"	
