"基金名稱","穩定資本組合"	
"2018/04/19","192.0"	
"2018/04/20","190.96"	
"2018/04/21","190.96"	
"2018/04/22","190.96"	
"2018/04/23","190.37"	
"2018/04/24","190.44"	
"2018/04/25","189.7"	
"2018/04/26","189.69"	
"2018/04/27","190.16"	
"2018/04/28","190.16"	
"2018/04/29","190.16"	
"2018/04/30","190.48"	
"2018/05/01","190.48"	
"2018/05/02","189.78"	
"2018/05/03","189.51"	
"2018/05/04","189.36"	
"2018/05/05","189.36"	
"2018/05/06","189.36"	
"2018/05/07","189.56"	
"2018/05/08","189.58"	
"2018/05/09","189.61"	
"2018/05/10","190.21"	
"2018/05/11","190.95"	
"2018/05/12","190.95"	
"2018/05/13","190.95"	
"2018/05/14","191.19"	
"2018/05/15","190.16"	
"2018/05/16","189.83"	
"2018/05/17","189.65"	
"2018/05/18","189.73"	
"2018/05/19","189.73"	
"2018/05/20","189.73"	
"2018/05/21","189.89"	
"2018/05/22","189.89"	
"2018/05/23","189.55"	
"2018/05/24","189.71"	
"2018/05/25","189.49"	
"2018/05/26","189.49"	
"2018/05/27","189.49"	
"2018/05/28","189.62"	
"2018/05/29","189.08"	
"2018/05/30","188.72"	
"2018/05/31","189.29"	
"2018/06/01","189.38"	
"2018/06/02","189.38"	
"2018/06/03","189.38"	
"2018/06/04","190.0"	
"2018/06/05","189.99"	
"2018/06/06","190.25"	
"2018/06/07","190.52"	
"2018/06/08","189.96"	
"2018/06/09","189.96"	
"2018/06/10","189.96"	
"2018/06/11","190.21"	
"2018/06/12","190.14"	
"2018/06/13","189.92"	
"2018/06/14","189.62"	
"2018/06/15","189.29"	
"2018/06/16","189.29"	
"2018/06/17","189.29"	
"2018/06/18","189.29"	
"2018/06/19","187.91"	
"2018/06/20","188.08"	
"2018/06/21","187.58"	
"2018/06/22","187.85"	
"2018/06/23","187.85"	
"2018/06/24","187.85"	
"2018/06/25","187.04"	
"2018/06/26","186.81"	
"2018/06/27","186.17"	
"2018/06/28","185.92"	
"2018/06/29","186.77"	
"2018/06/30","186.77"	
"2018/07/01","186.77"	
"2018/07/02","186.77"	
"2018/07/03","186.13"	
"2018/07/04","185.85"	
"2018/07/05","186.18"	
"2018/07/06","186.84"	
"2018/07/07","186.84"	
"2018/07/08","186.84"	
"2018/07/09","187.62"	
"2018/07/10","187.53"	
"2018/07/11","186.84"	
"2018/07/12","187.01"	
"2018/07/13","187.37"	
"2018/07/14","187.37"	
"2018/07/15","187.37"	
"2018/07/16","187.27"	
"2018/07/17","187.16"	
"2018/07/18","187.13"	
"2018/07/19","186.9"	
"2018/07/20","187.25"	
"2018/07/21","187.25"	
"2018/07/22","187.25"	
"2018/07/23","186.99"	
"2018/07/24","187.63"	
"2018/07/25","187.99"	
"2018/07/26","187.94"	
"2018/07/27","188.04"	
"2018/07/28","188.04"	
"2018/07/29","188.04"	
"2018/07/30","187.7"	
"2018/07/31","187.6"	
"2018/08/01","187.17"	
"2018/08/02","186.38"	
"2018/08/03","186.56"	
"2018/08/04","186.56"	
"2018/08/05","186.56"	
"2018/08/06","186.61"	
"2018/08/07","187.19"	
"2018/08/08","187.3"	
"2018/08/09","187.41"	
"2018/08/10","186.64"	
"2018/08/11","186.64"	
"2018/08/12","186.64"	
"2018/08/13","185.77"	
"2018/08/14","185.58"	
"2018/08/15","184.7"	
"2018/08/16","184.78"	
"2018/08/17","185.07"	
"2018/08/18","185.07"	
"2018/08/19","185.07"	
"2018/08/20","185.68"	
"2018/08/21","186.21"	
"2018/08/22","186.65"	
"2018/08/23","186.3"	
"2018/08/24","186.48"	
"2018/08/25","186.48"	
"2018/08/26","186.48"	
"2018/08/27","187.42"	
"2018/08/28","187.43"	
"2018/08/29","187.5"	
"2018/08/30","187.2"	
"2018/08/31","186.85"	
"2018/09/01","186.85"	
"2018/09/02","186.85"	
"2018/09/03","186.5"	
"2018/09/04","186.19"	
"2018/09/05","185.42"	
"2018/09/06","185.2"	
"2018/09/07","184.7"	
"2018/09/08","184.7"	
"2018/09/09","184.7"	
"2018/09/10","184.48"	
"2018/09/11","184.05"	
"2018/09/12","184.17"	
"2018/09/13","184.99"	
"2018/09/14","185.37"	
"2018/09/15","185.37"	
"2018/09/16","185.37"	
"2018/09/17","185.01"	
"2018/09/18","185.2"	
"2018/09/19","185.59"	
"2018/09/20","186.18"	
"2018/09/21","186.33"	
"2018/09/22","186.33"	
"2018/09/23","186.33"	
"2018/09/24","185.83"	
"2018/09/25","185.83"	
"2018/09/26","186.13"	
"2018/09/27","185.9"	
"2018/09/28","185.84"	
"2018/09/29","185.84"	
"2018/09/30","185.84"	
"2018/10/01","185.84"	
"2018/10/02","185.09"	
"2018/10/03","184.84"	
"2018/10/04","183.68"	
"2018/10/05","183.14"	
"2018/10/06","183.14"	
"2018/10/07","183.14"	
"2018/10/08","182.4"	
"2018/10/09","182.3"	
"2018/10/10","181.62"	
"2018/10/11","180.5"	
"2018/10/12","181.31"	
"2018/10/13","181.31"	
"2018/10/14","181.31"	
"2018/10/15","180.88"	
"2018/10/16","181.38"	
"2018/10/17","181.38"	
"2018/10/18","180.7"	
"2018/10/19","180.69"	
"2018/10/20","180.69"	
"2018/10/21","180.69"	
"2018/10/22","180.97"	
"2018/10/23","179.93"	
"2018/10/24","179.31"	
"2018/10/25","178.98"	
"2018/10/26","178.69"	
"2018/10/27","178.69"	
"2018/10/28","178.69"	
"2018/10/29","178.65"	
"2018/10/30","178.52"	
"2018/10/31","179.22"	
"2018/11/01","180.05"	
"2018/11/02","180.74"	
"2018/11/03","180.74"	
"2018/11/04","180.74"	
"2018/11/05","180.44"	
"2018/11/06","180.66"	
"2018/11/07","181.37"	
"2018/11/08","181.29"	
"2018/11/09","180.49"	
"2018/11/10","180.49"	
"2018/11/11","180.49"	
"2018/11/12","179.83"	
"2018/11/13","179.73"	
"2018/11/14","179.62"	
"2018/11/15","179.99"	
"2018/11/16","180.27"	
"2018/11/17","180.27"	
"2018/11/18","180.27"	
"2018/11/19","180.35"	
"2018/11/20","179.18"	
"2018/11/21","179.3"	
"2018/11/22","179.37"	
"2018/11/23","178.99"	
"2018/11/24","178.99"	
"2018/11/25","178.99"	
"2018/11/26","179.54"	
"2018/11/27","179.48"	
"2018/11/28","179.95"	
"2018/11/29","180.37"	
"2018/11/30","180.33"	
"2018/12/01","180.33"	
"2018/12/02","180.33"	
"2018/12/03","181.32"	
"2018/12/04","180.82"	
"2018/12/05","180.31"	
"2018/12/06","179.63"	
"2018/12/07","179.42"	
"2018/12/08","179.42"	
"2018/12/09","179.42"	
"2018/12/10","178.73"	
"2018/12/11","178.63"	
"2018/12/12","179.45"	
"2018/12/13","179.66"	
"2018/12/14","178.79"	
"2018/12/15","178.79"	
"2018/12/16","178.79"	
"2018/12/17","178.75"	
"2018/12/18","178.63"	
"2018/12/19","178.97"	
"2018/12/20","178.33"	
"2018/12/21","178.02"	
"2018/12/22","178.02"	
"2018/12/23","178.02"	
"2018/12/24","177.81"	
"2018/12/25","177.81"	
"2018/12/26","177.81"	
"2018/12/27","178.16"	
"2018/12/28","178.58"	
"2018/12/29","178.58"	
"2018/12/30","178.58"	
"2018/12/31","179.11"	
